世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,左边界,右边界,原始数量,对应权重比例,来源
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,统计单位等权,180,449,449,180,1,35,50,25,0.1388888888888889,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:observation_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,统计单位等权,180,449,449,180,1,50,inf,4,0.022222222222222223,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:observation_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,0,2.5,0,0.0,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,2.5,10,116,0.6444444444444445,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,10,20,34,0.18888888888888888,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,20,35,1,0.005555555555555556,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,35,50,25,0.1388888888888889,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,180,449,449,180,1,50,inf,4,0.022222222222222223,summary.json:001_00:B02|anomaly_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,0,2.5,0,0.0,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,2.5,10,116,0.6590909090909091,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,10,20,34,0.19318181818181818,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,20,35,1,0.005681818181818182,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,35,50,25,0.14204545454545456,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,176,449,449,176,1,50,inf,0,0.0,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,0,2.5,0,0.0,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,2.5,10,116,0.6590909090909091,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,10,20,34,0.19318181818181818,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,20,35,1,0.005681818181818182,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,35,50,25,0.14204545454545456,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,176,449,449,176,1,50,inf,0,0.0,summary.json:001_00:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0,2.5,0,0.0,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.5,10,10520,0.9350279975113324,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,10,20,676,0.0600835481290552,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,20,35,1,8.888098835659053e-05,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,35,50,49,0.004355168429472936,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,50,inf,5,0.00044440494178295264,summary.json:001_00:B02|distance|all_frames|all:observation_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0,2.5,0,0.0,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.5,10,10520,0.642512077294686,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,10,20,676,0.19082125603864736,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,20,35,1,0.005555555555555556,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,35,50,49,0.1388888888888889,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,50,inf,5,0.022222222222222223,summary.json:001_00:B02|distance|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-3.141592653589793,-2.8797932657906435,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.8797932657906435,-2.6179938779914944,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.6179938779914944,-2.356194490192345,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.356194490192345,-2.0943951023931957,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.0943951023931957,-1.8325957145940461,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.8325957145940461,-1.5707963267948966,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.5707963267948966,-1.3089969389957472,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.3089969389957472,-1.0471975511965979,1,8.888098835659053e-05,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.0471975511965979,-0.7853981633974483,4,0.0003555239534263621,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.7853981633974483,-0.5235987755982991,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.5235987755982991,-0.2617993877991496,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.2617993877991496,0.0,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.0,0.26179938779914913,21,0.0018665007554884011,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.26179938779914913,0.5235987755982987,1365,0.12132254910674607,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.5235987755982987,0.7853981633974478,1897,0.16860723491245222,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.7853981633974478,1.0471975511965974,866,0.0769709359168074,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.0471975511965974,1.3089969389957465,515,0.04577370900364412,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.3089969389957465,1.5707963267948966,323,0.02870855923917874,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.5707963267948966,1.8325957145940457,348,0.030930583948093504,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.8325957145940457,2.094395102393195,548,0.04870678161941161,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.094395102393195,2.356194490192345,867,0.07705981690516399,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.356194490192345,2.617993877991494,972,0.086392320682606,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.617993877991494,2.879793265790643,3524,0.313216602968625,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.879793265790643,3.141592653589793,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:observation_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-3.141592653589793,-2.8797932657906435,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.8797932657906435,-2.6179938779914944,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.6179938779914944,-2.356194490192345,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.356194490192345,-2.0943951023931957,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.0943951023931957,-1.8325957145940461,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.8325957145940461,-1.5707963267948966,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.5707963267948966,-1.3089969389957472,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.3089969389957472,-1.0471975511965979,1,0.005555555555555556,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.0471975511965979,-0.7853981633974483,4,0.016666666666666666,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.7853981633974483,-0.5235987755982991,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.5235987755982991,-0.2617993877991496,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.2617993877991496,0.0,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.0,0.26179938779914913,21,0.06666666666666667,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.26179938779914913,0.5235987755982987,1365,0.3311931880690166,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.5235987755982987,0.7853981633974478,1897,0.11455765493559664,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.7853981633974478,1.0471975511965974,866,0.03360898039494525,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.0471975511965974,1.3089969389957465,515,0.02338742934769425,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.3089969389957465,1.5707963267948966,323,0.019474969474969475,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.5707963267948966,1.8325957145940457,348,0.016666666666666666,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.8325957145940457,2.094395102393195,548,0.019337016574585638,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.094395102393195,2.356194490192345,867,0.02545997472664295,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.356194490192345,2.617993877991494,972,0.040255054208333266,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.617993877991494,2.879793265790643,3524,0.2871701767126604,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.879793265790643,3.141592653589793,0,0.0,summary.json:001_00:B04|azimuth|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-3.141592653589793,-2.8797932657906435,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.8797932657906435,-2.6179938779914944,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.6179938779914944,-2.356194490192345,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.356194490192345,-2.0943951023931957,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-2.0943951023931957,-1.8325957145940461,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.8325957145940461,-1.5707963267948966,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.5707963267948966,-1.3089969389957472,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.3089969389957472,-1.0471975511965979,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1.0471975511965979,-0.7853981633974483,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.7853981633974483,-0.5235987755982991,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.5235987755982991,-0.2617993877991496,3604,0.32032708203715227,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-0.2617993877991496,0.0,7609,0.6762954404052973,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.0,0.26179938779914913,38,0.00337747755755044,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.26179938779914913,0.5235987755982987,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.5235987755982987,0.7853981633974478,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0.7853981633974478,1.0471975511965974,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.0471975511965974,1.3089969389957465,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.3089969389957465,1.5707963267948966,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.5707963267948966,1.8325957145940457,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1.8325957145940457,2.094395102393195,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.094395102393195,2.356194490192345,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.356194490192345,2.617993877991494,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.617993877991494,2.879793265790643,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,2.879793265790643,3.141592653589793,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:observation_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-3.141592653589793,-2.8797932657906435,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.8797932657906435,-2.6179938779914944,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.6179938779914944,-2.356194490192345,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.356194490192345,-2.0943951023931957,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-2.0943951023931957,-1.8325957145940461,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.8325957145940461,-1.5707963267948966,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.5707963267948966,-1.3089969389957472,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.3089969389957472,-1.0471975511965979,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-1.0471975511965979,-0.7853981633974483,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.7853981633974483,-0.5235987755982991,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.5235987755982991,-0.2617993877991496,3604,0.14391126674601817,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,-0.2617993877991496,0.0,7609,0.7440516962169448,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.0,0.26179938779914913,38,0.11203703703703702,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.26179938779914913,0.5235987755982987,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.5235987755982987,0.7853981633974478,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,0.7853981633974478,1.0471975511965974,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.0471975511965974,1.3089969389957465,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.3089969389957465,1.5707963267948966,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.5707963267948966,1.8325957145940457,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,1.8325957145940457,2.094395102393195,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.094395102393195,2.356194490192345,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.356194490192345,2.617993877991494,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.617993877991494,2.879793265790643,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,11251,11251,449,180,1,2.879793265790643,3.141592653589793,0,0.0,summary.json:001_00:B04|elevation|all_frames|all:frame_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-inf,-50,0,0.0,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-50,-20,0,0.0,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-20,-5,3931,0.34939116522975733,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-5,-1,1980,0.17598435694604925,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,-1,0,348,0.030930583948093504,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,0,1,328,0.029152964180961694,summary.json:001_00:B04|x|all_frames|all:observation_equal
001_00,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,11251,11251,449,180,1,1,5,1987,0.17660652386454537,summary.json:001_00:B04|x|all_frames|all:observation_equal
