frame,slots,returns_all,empty_slots,empty_nonzero_label,empty_nonzero_intensity,returns_2p5_50m,valid_normal,valid_anomaly,ignored_in_range,returns_below_2p5m,returns_above_50m,native_anomaly_all,normal_without_instance,normal_with_instance,coincident_xyz_extra_records,identical_xyzi_extra_records,range_all_min,range_all_p05,range_all_p25,range_all_median,range_all_p75,range_all_p95,range_all_p99,range_all_max,range_normal_min,range_normal_p05,range_normal_p25,range_normal_median,range_normal_p75,range_normal_p95,range_normal_p99,range_normal_max,intensity_all_min,intensity_all_p05,intensity_all_p25,intensity_all_median,intensity_all_p75,intensity_all_p95,intensity_all_p99,intensity_all_max,intensity_normal_min,intensity_normal_p05,intensity_normal_p25,intensity_normal_median,intensity_normal_p75,intensity_normal_p95,intensity_normal_p99,intensity_normal_max,negative_intensity,zero_intensity,empty_intensity_min,empty_intensity_max,intensity_quantization_residual_max,rays_behind_origin,ray_residual_m_min,ray_residual_m_p05,ray_residual_m_p25,ray_residual_m_median,ray_residual_m_p75,ray_residual_m_p95,ray_residual_m_p99,ray_residual_m_max,horizontal_pairs,horizontal_spacing_m_min,horizontal_spacing_m_p05,horizontal_spacing_m_p25,horizontal_spacing_m_median,horizontal_spacing_m_p75,horizontal_spacing_m_p95,horizontal_spacing_m_p99,horizontal_spacing_m_max,vertical_pairs,vertical_spacing_m_min,vertical_spacing_m_p05,vertical_spacing_m_p25,vertical_spacing_m_median,vertical_spacing_m_p75,vertical_spacing_m_p95,vertical_spacing_m_p99,vertical_spacing_m_max,reused_numeric_instance_ids,sensor_world_x_m,sensor_world_y_m,sensor_world_z_m,travel_from_previous_m
179,131072,127009,4063,0,4063,118749,118080,0,669,6790,1470,0,112382,5698,0,0,1.168538212776184,2.474517822265625,5.429955005645752,8.910669326782227,16.698823928833008,34.24588317871094,50.60755676269531,203.9905242919922,2.5001320838928223,3.0385088324546814,5.987359046936035,9.271049499511719,16.963845252990723,33.50486049652099,40.41433036804192,49.9999885559082,0.0014285714132711291,0.02428571507334709,0.08828571438789368,0.18114285171031952,0.3537142872810364,0.6665714383125305,0.9245485949516291,1.6317143440246582,0.0014285714132711291,0.025714285671710968,0.08799999952316284,0.173714280128479,0.3254285752773285,0.665142834186554,0.9346314388513541,1.6317143440246582,0,0,0.0014285714132711291,1.4225714206695557,0.00020837783813476562,0,8.986553777425553e-08,2.6845946398263425e-05,0.0001512326889232923,0.00035822989190292424,0.0008333476551962823,0.0025864001358629225,0.005103840555818065,0.020918910353641965,116420,0.014402779750525951,0.027435981016606093,0.04946409445255995,0.10202258825302124,0.21440331637859344,5.605914592742913,18.596210765838624,43.9591178894043,115681,0.010940950363874435,0.020147548988461494,0.04928859695792198,0.09823302924633026,0.2095481902360916,3.388439416885376,15.089799690246572,44.138126373291016,5;9,32.57917723029184,-20.05663206571179,1.052062821159588,0.18538169971583668
180,131072,126946,4126,0,4126,119394,118791,0,603,6122,1430,0,113220,5571,0,0,1.17387855052948,2.5154654383659363,5.45411217212677,8.845495223999023,16.63691282272339,34.19864273071289,50.39430541992188,128.92987060546875,2.5001044273376465,3.0471001863479614,5.974239349365234,9.16761589050293,16.833921432495117,33.47595977783203,40.702516174316415,49.99247360229492,0.001714285695925355,0.024857142940163612,0.08857142925262451,0.17885714769363403,0.34857141971588135,0.668571412563324,0.9251428842544556,1.6239999532699585,0.001714285695925355,0.026571428403258324,0.08857142925262451,0.17228572070598602,0.32428571581840515,0.666857123374939,0.9337142705917358,1.6239999532699585,0,0,0.001714285695925355,1.3837143182754517,0.00020837783813476562,0,5.417039401267813e-08,2.6432550324063013e-05,0.00014737599962199948,0.0003523972300462551,0.00082706844610886,0.0025650779416254224,0.005092403130142871,0.017189056491406923,117135,0.014523208141326904,0.027828028053045274,0.04972054436802864,0.10137148201465607,0.21348798274993896,5.535487604141225,18.648097305297853,43.94013595581055,116320,0.010828515514731407,0.020249157026410104,0.048874953761696815,0.09714861214160919,0.20875152572989464,3.229623162746429,15.02282121658325,43.841087341308594,5;9,32.64341468087833,-20.224095836495017,1.0469319886636912,0.17943491863316474
181,131072,126919,4153,0,4153,120256,119695,0,561,5310,1353,0,114158,5537,0,0,1.1465526819229126,2.5728127479553224,5.470974922180176,8.799310684204102,16.62904930114746,34.208341217040996,50.215309143066385,128.7510986328125,2.500048875808716,3.0485860586166385,5.933408975601196,9.068161964416504,16.73784828186035,33.46171989440917,41.083381729125975,49.999393463134766,0.001714285695925355,0.025142857804894447,0.08828571438789368,0.17714285850524902,0.34542858600616455,0.6682857275009155,0.928857147693634,1.6200000047683716,0.001714285695925355,0.02685714326798916,0.08857142925262451,0.17171429097652435,0.32428571581840515,0.6648571491241455,0.9354285597801208,1.6200000047683716,0,0,0.0011428571306169033,1.3831428289413452,0.00020837783813476562,0,6.05037492973492e-08,2.6662496661230433e-05,0.00014640570898813,0.00034857027922533966,0.0008226822499513161,0.0025469962305909874,0.0050520809404523805,0.01715696418815801,118079,0.01450230274349451,0.028073865734040738,0.04971712827682495,0.10062438249588013,0.21384768187999725,5.454288673400853,18.3763196182251,43.85013198852539,117294,0.011116727255284786,0.020222373958677056,0.04857334028929472,0.09607367217540741,0.20751690492033958,3.2630869269370986,14.789322547912404,43.79908752441406,5;9,32.716563651983556,-20.37266934386303,1.0552716401083797,0.16581438071411417
182,131072,127018,4054,0,4054,121172,120612,0,560,4439,1407,0,115174,5438,0,0,1.1444461345672607,2.637549030780792,5.518297553062439,8.790953636169434,16.624587059020996,34.21874256134033,50.48206111907959,136.5575408935547,2.5001425743103027,3.0420866131782534,5.89839506149292,8.952431678771973,16.648385047912598,33.40910358428955,41.33793327331543,49.997161865234375,0.0014285714132711291,0.025714285671710968,0.08857142925262451,0.17571428418159485,0.3425714373588562,0.6742857098579407,0.9319514149427419,1.6257143020629883,0.0014285714132711291,0.027714285999536514,0.08942857384681702,0.1720000058412552,0.3248571455478668,0.6694285869598389,0.9376828533411025,1.6257143020629883,0,0,0.0014285714132711291,1.4354286193847656,0.00020837783813476562,0,4.0348011027612664e-08,2.6527873998829637e-05,0.00014365244438779655,0.00034354198429457623,0.0008147138653928405,0.002554354640315334,0.005082499881373461,0.01713822183685898,118961,0.014559316448867321,0.0282332431524992,0.049659520387649536,0.0991479828953743,0.2106269896030426,5.322247505187988,18.50455284118652,43.6351318359375,118078,0.01092965342104435,0.020078349951654674,0.048049901612102985,0.09497882425785065,0.2051793970167637,3.1345736622810363,14.349040422439563,43.69710922241211,5;9,32.78748197617182,-20.52039747395106,1.0603651657422208,0.16394801959267466
183,131072,126803,4269,0,4269,122007,121430,0,577,3533,1263,0,116067,5363,0,0,1.1295639276504517,2.7048218488693236,5.546919584274292,8.806191444396973,16.59718608856201,34.147512435913086,49.98220527648923,204.61773681640625,2.5000791549682617,3.0298490285873414,5.850862383842468,8.91899585723877,16.592639923095703,33.37813663482666,41.49804679870601,49.99264907836914,0.0014285714132711291,0.02628571353852749,0.08857142925262451,0.17399999499320984,0.33742856979370117,0.673714280128479,0.9294285774230957,1.6234285831451416,0.0014285714132711291,0.028285713866353035,0.08971428871154785,0.17142857611179352,0.3237142860889435,0.6679999828338623,0.9340000152587891,1.6234285831451416,0,0,0.0014285714132711291,1.5119999647140503,0.00020837783813476562,0,5.160737037017916e-08,2.6494795753140272e-05,0.00014238710441049864,0.0003384369192322116,0.0008062699936898434,0.0025438685195024874,0.005036401607923728,0.028511187133578957,119827,0.014751849696040154,0.02817997559905052,0.04942619241774082,0.09810244292020798,0.21036531031131744,5.334719324111935,18.55847923278816,43.739131927490234,118946,0.010850331746041775,0.02000986784696579,0.04748903959989548,0.09351977705955505,0.20372146368026733,3.124053716659546,14.537230491638203,43.73210906982422,9,32.851198928710396,-20.66914105277608,1.0578880291501742,0.16183522017216698
184,131072,126876,4196,0,4196,122865,122287,0,578,2790,1221,0,117034,5253,0,0,1.1674312353134155,2.757982611656189,5.565691709518433,8.778870582580566,16.519833087921143,34.042104721069336,49.82038116455078,204.7267303466797,2.5000267028808594,3.017246150970459,5.789773225784302,8.873979568481445,16.47987937927246,33.291239166259764,41.71046203613281,49.990081787109375,0.0014285714132711291,0.02628571353852749,0.08828571438789368,0.173714280128479,0.33657142519950867,0.6791428327560425,0.9419999718666077,1.6282857656478882,0.0014285714132711291,0.02857142873108387,0.08971428871154785,0.17228572070598602,0.32514286041259766,0.6725714206695557,0.9411428570747375,1.6282857656478882,0,0,0.0014285714132711291,1.4002857208251953,0.00020837783813476562,0,1.242468784329607e-07,2.6302787214161713e-05,0.0001387133277166082,0.0003296093895373422,0.0007969239243790352,0.0025239559612560978,0.005010795096890336,0.028527528384559735,120713,0.014446568675339222,0.02803855426609516,0.048933688551187515,0.09647170454263687,0.208577498793602,5.360169887542725,18.44754135131838,45.963069915771484,119837,0.010938405990600586,0.019912348687648775,0.04697105661034584,0.09207095950841904,0.20204566419124603,3.0013104915618887,14.341403388977048,45.961090087890625,9,32.9124625395784,-20.813224132010035,1.0275189670944118,0.15948493241767694
185,131072,126702,4370,0,4370,123461,122887,0,574,2056,1185,0,117734,5153,0,0,1.1035821437835693,2.8169079542160036,5.602071523666382,8.778820037841797,16.506868839263916,33.86950397491455,49.645372047424324,204.88174438476562,2.500035285949707,3.007521057128906,5.7558393478393555,8.854164123535156,16.424772262573242,33.1465461730957,41.80041610717773,49.995296478271484,0.001714285695925355,0.027142856270074844,0.08828571438789368,0.17257143557071686,0.33228570222854614,0.6794285774230957,0.9440000057220459,1.6257143020629883,0.001714285695925355,0.029428571462631226,0.09000000357627869,0.17228572070598602,0.32428571581840515,0.673714280128479,0.9405714273452759,1.6257143020629883,0,0,0.0014285714132711291,1.4174286127090454,0.00020837783813476562,0,2.171706446684441e-08,2.5815927466849265e-05,0.00013674450011452125,0.00032659151897397967,0.0007935952886790995,0.0025406820223750483,0.005031092976699197,0.028552694033772235,121293,0.014573856256902218,0.02775285318493843,0.04869912564754486,0.09548734873533249,0.2078569382429123,5.299472141265862,18.576427459716804,43.39913558959961,120436,0.011108123697340488,0.019723385106772184,0.04642595537006855,0.09044617414474487,0.1991245597600937,2.9661895036697388,14.19250202178952,43.0881233215332,9,32.94921148496561,-20.960969808617595,1.0252158213345657,0.15226481676240525
186,131072,126888,4184,0,4184,124806,124170,0,636,952,1130,0,119206,4964,0,0,1.154999017715454,2.899622392654419,5.6284626722335815,8.778036117553711,16.47996234893799,33.79989204406738,49.43556316375733,137.10353088378906,2.500016927719116,2.99649258852005,5.687501072883606,8.791285514831543,16.354835033416748,33.04591674804688,41.77940818786621,49.99311828613281,0.001714285695925355,0.027142856270074844,0.087714284658432,0.1720000058412552,0.3302857279777527,0.6777142882347107,0.949999988079071,1.6345714330673218,0.001714285695925355,0.02971428632736206,0.08971428871154785,0.1728571355342865,0.32771429419517517,0.675428569316864,0.9508571624755859,1.6345714330673218,0,0,0.0014285714132711291,1.4494285583496094,0.00020837783813476562,0,4.248495608065424e-08,2.4507658161415573e-05,0.00013491841809709824,0.00032170694012420445,0.0007849549831027762,0.0025214642675386472,0.004969500548734087,0.017064363196212438,122645,0.01469278521835804,0.027158959582448006,0.04826439172029495,0.09391220659017563,0.2066241204738617,5.206340408325192,18.26380226135252,45.64308547973633,121767,0.011188234202563763,0.01951879486441612,0.04566452465951443,0.08893628418445587,0.19814638793468475,2.965599465370177,14.504368076324422,45.5430793762207,9,32.98936912138718,-21.109808968050125,1.05843576612192,0.15770001862784874
187,131072,126782,4290,0,4290,125612,124905,0,707,89,1081,0,120013,4892,0,0,1.1276838779449463,3.003121495246887,5.6549683809280396,8.778661727905273,16.468605518341064,33.76385917663574,49.29078392028809,136.98927307128906,2.511276960372925,3.029580593109131,5.64394474029541,8.752440452575684,16.316452026367188,33.0050338745117,41.868057861328104,49.993255615234375,0.0020000000949949026,0.02742857113480568,0.08742856979370117,0.170571431517601,0.32514286041259766,0.6742857098579407,0.9508571624755859,1.6302857398986816,0.0020000000949949026,0.03028571419417858,0.09000000357627869,0.1728571355342865,0.32742857933044434,0.6759999990463257,0.9517028498649573,1.6260000467300415,0,0,0.0014285714132711291,1.3751428127288818,0.00020837783813476562,0,8.557726304105987e-08,2.4418702006334227e-05,0.00013380371001783456,0.00031968218193214736,0.000776035192105736,0.0025257920602970736,0.004941984595041319,0.01703420085347666,123510,0.015213105827569962,0.0266306116245687,0.04798118397593498,0.09293781220912933,0.20682457834482193,5.187284493446328,18.364438953399723,45.340091705322266,122516,0.011577213183045387,0.019536747131496668,0.045059346593916416,0.08761639147996902,0.19705411419272423,2.864870548248291,14.113954973220832,45.39508056640625,9,33.05820312924433,-21.245651068146785,1.0915887539565006,0.1558535126287176
188,131072,126922,4150,0,4150,125746,124941,0,805,91,1085,0,120224,4717,0,0,1.1574375629425049,3.1102670192718507,5.649055004119873,8.72111701965332,16.42198896408081,33.80003967285156,49.2451191329956,137.603271484375,2.6079671382904053,3.1421825885772705,5.64509391784668,8.700532913208008,16.27151870727539,33.042484283447266,41.90823898315434,49.99320602416992,0.001714285695925355,0.02742857113480568,0.08714285492897034,0.168857142329216,0.32085713744163513,0.6742857098579407,0.9559999704360962,1.6294286251068115,0.0020000000949949026,0.03028571419417858,0.08971428871154785,0.17085714638233185,0.32342857122421265,0.6762857437133789,0.9574285745620728,1.6294286251068115,0,0,0.001714285695925355,1.4877142906188965,0.00020837783813476562,0,7.188692997013822e-08,2.386672235890568e-05,0.00013219579392579754,0.0003158776379304883,0.000764749741201896,0.0025323892169458566,0.004987392927691124,0.021133230529231856,123534,0.015744898468255997,0.02675264421850443,0.04802699200809002,0.09270000457763672,0.20587650313973427,5.128956556320173,18.404133129119863,45.49909973144531,122618,0.012028729543089867,0.020011162012815477,0.044874707236886024,0.08596587181091309,0.19490893930196762,2.8721964120864762,13.91657832145691,44.85008239746094,9,33.14963496841583,-21.376095094058417,1.0773642985675147,0.1599304856537074
189,131072,126976,4096,0,4096,125811,125017,0,794,91,1074,0,120454,4563,0,0,1.16176176071167,3.1971055269241333,5.625354766845703,8.679710388183594,16.38056755065918,33.70535087585449,49.19284248352051,137.32904052734375,2.696256160736084,3.2231119155883787,5.621949672698975,8.660239219665527,16.21772003173828,32.97061004638672,41.91338088989256,49.987457275390625,0.0020000000949949026,0.02742857113480568,0.08714285492897034,0.16857142746448517,0.3188571333885193,0.6725714206695557,0.9508571624755859,1.632857084274292,0.0020000000949949026,0.030571429058909416,0.08942857384681702,0.17085714638233185,0.32114285230636597,0.6742857098579407,0.9522857069969177,1.632857084274292,0,0,0.0014285714132711291,1.3728570938110352,0.0002079010009765625,0,4.8702966717568076e-08,2.3147484323717854e-05,0.0001288074230152212,0.0003102869298803032,0.0007538752677731598,0.0025269906186331332,0.0050205430173584226,0.02116787697058259,123597,0.01628194935619831,0.02669244706630707,0.04774460569024086,0.0919976606965065,0.2060249149799347,5.1411578178405755,18.057713851928632,45.38108444213867,122713,0.01243345532566309,0.02040141001343727,0.0445229597389698,0.08537376672029495,0.1943778395652771,2.8262326240539375,14.070026092529302,45.44905090332031,9,33.206305250848146,-21.510039294688028,1.046656110602846,0.14864576213715952
190,131072,126888,4184,0,4184,125743,124919,0,824,92,1053,0,120499,4420,0,0,1.1728792190551758,3.2625835299491883,5.599272608757019,8.64103889465332,16.310136795043945,33.501694679260254,49.11322601318361,137.9803009033203,2.777949571609497,3.291324234008789,5.60166335105896,8.629312515258789,16.1019926071167,32.81252098083496,41.92215126037597,49.99787521362305,0.0014285714132711291,0.02800000086426735,0.08714285492897034,0.16857142746448517,0.317214272916317,0.672471430897711,0.9434657150506987,1.631428599357605,0.0014285714132711291,0.031142856925725937,0.08942857384681702,0.17085714638233185,0.3199999928474426,0.6742857098579407,0.9441828334331469,1.631428599357605,0,0,0.001714285695925355,1.406571388244629,0.00020837783813476562,0,5.828548454906813e-08,2.2211366231330647e-05,0.00012556997265496277,0.0003046525431899663,0.0007443301496395487,0.002503183819262413,0.0049240971815338605,0.021191160119772977,123599,0.016815679147839546,0.026494340784847737,0.047464579343795776,0.09109050035476685,0.20419815927743912,5.148565387725824,17.919174575805677,43.164146423339844,122577,0.01280385535210371,0.0207815270870924,0.04440958425402641,0.08474626392126083,0.1924990713596344,2.9402736186981113,14.237960624694908,42.525115966796875,9,33.25017543163492,-21.659113038176514,1.0130969053379533,0.1589773380640984
191,131072,126898,4174,0,4174,125803,124972,0,831,89,1006,0,120754,4218,0,0,1.1510016918182373,3.3302586913108825,5.6044557094573975,8.645703315734863,16.171992301940918,33.26015796661377,48.86064250946045,137.5350341796875,2.843747854232788,3.3553102254867553,5.60710608959198,8.634366035461426,16.00822162628174,32.66938667297363,41.94844284057613,49.985008239746094,0.001714285695925355,0.028285713866353035,0.08742856979370117,0.16914285719394684,0.3179999887943268,0.6679999828338623,0.9425714015960693,1.632857084274292,0.001714285695925355,0.03171428665518761,0.09000000357627869,0.17114286124706268,0.3205714225769043,0.670285701751709,0.9437971270084363,1.632857084274292,0,0,0.0014285714132711291,1.335714340209961,0.00020837783813476562,0,1.601674625927847e-08,2.1115082945207218e-05,0.00012196447405005481,0.0003000659392112698,0.000732580689896238,0.002475054394850366,0.004886085308396856,0.021197318107293216,123669,0.017336612567305565,0.026422173529863358,0.04699476435780525,0.09012315422296524,0.20396560430526733,5.067651081085194,17.796949462890463,43.04215621948242,122597,0.013283330015838146,0.0211630254983902,0.044084582477808,0.08383387327194214,0.19213777780532837,2.871248340606689,14.333194808959954,42.49110794067383,9,33.28929340357508,-21.806066675183413,1.022082254040308,0.15233621909962586
192,131072,126820,4252,0,4252,125660,124773,0,887,89,1071,0,120684,4089,0,0,1.1249107122421265,3.3999223947525024,5.6608439683914185,8.642181396484375,16.1756649017334,33.31409606933593,49.0061967086792,137.80230712890625,2.951876640319824,3.427662658691406,5.6612043380737305,8.630143165588379,15.977181434631348,32.59968719482421,42.07058868408203,49.968929290771484,0.001714285695925355,0.028857143595814705,0.08799999952316284,0.1697142869234085,0.3174285590648651,0.6671428680419922,0.9233743035793298,1.6317143440246582,0.001714285695925355,0.03228571265935898,0.09057142585515976,0.1720000058412552,0.3199999928474426,0.6688571572303772,0.9240000247955322,1.6317143440246582,0,0,0.0014285714132711291,1.427142858505249,0.00020837783813476562,0,1.6637546178480123e-08,2.0695827665394734e-05,0.0001201091123466505,0.0002973364033860124,0.0007281513097076483,0.002483800923608137,0.0049194842128618774,0.016927426739864252,123392,0.01786438375711441,0.02631150195375085,0.04680851008743048,0.08982928097248077,0.20362553000450134,5.119830894470215,18.25951633453368,43.02415084838867,122380,0.013639613054692745,0.021553741488605737,0.04392363503575325,0.08372022956609726,0.1919866017997265,2.9265042424201897,14.241920194625822,43.02212142944336,9,33.337730605140585,-21.94761310991729,1.059265022057699,0.15415613487242338
193,131072,126751,4321,0,4321,125569,124611,0,958,91,1091,0,120670,3941,0,0,1.1588881015777588,3.4767301082611084,5.724920034408569,8.625893592834473,16.127575874328613,33.384681701660156,48.95537757873535,137.90530395507812,3.058924436569214,3.5082526206970215,5.731198310852051,8.612112998962402,15.917337417602539,32.627342224121094,42.17508392333978,49.93693161010742,0.001714285695925355,0.028857143595814705,0.08857142925262451,0.17028571665287018,0.3174285590648651,0.6622856855392456,0.9091428518295288,1.6294286251068115,0.001714285695925355,0.03285714238882065,0.09114285558462143,0.17257143557071686,0.32028570771217346,0.6642857193946838,0.9102857112884521,1.6294286251068115,0,0,0.0011428571306169033,1.4371428489685059,0.00020837783813476562,0,9.824393802083082e-08,2.1774179343764813e-05,0.00012166968782469168,0.00029677677166341975,0.0007208926774009346,0.0024985328872478424,0.004936786439460491,0.0169098183913306,123214,0.01856403984129429,0.026334807183593514,0.04679781477898359,0.09001818299293518,0.20431042462587357,5.106187701225268,18.256941661834674,43.07815170288086,122162,0.014089996926486492,0.022031193226575853,0.04370368551462889,0.0832173228263855,0.19222958013415337,2.8343563318252536,14.24869484901428,42.65812683105469,5;9,33.397749662711384,-22.079545233303758,1.0872812475014113,0.1476254765989309
194,131072,126624,4448,0,4448,125408,124393,0,1015,93,1123,0,120551,3842,0,0,1.1214617490768433,3.5611382365226745,5.789169192314148,8.607168197631836,16.149147510528564,33.535444259643555,48.992014274597196,138.27053833007812,3.1862130165100098,3.592547607421875,5.793196678161621,8.594710350036621,15.91077709197998,32.68449172973633,42.33321060180664,49.951473236083984,0.0014285714132711291,0.02914285659790039,0.09000000357627869,0.1720000058412552,0.3188571333885193,0.6588571667671204,0.8962200051546109,1.6268571615219116,0.0014285714132711291,0.03285714238882065,0.09285714477300644,0.17428570985794067,0.32199999690055847,0.6608571410179138,0.8965714573860168,1.6268571615219116,0,0,0.0014285714132711291,1.392285704612732,0.00020837783813476562,0,3.156062389182152e-08,2.3619747591962344e-05,0.00012431890736417446,0.00029877593970381903,0.0007130012470253311,0.002528716682906614,0.0049429979836688055,0.016889136372390215,123000,0.01920890435576439,0.02637016624212265,0.046634708531200886,0.08984093368053436,0.20340047776699066,5.005236220359799,17.401254062652548,44.34710693359375,121909,0.014658384025096893,0.022494635730981826,0.0434114933013916,0.08270993083715439,0.19038645923137665,2.969643878936766,14.365106887817378,42.14511489868164,9,33.479240543362344,-22.202766002172687,1.0935459817157103,0.14786266737988674
195,131072,126549,4523,0,4523,125321,124288,0,1033,89,1139,0,120612,3676,0,0,1.112135410308838,3.635675954818726,5.802745342254639,8.533919334411621,16.06028175354004,33.58789672851561,48.92614181518555,138.17752075195312,3.2085683345794678,3.6675101280212403,5.807415246963501,8.519432067871094,15.821685552597046,32.682014083862306,42.402543144226144,49.99715042114258,0.001714285695925355,0.029428571462631226,0.0908571407198906,0.17342856526374817,0.32114285230636597,0.6548571586608887,0.8825713992118835,1.6342856884002686,0.001714285695925355,0.03342857211828232,0.09371428936719894,0.17599999904632568,0.32428571581840515,0.6568571329116821,0.8840371423959745,1.6342856884002686,0,0,0.0014285714132711291,1.4037142992019653,0.00020837783813476562,0,3.838559101375118e-08,2.440365078843403e-05,0.00012381498521695487,0.0002954666445696359,0.000701936010927085,0.002523574888748667,0.005020339365903893,0.016881772407485746,122823,0.01919170282781124,0.026151537336409094,0.046028124168515205,0.08893058449029922,0.20297612249851227,4.784970760345447,17.32756420135497,43.17913818359375,121801,0.014831564389169216,0.022788912057876587,0.042813677340745926,0.08103751391172409,0.1900247037410736,2.8575258255004883,14.192544937133789,43.307186126708984,9,33.564319262549795,-22.31510908104575,1.0732686713559307,0.1423745944495831
196,131072,126424,4648,0,4648,125198,124175,0,1023,90,1136,0,120581,3594,0,0,1.1565459966659546,3.7036339402198792,5.808497905731201,8.476524353027344,15.958362340927124,33.535311126708976,48.812282066345254,138.5595245361328,3.2305665016174316,3.7297218799591065,5.811305522918701,8.462418556213379,15.763864040374756,32.630816268920896,42.342997360229475,49.962928771972656,0.0022857142612338066,0.02971428632736206,0.09142857044935226,0.1745714247226715,0.32514286041259766,0.6485714316368103,0.868571400642395,1.6339999437332153,0.0022857142612338066,0.03371428698301315,0.09428571164608002,0.17742857336997986,0.32828572392463684,0.650857150554657,0.8700000047683716,1.6339999437332153,0,0,0.0014285714132711291,1.4768571853637695,0.00020837783813476562,0,7.13355727736169e-08,2.433220701271996e-05,0.00012215859466851024,0.00029132652133440735,0.000690198226742873,0.002513375447779493,0.004959285376450677,0.016862414801094284,122734,0.01942167431116104,0.02622429244220257,0.04542392399162054,0.08778728544712067,0.20199313387274742,4.695864605903625,17.365591888427726,42.39115905761719,121600,0.014942524954676628,0.023194220755249264,0.04263194091618061,0.08071167767047882,0.18842028081417084,2.8281456112861623,14.446116895675639,42.432186126708984,9,33.61740181338741,-22.446127473965284,1.036924642829089,0.14596049087408866
197,131072,126419,4653,0,4653,125184,124166,0,1018,89,1146,0,120751,3415,0,0,1.1145743131637573,3.7676569700241087,5.796741724014282,8.398736000061035,15.891369342803955,33.388844299316396,48.69057243347167,138.69552612304688,3.2765121459960938,3.787168025970459,5.79783821105957,8.385211944580078,15.655903339385986,32.52838325500488,42.42321548461914,49.91545486450195,0.001714285695925355,0.029971428029239335,0.09200000017881393,0.17628571391105652,0.3288571536540985,0.6431428790092468,0.8619999885559082,1.6271429061889648,0.001714285695925355,0.03400000184774399,0.09514285624027252,0.17914286255836487,0.3319999873638153,0.6448571681976318,0.8636285930871996,1.6271429061889648,0,0,0.0014285714132711291,1.496000051498413,0.0002079010009765625,0,5.96917467627173e-08,2.357027707874965e-05,0.00012066109438604937,0.0002891434960579461,0.000682075517677942,0.0025158208920437594,0.00494252015246681,0.016844543693023285,122713,0.019660519436001778,0.02634844072163105,0.044840145856142044,0.08705001324415207,0.20168106257915497,4.862080574035644,17.654690704345757,42.356143951416016,121607,0.015156791545450687,0.023589613661170006,0.0422517117112875,0.07967556267976761,0.1871141493320465,2.782376718521118,14.217865428924572,40.462135314941406,9,33.65568264022287,-22.577685794793773,1.0303274188952074,0.1371733824254983
198,131072,126686,4386,0,4386,125422,124389,0,1033,91,1173,0,121116,3273,0,0,1.1769850254058838,3.834395706653595,5.794074296951294,8.311990737915039,15.799658060073853,33.26925849914551,48.64201202392574,139.0145263671875,3.3282735347747803,3.8532392978668213,5.795838356018066,8.294853210449219,15.549357414245605,32.42088088989257,42.22506088256836,49.96921157836914,0.001714285695925355,0.030571429058909416,0.0925714299082756,0.17914286255836487,0.332571417093277,0.6385714411735535,0.8468999922275526,1.6305714845657349,0.001714285695925355,0.034857142716646194,0.09600000083446503,0.18199999630451202,0.33571428060531616,0.6405714154243469,0.8486057090759264,1.6305714845657349,0,0,0.0014285714132711291,1.4188570976257324,0.0002079010009765625,0,3.310806431361452e-08,2.2889214871424768e-05,0.0001189558549272147,0.0002858102128828749,0.0006735520134935748,0.0025052885959447463,0.004909410432992218,0.01681184157442486,122919,0.02002021297812462,0.02660979088395834,0.04434233717620373,0.08622574061155319,0.2007153406739235,4.866260957717887,17.23993881225585,42.31016540527344,121663,0.015397418290376663,0.024055750109255314,0.04187396727502346,0.0785529613494873,0.18636786192655563,2.728208398818958,14.715085468292244,41.71011734008789,9,33.71227077696864,-22.72362952332869,1.046606788431113,0.15737473428577284
199,131072,126735,4337,0,4337,125478,124432,0,1046,88,1169,0,121343,3089,0,0,1.1355597972869873,3.901178073883057,5.7763590812683105,8.238779067993164,15.61385202407837,33.22068939208984,48.50636428833008,139.10655212402344,3.3500468730926514,3.920927095413208,5.781449556350708,8.224491119384766,15.418331384658813,32.38308334350586,42.26737281799317,49.94986343383789,0.0014285714132711291,0.030857142060995102,0.09399999678134918,0.1825714260339737,0.3375714272260666,0.630085718631741,0.8334285616874695,1.6285713911056519,0.0014285714132711291,0.035428572446107864,0.0974285677075386,0.18542857468128204,0.34057143330574036,0.6317142844200134,0.8351428508758545,1.6285713911056519,0,0,0.001714285695925355,1.551714301109314,0.00020837783813476562,0,4.681222635828818e-08,2.2854053707986458e-05,0.0001177895911490406,0.00028223943600006146,0.0006614431155877946,0.002503206880810208,0.0048919616020425966,0.016794180155765455,122985,0.02033795416355133,0.02687221728265286,0.04388931393623352,0.08526957780122757,0.20072370767593384,4.783174896240234,17.935768127441413,42.84314727783203,121762,0.015582210384309292,0.024467184115201233,0.041566758416593075,0.07767936587333679,0.18659833818674088,2.920848834514608,14.534168004989622,42.7921257019043,5;9,33.78043710087515,-22.859033394063225,1.064820226511452,0.1526845940215592
