案例,视角,固定排序失分百分点,该视角累计失分比例,有效点次,观测次数,各召回区间失分,同帧错序概率,跨帧错序概率,对应训练素材,训练素材学习表现,训练素材池内错序概率,验证观测池内错序概率,原因类别,原因证据,修改方案,区分原因的小实验,尚未核对素材的失分百分点,尚未确认原因的失分百分点,主要对侧案例
N149:648,正常结构候选,9.753049997513462e-08,99.99957643822054,85,16,,,,stu 记录5828 / 素材46548 / BCE=0.037029 / 错序率=0.0035477 / 访问1次；nuscenes 记录1711 / 素材13615 / BCE=0.089637 / 错序率=0.0052527 / 访问1次；nuscenes 记录1497 / 素材11942 / BCE=0.062238 / 错序率=0.0047061 / 访问1次；nuscenes 记录1616 / 素材12880 / BCE=0.063684 / 错序率=0.0045773 / 访问1次,近邻训练 BCE=0.037028972059488297; 验证观测 BCE=0.0031289174221456047; 均仅为分类诊断,0.003547737620318265,0.0032314655024628853,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,1.622348740598937e-08,9.753049997513462e-08,P142:3:4.14375e-08；P169:1:3.66733e-08；P125:1:1.48364e-08；P142:2:1.99236e-09；P143:3:1.18217e-09
N140:639,正常结构候选,9.744806040776114e-08,99.99957684869224,1,1,,,,stu 记录6095 / 素材48414 / BCE=0.014223 / 错序率=0.0019101 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录1758 / 素材14008 / BCE=0.13954 / 错序率=0.0062661 / 访问1次,近邻训练 BCE=0.014222705736756325; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.0019101003682742339,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N144:30,正常结构候选,9.744806040776114e-08,99.99957725916393,1,1,,,,stu 记录5613 / 素材44923 / BCE=0.03773 / 错序率=0.0035823 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.03772992268204689; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.003582347009766365,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N150:1530,正常结构候选,9.744806040776114e-08,99.99957766963563,1,1,,,,stu 记录5272 / 素材42201 / BCE=0.4538 / 错序率=0.0094406 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录2215 / 素材17593 / BCE=1.7504 / 错序率=0.015909 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次,近邻训练 BCE=0.45379507541656494; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.00944058141540439,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N169:187,正常结构候选,9.744806040776114e-08,99.99957808010731,1,1,,,,stu 记录5613 / 素材44923 / BCE=0.03773 / 错序率=0.0035823 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.03772992268204689; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.003582347009766365,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N169:275,正常结构候选,9.744806040776114e-08,99.99957849057903,1,1,,,,stu 记录5371 / 素材42993 / BCE=0.47542 / 错序率=0.0094537 / 访问2次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3567 / 素材28331 / BCE=0.00016526 / 错序率=7.2007e-05 / 访问2次,近邻训练 BCE=0.4754247963428498; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.00945369444976054,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N169:292,正常结构候选,9.744806040776114e-08,99.99957890105071,1,1,,,,stu 记录5996 / 素材47721 / BCE=0.44054 / 错序率=0.0093389 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次,近邻训练 BCE=0.4405357539653778; 验证观测 BCE=0.006309766788035631; 均仅为分类诊断,0.009338866797560737,0.005068629355764066,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.744806040776114e-08,P125:1:3.36908e-08；P142:3:2.8415e-08；P169:1:2.75498e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N140:605,正常结构候选,9.744169661709563e-08,99.9995793114956,345,19,,,,stu 记录6085 / 素材48345 / BCE=0.014714 / 错序率=0.0019906 / 访问1次；nuscenes 记录4657 / 素材37243 / BCE=0.11686 / 错序率=0.00589 / 访问1次；nuscenes 记录2207 / 素材17532 / BCE=0.18506 / 错序率=0.0068127 / 访问1次；nuscenes 记录4913 / 素材39335 / BCE=0.038337 / 错序率=0.0035607 / 访问2次,近邻训练 BCE=0.014713797718286516; 验证观测 BCE=0.0019403807818889618; 均仅为分类诊断,0.0019906196519099742,0.0023371695676522018,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,5.029547780786498e-08,9.744169661709563e-08,P142:3:4.47193e-08；P169:1:3.61885e-08；P125:1:1.22992e-08；P142:2:1.6226e-09；P143:3:1.58137e-09
N151:60,正常结构候选,9.732878790962005e-08,99.99957972146487,182,34,,,,stu 记录5134 / 素材41098 / BCE=0.018083 / 错序率=0.0023854 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.018083123490214348; 验证观测 BCE=0.0008299335022456944; 均仅为分类诊断,0.0023853961488370093,0.0012800146287386142,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,8.91136963035173e-08,9.732878790962005e-08,P142:3:5.91857e-08；P169:1:3.29169e-08；P125:1:4.79339e-09；P143:3:4.32824e-10
N141:1655,正常结构候选,9.725940858065964e-08,99.99958013114194,10,8,,,,stu 记录5272 / 素材42201 / BCE=0.4538 / 错序率=0.0094406 / 访问1次；nuscenes 记录4805 / 素材38477 / BCE=0.5374 / 错序率=0.010041 / 访问1次；nuscenes 记录4799 / 素材38422 / BCE=0.30877 / 错序率=0.0081412 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次,近邻训练 BCE=0.45379507541656494; 验证观测 BCE=0.004766541998833418; 均仅为分类诊断,0.00944058141540439,0.004171476245442805,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,3.012403549277441e-08,9.725940858065964e-08,P142:3:3.73583e-08；P169:1:3.35536e-08；P125:1:2.07114e-08；P142:2:3.025e-09；P143:3:1.0956e-09
N125:1679,正常结构候选,9.723085418178839e-08,99.99958054069869,2527,140,,,,stu 记录5168 / 素材41370 / BCE=0.10486 / 错序率=0.0049038 / 访问1次；nuscenes 记录2627 / 素材20839 / BCE=0.00040952 / 错序率=0.00020537 / 访问1次；nuscenes 记录153 / 素材1215 / BCE=0.070047 / 错序率=0.00369 / 访问1次；nuscenes 记录2730 / 素材21637 / BCE=6.0669 / 错序率=0.049338 / 访问1次,近邻训练 BCE=0.10486124455928802; 验证观测 BCE=0.0021069461945444345; 均仅为分类诊断,0.00490382464576013,0.001666685714503404,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,1.930923287361292e-09,9.723085418178839e-08,P125:1:3.15427e-08；P142:3:2.90146e-08；P169:1:2.88811e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N169:4244,正常结构候选,9.72224997064088e-08,99.99958095022028,14,7,,,,stu 记录5037 / 素材40322 / BCE=0.11801 / 错序率=0.0057243 / 访问1次；nuscenes 记录1758 / 素材14008 / BCE=0.13954 / 错序率=0.0062661 / 访问1次；nuscenes 记录615 / 素材4824 / BCE=1.187 / 错序率=0.013334 / 访问1次；nuscenes 记录4680 / 素材37435 / BCE=3.2375 / 错序率=0.021591 / 访问2次,近邻训练 BCE=0.11801072210073472; 验证观测 BCE=0.0024756852071732283; 均仅为分类诊断,0.005724269364822361,0.0028343181064926456,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,6.547436956372873e-08,9.72224997064088e-08,P142:3:4.5451e-08；P169:1:3.63821e-08；P125:1:1.1721e-08；P143:3:1.72997e-09；P142:2:1.34144e-09
N139:571,正常结构候选,9.7098129088219e-08,99.99958135921798,5,1,,,,stu 记录5168 / 素材41370 / BCE=0.10486 / 错序率=0.0049038 / 访问1次；nuscenes 记录4913 / 素材39335 / BCE=0.038337 / 错序率=0.0035607 / 访问2次；nuscenes 记录2207 / 素材17532 / BCE=0.18506 / 错序率=0.0068127 / 访问1次；nuscenes 记录1475 / 素材11752 / BCE=0.04874 / 错序率=0.0042122 / 访问1次,近邻训练 BCE=0.10486124455928802; 验证观测 BCE=0.0016000487376004457; 均仅为分类诊断,0.00490382464576013,0.002162310426404873,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,9.7098129088219e-08,P142:3:3.9989e-08；P169:1:3.70755e-08；P125:1:1.51198e-08；P143:3:2.73901e-09；P142:2:1.50761e-09
N148:747,正常结构候选,9.698640844459937e-08,99.99958176774511,275,55,,,,stu 记录5940 / 素材47331 / BCE=0.091845 / 错序率=0.0051491 / 访问1次；nuscenes 记录1299 / 素材10367 / BCE=0.038241 / 错序率=0.0036905 / 访问2次；nuscenes 记录4657 / 素材37243 / BCE=0.11686 / 错序率=0.00589 / 访问1次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次,近邻训练 BCE=0.09184537827968597; 验证观测 BCE=0.0016407428774982689; 均仅为分类诊断,0.0051490845684394075,0.0016914479022617402,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,5.778254167346241e-08,9.698640844459937e-08,P142:3:4.54045e-08；P169:1:3.57749e-08；P125:1:1.27444e-08；P142:2:1.14197e-09；P143:3:1.0865e-09
N125:821,正常结构候选,9.655333332713317e-08,99.99958217444801,217,109,,,,stu 记录5852 / 素材46716 / BCE=0.048103 / 错序率=0.0040814 / 访问2次；nuscenes 记录3509 / 素材27845 / BCE=0.14141 / 错序率=0.006356 / 访问1次；nuscenes 记录51 / 素材394 / BCE=10.717 / 错序率=0.055219 / 访问2次；nuscenes 记录2903 / 素材22996 / BCE=0.006949 / 错序率=0.001198 / 访问1次,近邻训练 BCE=0.04810311645269394; 验证观测 BCE=0.0010003183269873261; 均仅为分类诊断,0.004081403984629792,0.0013874444279363195,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,4.344688722557691e-08,9.655333332713317e-08,P142:3:4.44964e-08；P169:1:3.56651e-08；P125:1:1.3524e-08；P143:3:1.66793e-09；P142:2:6.03042e-10
N145:234,正常结构候选,9.641784055172262e-08,99.99958258058018,675,89,,,,stu 记录6000 / 素材47749 / BCE=0.045686 / 错序率=0.0039875 / 访问1次；nuscenes 记录4913 / 素材39335 / BCE=0.038337 / 错序率=0.0035607 / 访问2次；nuscenes 记录1299 / 素材10367 / BCE=0.038241 / 错序率=0.0036905 / 访问2次；nuscenes 记录1063 / 素材8421 / BCE=0.022343 / 错序率=0.0024941 / 访问2次,近邻训练 BCE=0.04568645358085632; 验证观测 BCE=0.0020897218491882086; 均仅为分类诊断,0.003987489793941407,0.0023743128492897067,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,4.5365506348713676e-08,9.641784055172262e-08,P142:3:4.83834e-08；P169:1:3.48297e-08；P125:1:1.06139e-08；P142:2:9.9618e-10；P143:3:8.94061e-10
N147:488,正常结构候选,9.630579526853124e-08,99.99958298624041,207,59,,,,stu 记录5160 / 素材41306 / BCE=0.13629 / 错序率=0.006267 / 访问1次；nuscenes 记录2627 / 素材20839 / BCE=0.00040952 / 错序率=0.00020537 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录2609 / 素材20702 / BCE=0.051484 / 错序率=0.0043114 / 访问1次,近邻训练 BCE=0.136285200715065; 验证观测 BCE=0.0015176950255408883; 均仅为分类诊断,0.006266976654073429,0.0015857324083703814,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,5.9412117159846655e-08,9.630579526853124e-08,P142:3:4.7598e-08；P169:1:3.45655e-08；P125:1:1.17695e-08；P143:3:1.06719e-09；P142:2:7.38401e-10
N141:957,正常结构候选,9.614246404441168e-08,99.99958339121267,10,10,,,,stu 记录6000 / 素材47749 / BCE=0.045686 / 错序率=0.0039875 / 访问1次；nuscenes 记录2215 / 素材17593 / BCE=1.7504 / 错序率=0.015909 / 访问1次；nuscenes 记录2565 / 素材20340 / BCE=0.2138 / 错序率=0.0071532 / 访问1次；nuscenes 记录4686 / 素材37481 / BCE=0.23961 / 错序率=0.0072734 / 访问1次,近邻训练 BCE=0.04568645358085632; 验证观测 BCE=0.006116228178143501; 均仅为分类诊断,0.003987489793941407,0.00500005714351021,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,8.42533149984577e-10,9.614246404441168e-08,P125:1:3.15427e-08；P142:3:2.89958e-08；P169:1:2.78115e-08；P142:2:3.72767e-09；P146:2:1.90578e-09
N148:121,正常结构候选,9.60280594570794e-08,99.99958379570299,10,6,,,,stu 记录6093 / 素材48400 / BCE=0.11813 / 错序率=0.0057295 / 访问1次；nuscenes 记录1758 / 素材14008 / BCE=0.13954 / 错序率=0.0062661 / 访问1次；nuscenes 记录615 / 素材4824 / BCE=1.187 / 错序率=0.013334 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次,近邻训练 BCE=0.11813154816627502; 验证观测 BCE=0.005399488843977451; 均仅为分类诊断,0.0057294885405484485,0.0046114812740717034,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,1.3808121339161497e-08,9.60280594570794e-08,P142:3:3.57615e-08；P169:1:3.02537e-08；P125:1:2.38628e-08；P142:2:2.90238e-09；P143:3:1.29352e-09
N139:1134,正常结构候选,9.59940745383459e-08,99.99958420005021,717,6,,,,stu 记录5692 / 素材45556 / BCE=2.2191 / 错序率=0.01589 / 访问2次；nuscenes 记录389 / 素材3058 / BCE=0.12284 / 错序率=0.0060412 / 访问1次；nuscenes 记录3828 / 素材30477 / BCE=0.51883 / 错序率=0.0096487 / 访问1次；nuscenes 记录3405 / 素材26992 / BCE=0.44244 / 错序率=0.005677 / 访问1次,近邻训练 BCE=2.21909761428833; 验证观测 BCE=0.0005136728868819773; 均仅为分类诊断,0.015890337341950247,0.0007559750262692077,证据不足,同传感器近邻训练候选也有较大分类损失；是否为可信相关素材、是否训练不足尚未区分；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,确认近邻素材关系后，固定这些训练样本做可拟合性短探针并跟踪独立检查；不直接扩大总体步数,2.8067989070605513e-08,9.59940745383459e-08,P142:3:6.03946e-08；P169:1:3.29035e-08；P125:1:2.60939e-09；P143:3:8.65648e-11
N138:479,正常结构候选,9.587019798959779e-08,99.9995846038756,13,7,,,,stu 记录5940 / 素材47331 / BCE=0.091845 / 错序率=0.0051491 / 访问1次；nuscenes 记录1299 / 素材10367 / BCE=0.038241 / 错序率=0.0036905 / 访问2次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次；nuscenes 记录4657 / 素材37243 / BCE=0.11686 / 错序率=0.00589 / 访问1次,近邻训练 BCE=0.09184537827968597; 验证观测 BCE=0.0015529829543083906; 均仅为分类诊断,0.0051490845684394075,0.00212002422884833,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,5.822201052948411e-08,9.587019798959779e-08,P142:3:4.513e-08；P169:1:3.4069e-08；P125:1:1.26535e-08；P143:3:2.27777e-09；P142:2:1.20608e-09
N150:775,正常结构候选,9.583398259751096e-08,99.99958500754846,565,71,,,,stu 记录5940 / 素材47331 / BCE=0.091845 / 错序率=0.0051491 / 访问1次；nuscenes 记录1299 / 素材10367 / BCE=0.038241 / 错序率=0.0036905 / 访问2次；nuscenes 记录4657 / 素材37243 / BCE=0.11686 / 错序率=0.00589 / 访问1次；nuscenes 记录4913 / 素材39335 / BCE=0.038337 / 错序率=0.0035607 / 访问2次,近邻训练 BCE=0.09184537827968597; 验证观测 BCE=0.0008059791289269924; 均仅为分类诊断,0.0051490845684394075,0.0012657287511857278,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,7.983952908639484e-08,9.583398259751096e-08,P142:3:5.69498e-08；P169:1:3.34679e-08；P125:1:4.98351e-09；P143:3:4.32824e-10
N140:208,正常结构候选,9.577295907313357e-08,99.99958541096426,5,1,,,,stu 记录5057 / 素材40482 / BCE=1.1209 / 错序率=0.012827 / 访问1次；nuscenes 记录2808 / 素材22253 / BCE=0.00015546 / 错序率=6.1352e-05 / 访问1次；nuscenes 记录2609 / 素材20702 / BCE=0.051484 / 错序率=0.0043114 / 访问1次；nuscenes 记录2175 / 素材17290 / BCE=0.00015365 / 错序率=6.1997e-05 / 访问1次,近邻训练 BCE=1.1208820343017578; 验证观测 BCE=0.0023697277065366507; 均仅为分类诊断,0.012826878491394618,0.002727650220764428,证据不足,同传感器近邻训练候选也有较大分类损失；是否为可信相关素材、是否训练不足尚未区分；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,确认近邻素材关系后，固定这些训练样本做可拟合性短探针并跟踪独立检查；不直接扩大总体步数,6.974007138603355e-09,9.577295907313357e-08,P142:3:4.14431e-08；P169:1:3.67459e-08；P125:1:1.31014e-08；P142:2:1.80855e-09；P143:3:1.64341e-09
N138:857,正常结构候选,9.569979673667853e-08,99.99958581407189,7,2,,,,stu 记录5058 / 素材40490 / BCE=0.043316 / 错序率=0.0038934 / 访问1次；nuscenes 记录4821 / 素材38603 / BCE=0.020863 / 错序率=0.0026554 / 访问1次；nuscenes 记录4913 / 素材39335 / BCE=0.038337 / 错序率=0.0035607 / 访问2次；nuscenes 记录2215 / 素材17593 / BCE=1.7504 / 错序率=0.015909 / 访问1次,近邻训练 BCE=0.043315738439559937; 验证观测 BCE=0.0009776820661500096; 均仅为分类诊断,0.003893432603110021,0.0014143018777357456,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,5.767794016929239e-08,9.569979673667853e-08,P142:3:4.46042e-08；P169:1:3.3738e-08；P125:1:1.4727e-08；P143:3:1.06719e-09；P142:2:9.9618e-10
N141:1381,正常结构候选,9.564285525101037e-08,99.99958621693968,42,25,,,,stu 记录6158 / 素材48855 / BCE=0.03466 / 错序率=0.0034623 / 访问2次；nuscenes 记录4680 / 素材37435 / BCE=3.2375 / 错序率=0.021591 / 访问2次；nuscenes 记录1966 / 素材15650 / BCE=0.63895 / 错序率=0.010404 / 访问1次；nuscenes 记录125 / 素材986 / BCE=0.17423 / 错序率=0.0065916 / 访问1次,近邻训练 BCE=0.03465985506772995; 验证观测 BCE=0.00462022889405489; 均仅为分类诊断,0.0034623208816757203,0.004080046629104332,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,3.137228431417893e-08,9.564285525101037e-08,P142:3:3.90087e-08；P169:1:3.33672e-08；P125:1:1.87598e-08；P142:2:2.51415e-09；P143:3:8.07496e-10
N150:1468,正常结构候选,9.544573240609555e-08,99.99958661897713,24,14,,,,stu 记录5198 / 素材41610 / BCE=0.050269 / 错序率=0.0038962 / 访问1次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次；nuscenes 记录4863 / 素材38946 / BCE=0.016071 / 错序率=0.0022416 / 访问1次；nuscenes 记录4657 / 素材37243 / BCE=0.11686 / 错序率=0.00589 / 访问1次,近邻训练 BCE=0.0502692125737667; 验证观测 BCE=0.005570410285145044; 均仅为分类诊断,0.0038962349446220413,0.004708625241431331,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,1.0848812647095703e-08,9.544573240609555e-08,P142:3:3.37733e-08；P169:1:2.96788e-08；P125:1:2.54474e-08；P142:2:2.90238e-09；P146:2:1.48476e-09
