联合条件,格编码,条件说明,206训练_世界或序列数,206训练_合成版本或真实序列数,206训练_原始背景序列数（非独立道路）,206训练_帧数,206训练_该联合表帧分母,206训练_帧比例,206训练_全距离异常点,206训练_范围内异常点,206训练_已观测实例标识数,201合成验证_世界或序列数,201合成验证_合成版本或真实序列数,201合成验证_原始背景序列数（非独立道路）,201合成验证_帧数,201合成验证_该联合表帧分母,201合成验证_帧比例,201合成验证_全距离异常点,201合成验证_范围内异常点,201合成验证_已观测实例标识数,真实开发_世界或序列数,真实开发_合成版本或真实序列数,真实开发_原始背景序列数（非独立道路）,真实开发_帧数,真实开发_该联合表帧分母,真实开发_帧比例,真实开发_全距离异常点,真实开发_范围内异常点,真实开发_已观测实例标识数,差异类型
motion_count_distance,4|0|4,"范围内100至499点；距离中位数[2.5,10)；五帧平移[2,5)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,2,2,2,10,8583,0.001165093790050099,1371,1371,2,训练完全缺覆盖
motion_count_distance,4|1|1,"范围内100至499点；距离中位数[10,20)；五帧平移[0.1,0.5)米",1,1,1,6,1780,0.0033707865168539327,859,859,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,4|1|2,"范围内100至499点；距离中位数[10,20)；五帧平移[0.5,1)米",1,1,1,25,1780,0.014044943820224719,3390,3390,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,4|1|3,"范围内100至499点；距离中位数[10,20)；五帧平移[1,2)米",0,0,0,0,1780,0.0,0,0,0,0,0,0,0,1356,0.0,0,0,0,1,1,1,5,8583,0.0005825468950250495,616,616,2,训练完全缺覆盖
motion_count_distance,5|0|2,"范围内至少500点；距离中位数[2.5,10)；五帧平移[0.5,1)米",1,1,1,2,1780,0.0011235955056179776,1078,1078,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
motion_count_distance,5|0|3,"范围内至少500点；距离中位数[2.5,10)；五帧平移[1,2)米",1,1,1,34,1780,0.019101123595505618,25309,25309,1,0,0,0,0,1356,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
official_count_distance,0|0,"范围内5至19点；距离中位数[2.5,10)米",2,2,1,15,690,0.021739130434782608,220,220,2,0,0,0,0,258,0.0,0,0,0,11,11,11,56,1956,0.028629856850715747,749,749,12,合成验证完全缺覆盖
official_count_distance,0|1,"范围内5至19点；距离中位数[10,20)米",2,2,1,116,690,0.1681159420289855,1170,1170,2,1,1,1,89,258,0.3449612403100775,1070,1070,1,18,18,18,455,1956,0.23261758691206544,5055,5055,28,共同覆盖；比较频率
official_count_distance,0|2,"范围内5至19点；距离中位数[20,35)米",3,3,1,132,690,0.19130434782608696,1537,1537,3,2,2,1,101,258,0.39147286821705424,1049,1049,2,16,16,16,410,1956,0.20961145194274028,3544,3544,27,共同覆盖；比较频率
official_count_distance,0|3,"范围内5至19点；距离中位数[35,50]米",2,2,1,62,690,0.08985507246376812,526,526,2,2,2,1,2,258,0.007751937984496124,11,11,2,4,4,4,54,1956,0.027607361963190184,357,357,8,共同覆盖；比较频率
official_count_distance,1|0,"范围内20至99点；距离中位数[2.5,10)米",2,2,1,74,690,0.1072463768115942,3463,3463,2,0,0,0,0,258,0.0,0,0,0,19,19,19,371,1956,0.18967280163599182,19394,19394,30,合成验证完全缺覆盖
official_count_distance,1|1,"范围内20至99点；距离中位数[10,20)米",2,2,1,102,690,0.14782608695652175,4174,4174,2,1,1,1,56,258,0.21705426356589147,1658,1658,1,14,14,14,303,1956,0.1549079754601227,10546,10546,24,共同覆盖；比较频率
official_count_distance,1|2,"范围内20至99点；距离中位数[20,35)米",2,2,1,31,690,0.04492753623188406,804,804,2,1,1,1,10,258,0.03875968992248062,204,204,1,1,1,1,55,1956,0.028118609406952964,1261,1261,2,共同覆盖；比较频率
official_count_distance,1|3,"范围内20至99点；距离中位数[35,50]米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,2|0,"范围内100至499点；距离中位数[2.5,10)米",2,2,1,91,690,0.1318840579710145,27850,27850,2,0,0,0,0,258,0.0,0,0,0,14,14,14,247,1956,0.12627811860940696,45876,45876,25,合成验证完全缺覆盖
official_count_distance,2|1,"范围内100至499点；距离中位数[10,20)米",1,1,1,31,690,0.04492753623188406,4249,4249,1,0,0,0,0,258,0.0,0,0,0,1,1,1,5,1956,0.002556237218813906,616,616,2,合成验证完全缺覆盖
official_count_distance,2|2,"范围内100至499点；距离中位数[20,35)米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,2|3,"范围内100至499点；距离中位数[35,50]米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|0,"范围内至少500点；距离中位数[2.5,10)米",1,1,1,36,690,0.05217391304347826,26387,26387,1,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,该发布真实集合无覆盖
official_count_distance,3|1,"范围内至少500点；距离中位数[10,20)米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|2,"范围内至少500点；距离中位数[20,35)米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|3,"范围内至少500点；距离中位数[35,50]米",0,0,0,0,690,0.0,0,0,0,0,0,0,0,258,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
stage_count,gap|0,可见间断段；全距离0点,4,4,1,596,1796,0.33184855233853006,0,0,0,2,2,1,789,1364,0.5784457478005866,0,0,0,19,19,19,1179,8659,0.13615890980482734,0,0,0,共同覆盖；比较频率
stage_count,prefix|0,未见回波前缀；全距离0点,3,3,1,105,1796,0.05846325167037862,0,0,0,1,1,1,82,1364,0.060117302052785926,0,0,0,18,18,18,2802,8659,0.3235939484928976,0,0,0,共同覆盖；比较频率
stage_count,tail|0,最终无回波尾段；全距离0点,2,2,1,228,1796,0.12694877505567928,0,0,0,1,1,1,6,1364,0.004398826979472141,0,0,0,12,12,12,1133,8659,0.13084651807368056,0,0,0,共同覆盖；比较频率
stage_count,visible|1,连续可见段；全距离1至4点,4,4,1,175,1796,0.09743875278396437,439,388,4,2,2,1,228,1364,0.16715542521994134,459,387,2,19,19,19,1580,8659,0.1824691072872156,3211,2595,29,共同覆盖；比较频率
stage_count,visible|2,连续可见段；全距离5至19点,4,4,1,327,1796,0.18207126948775057,3463,3463,4,2,2,1,193,1364,0.14149560117302054,2142,2142,2,19,19,19,980,8659,0.11317704122877931,9734,9705,30,共同覆盖；比较频率
stage_count,visible|3,连续可见段；全距离20至99点,4,4,1,207,1796,0.11525612472160357,8441,8441,4,2,2,1,66,1364,0.04838709677419355,1862,1862,2,19,19,19,733,8659,0.08465180736805636,31302,31302,30,共同覆盖；比较频率
stage_count,visible|4,连续可见段；全距离100至499点,2,2,1,122,1796,0.06792873051224944,32099,32099,2,0,0,0,0,1364,0.0,0,0,0,14,14,14,252,8659,0.02910266774454325,46492,46492,25,合成验证完全缺覆盖
stage_count,visible|5,连续可见段；全距离至少500点,1,1,1,36,1796,0.0200445434298441,26387,26387,1,0,0,0,0,1364,0.0,0,0,0,0,0,0,0,8659,0.0,0,0,0,该发布真实集合无覆盖
