structure,frame,points,range_m,preserved_world,spread_m,axis1_span_m,axis2_span_m,axis3_span_m,linearity,planarity,scattering,neighbor_m,intensity
206:254:9,142,32,19.493167877197266,train/branched_low_rough_1,0.5343097208733246,1.7948328853097826,0.49858257497862213,0.2940048127486838,0.9326278971025098,0.04996325687287211,0.017408846024618053,0.12021195285002229,0.2760000228881836
206:254:12,142,6,46.26721954345703,train/branched_low_rough_1,0.43637694528873733,1.1591461202886655,0.28153882771713323,0.040392603369575175,0.9552633229016682,0.04366837885920581,0.0010682982391259604,0.28328177802578675,0.087714284658432
206:10:64,143,2300,7.237983703613281,train/branched_low_rough_1,1.2563757404321414,4.539647036913113,2.091683117665151,1.6784611158127778,0.8199746211241017,0.12444190777886427,0.05558347109703405,0.04289866259269649,0.09342857450246811
206:10:65,143,2282,7.2635908126831055,train/branched_low_rough_1,1.3332848290597883,4.488382928249565,2.139789813529168,1.504037939559326,0.8234050818039464,0.12092325709771339,0.05567166109834026,0.04422798692856948,0.05285714194178581
206:10:66,143,544,10.604978561401367,train/branched_low_rough_1,1.056540941723682,3.5237534254585263,2.021804640788591,1.4850220409649317,0.733799426402254,0.17024918191978355,0.09595139167796235,0.067815011167195,0.23257142305374146
206:10:67,143,338,14.17585563659668,train/branched_low_rough_1,1.3484996556883222,4.718512340931198,2.259487859434766,1.8571326260008547,0.7953106874909984,0.11189245350362517,0.09279685900537644,0.09195231655756946,0.14628571271896362
206:10:76,143,13,36.91947937011719,train/branched_low_rough_1,0.7662538618492134,2.3276917481978607,1.6074737702148192,0.36604395875979234,0.26468070177519654,0.6911784082684571,0.04414088995634638,0.23714173374939188,0.02800000086426735
206:10:77,143,5,30.149375915527344,train/branched_low_rough_1,0.29058193259181214,0.8262270204209982,0.24078649757597564,0.08018305407020539,0.864824570016594,0.12237864909668952,0.012796780886716465,0.1896576148468752,0.06114285811781883
206:10:78,143,551,12.186925888061523,train/branched_low_rough_1,1.2942337175973586,4.627202113962569,2.7157211272448194,2.098148554041055,0.7697564296338466,0.13208290134736345,0.09816066901878996,0.07598045897037548,0.08714285492897034
206:10:79,143,6,23.766178131103516,train/branched_low_rough_1,0.3259606254955531,0.884490293695609,0.25009133462184413,0.04358860021120625,0.9269984854718317,0.0709799194676851,0.0020215950604831707,0.14580241232970492,0.1177142858505249
206:10:94,143,40,20.73987579345703,train/branched_low_rough_1,1.0850428220280177,3.1705947614683803,1.5535296534784,1.177083449347002,0.8519973919130714,0.10791707566923235,0.04008553241769622,0.13658970561715933,0.03528571128845215
206:18:4,143,26,25.50980567932129,train/branched_low_rough_1,1.2999846642408974,3.7463955912765874,1.3415012858280773,1.0117565410585403,0.9172387402924093,0.050406454876055884,0.03235480483153491,0.19859722726814177,0.1387142837047577
206:18:5,143,55,18.01248550415039,train/branched_low_rough_1,0.6809185162131282,2.538759329160385,1.4953189873998614,0.7724532984522323,0.6609693079561108,0.2364413821366457,0.10258930990724345,0.11070760661677526,0.121714286506176
206:254:8,143,22,21.01331329345703,train/branched_low_rough_1,0.5116376949080494,1.5648408020896194,0.38768719056634887,0.29054304941936154,0.9490679091590977,0.027135144875403923,0.023796945965498438,0.13286253290803995,0.175428569316864
206:254:9,143,21,19.220012664794922,train/branched_low_rough_1,0.42587369818516985,1.3781802909379604,0.31226150184224866,0.11969216833129304,0.9436118777014099,0.04965122470388185,0.006736897594708207,0.11963756619113511,0.30000001192092896
206:254:12,143,7,45.94880676269531,train/branched_low_rough_1,0.40529920283907006,1.1289829265759654,0.3471287577329444,0.11019192304194042,0.8539305744121745,0.1368931013094318,0.009176324278393733,0.280916637629803,0.06400000303983688
206:10:64,144,2219,7.363997936248779,train/branched_low_rough_1,1.2682145458465401,4.557776803731578,2.1314284099193963,1.5223891281308126,0.8228416126436456,0.11939475312366142,0.05776363423269284,0.04379486906906758,0.09942857176065445
206:10:65,144,2342,7.18865966796875,train/branched_low_rough_1,1.3202594254626614,4.343898128077393,2.1821557415248063,1.5865698007994542,0.8124338916743248,0.12505198057963493,0.06251412774604038,0.043770820367330224,0.05371428653597832
206:10:66,144,592,10.268888473510742,train/branched_low_rough_1,1.0449795508574904,3.3683849846350298,2.090536779576148,1.3469341004983164,0.7789137310561532,0.1606245932893257,0.06046167565452108,0.0641287591621914,0.2280000001192093
206:10:67,144,368,13.830279350280762,train/branched_low_rough_1,1.3619312286537588,4.852774344212642,2.264835483855454,1.5399303172592442,0.8178930160611216,0.1098996351913793,0.07220734874749901,0.08858668863144388,0.17742857336997986
206:10:68,144,8,18.368671417236328,train/branched_low_rough_1,1.3626980962411537,3.726580736462128,0.4648595477426902,0.1849555893941595,0.9898121963329273,0.007836136193269496,0.0023516674738032943,0.12287714938791074,0.02614285796880722
206:10:76,144,7,36.86748123168945,train/branched_low_rough_1,0.3959695823797794,1.0562851132776496,0.27162820953132477,0.1383955261111957,0.9486535006088066,0.037767909143226745,0.013578590247966614,0.23301047280480075,0.017428571358323097
206:10:77,144,7,29.938575744628906,train/branched_low_rough_1,0.3999960212659548,0.8900725476891364,0.8377829246354842,0.09882196699627602,0.28393247780959535,0.7019567223562859,0.014110799834118799,0.19670769945399116,0.03200000151991844
206:10:78,144,499,12.509922981262207,train/branched_low_rough_1,1.2843298177547462,4.675052590366183,2.660670731628767,2.193025335220588,0.7526349323908084,0.13745006745660332,0.10991500015258829,0.07894393918120335,0.08371428400278091
206:10:94,144,48,20.719953536987305,train/branched_low_rough_1,1.2422219936630954,3.5029837750405295,1.5649031102295514,0.7444964552005224,0.9088522934979738,0.07528001295403107,0.015867693547995197,0.13422396451986648,0.020999999716877937
206:18:4,144,31,25.872581481933594,train/branched_low_rough_1,1.3793144357025604,4.808867226435398,1.4438660121224691,1.089213661289084,0.9028205194705469,0.042263882958777366,0.054915597570675705,0.18111882754345848,0.09057142585515976
206:18:5,144,46,18.31734848022461,train/branched_low_rough_1,0.7431818105306512,2.4842163515519444,1.3769069610947016,1.0572893232171192,0.7457025421853597,0.13602862463220508,0.1182688331824353,0.11209593712023623,0.10157142579555511
206:254:8,144,20,20.79827880859375,train/branched_low_rough_1,0.4619283858987604,1.5268760106457948,0.5285727851638806,0.19251918454123038,0.9069978074305746,0.08318704866814901,0.009815143901276422,0.1284526354477495,0.18928571045398712
206:254:12,144,8,45.636756896972656,train/branched_low_rough_1,0.42248473092732486,1.146877548107056,0.36207256826733425,0.18237663950267477,0.871578081091175,0.11125439483056745,0.01716752407825759,0.2776359395150986,0.057428572326898575
206:10:64,145,2108,7.455074310302734,train/branched_low_rough_1,1.2582191736022856,4.558146676074832,2.1926249838690133,1.5001394476573793,0.8178423014868675,0.1285507055020126,0.05360699301111981,0.04500631285765519,0.10099999606609344
206:10:65,145,2508,7.071883201599121,train/branched_low_rough_1,1.3045712431378549,4.421200164146866,2.110948978685695,1.628875638843795,0.8049673660999831,0.12616989234926226,0.06886274155075463,0.04289106254632791,0.052714284509420395
206:10:66,145,638,10.134870529174805,train/branched_low_rough_1,1.0479113406606126,3.3539873775277083,2.138660498403568,1.4446571422587324,0.7589926167419923,0.16955377148061104,0.07145361177739669,0.06351466163722591,0.2662857174873352
206:10:67,145,419,13.561538696289062,train/branched_low_rough_1,1.4456966270485894,4.738889550344887,2.2422590118172954,1.7637948679630497,0.8238888794898956,0.09651132910116374,0.0795997914089406,0.08978418690073597,0.16542857885360718
206:10:68,145,9,18.08077049255371,train/branched_low_rough_1,0.6574966550124772,2.1122149522984346,0.5570884932797822,0.2610408799180042,0.9381333555283567,0.03762046846177268,0.02424617600987046,0.1576324832840259,0.062285713851451874
206:10:76,145,6,37.35047912597656,train/branched_low_rough_1,0.9841912662970403,2.1879705832798977,1.5806707430971962,0.25742528425264183,0.6266216602236734,0.3613797330516354,0.01199860672469124,0.3001231922111723,0.015714285895228386
206:10:77,145,5,29.549158096313477,train/branched_low_rough_1,0.40929414747275017,0.9177028491331423,0.6750851358029781,0.10666175482155482,0.5046948105456845,0.48438335836349405,0.010921831090821359,0.3799434471279553,0.08571428805589676
206:10:78,145,431,12.788431167602539,train/branched_low_rough_1,1.3320580805528413,4.8341456412812,2.504664712683625,1.9162667707040906,0.8043499570411181,0.0942278792909763,0.10142216366790562,0.08142772747671978,0.08714285492897034
206:10:94,145,60,20.554149627685547,train/branched_low_rough_1,1.2392619348830805,3.5203450247301227,1.536878494366291,1.3733014891184339,0.8943020730286607,0.04482786024363609,0.06087006672770326,0.13306111884197513,0.025428570806980133
206:18:4,145,41,25.596580505371094,train/branched_low_rough_1,1.13907025588644,3.570500747117525,1.5423393960056782,0.950199720482777,0.8556599678525003,0.08475155573470294,0.0595884764127967,0.16637990303698927,0.10828571766614914
206:18:5,145,41,18.580224990844727,train/branched_low_rough_1,0.6461978396341357,2.5078314363970455,1.5124802998473084,0.7664763488949309,0.5507211755125169,0.3293879800215649,0.11989084446591819,0.11409824553932163,0.08542857319116592
206:254:8,145,20,20.495677947998047,train/branched_low_rough_1,0.456185526517513,1.4812635081047332,0.490071277675145,0.19699525969321957,0.8746436929080497,0.10591137246596108,0.01944493462598932,0.12659809426122226,0.13042856752872467
206:254:12,145,11,45.28607940673828,train/branched_low_rough_1,0.4720247466162779,1.399214685622908,0.3651227016689617,0.12369647553987194,0.894700760715347,0.09673357925752556,0.008565660027127494,0.27808776736238167,0.06342857331037521
206:10:64,146,2061,7.621289253234863,train/branched_low_rough_1,1.246324447806455,4.50980907925033,2.2403801283576668,1.4937793732772597,0.8002027560762273,0.1393466520573518,0.0604505918664209,0.04604599180396619,0.10542856901884079
206:10:65,146,2602,6.9460272789001465,train/branched_low_rough_1,1.2913699846453566,4.428111150182197,2.179895824464603,1.609051758367649,0.8065499179183312,0.12456059131257834,0.06888949076909039,0.041970410957200444,0.05342857167124748
206:10:66,146,706,9.892550468444824,train/branched_low_rough_1,1.0429633292426457,3.3748675289824863,2.129342071216625,1.4364312699016133,0.7672357333101353,0.17677935723236785,0.05598490945749688,0.06273267928879842,0.279285728931427
206:10:67,146,444,13.334087371826172,train/branched_low_rough_1,1.4864326255193396,4.786640628783396,2.2550630347114513,1.7054057137493719,0.8418125157926742,0.08588076485525423,0.0723067193520716,0.08693160821968729,0.1891428530216217
206:10:68,146,5,20.298234939575195,train/branched_low_rough_1,1.1742504027497076,2.763581972031699,0.6816013943607556,0.15683247884545506,0.9570807612297746,0.0402738680244338,0.0026453707457915446,0.6287118511145016,0.016285713762044907
206:10:76,146,12,36.17780303955078,train/branched_low_rough_1,1.0200194892564634,3.6509702587823623,1.6799415648554952,0.2683955295626767,0.7257666060803788,0.26503881612219904,0.009194577797422042,0.2622867227449594,0.018857143819332123
206:10:78,146,363,13.030159950256348,train/branched_low_rough_1,1.3452101479497867,4.527068238659169,2.4170062751079815,1.8717435903806403,0.8170687671353795,0.1003612492798614,0.08256998358475912,0.08181853843251374,0.08257143199443817
206:10:94,146,68,20.129812240600586,train/branched_low_rough_1,1.1656291834760664,3.6797040341851233,1.6713889929373313,1.6900558667281513,0.8470876785577871,0.0610592694232259,0.091853052018987,0.12772236078846588,0.017571428790688515
206:18:4,146,44,25.162273406982422,train/branched_low_rough_1,1.1355982944885443,3.7935892212997997,1.6380487147399458,0.9673250638235651,0.8279160951727791,0.11849640415157782,0.05358750067564315,0.1643102990180073,0.11457142233848572
206:18:5,146,44,19.009353637695312,train/branched_low_rough_1,0.6699406181268998,2.398020345112366,1.6059117960639941,1.1087957494647032,0.501458763468784,0.29858319886975204,0.19995803766146383,0.11586523016495827,0.09200000017881393
206:254:8,146,24,20.196125030517578,train/branched_low_rough_1,0.4990250537096947,1.6074051897137709,0.25537989488735857,0.17948944678725065,0.9799588018955352,0.01176690568537442,0.00827429241909039,0.12373875719240157,0.22600001096725464
206:254:12,146,8,44.96062469482422,train/branched_low_rough_1,0.39804184645024104,1.1313416976371056,0.4279079671229795,0.12281039876562226,0.8545651374641265,0.12915795423986995,0.016276908296003506,0.27516237040092617,0.07557143270969391
206:10:64,147,1979,7.809903621673584,train/branched_low_rough_1,1.2374325248324942,4.568697665369083,2.287628662790234,1.6826782941146878,0.7936446504081792,0.14513629386261218,0.06121905572920871,0.04733403168750431,0.10971428453922272
206:10:65,147,2683,6.893576145172119,train/branched_low_rough_1,1.2725953776004642,4.326720299004622,2.105685082817305,1.5465119617892553,0.7870286940934136,0.1341848691588498,0.0787864367477366,0.041466000470511244,0.054571427404880524
206:10:66,147,845,9.6748046875,train/branched_low_rough_1,1.0496418281238336,3.52757549445793,2.113145535985204,1.4406256392242898,0.7562377776027085,0.1723651969579912,0.07139702543930022,0.060828612570284366,0.23257142305374146
206:10:67,147,483,13.152125358581543,train/branched_low_rough_1,1.4937371571326856,4.859285231029565,2.2625274306611924,1.670048042349498,0.8294460464691928,0.09882697078500662,0.07172698274580051,0.0857347798065185,0.17342856526374817
206:10:68,147,9,17.481626510620117,train/branched_low_rough_1,1.200957542280956,3.873561280223279,1.0276414928665656,0.3867152145151553,0.9271303311909171,0.06225463067614094,0.010615038132941967,0.15095745788815776,0.07028571516275406
206:10:76,147,9,35.33164596557617,train/branched_low_rough_1,1.333485833817344,3.4525129523257165,1.2411209274867567,1.1982792966527716,0.8948610152487253,0.04424873890674162,0.06089024584453317,0.432501178410059,0.01971428655087948
206:10:78,147,313,13.361876487731934,train/branched_low_rough_1,1.3413469513037353,4.791723040755381,2.060843607310242,1.7919094132222646,0.828867730446857,0.10094068681405864,0.07019158273908445,0.085457741234728,0.10342857241630554
206:10:94,147,66,19.740169525146484,train/branched_low_rough_1,1.1882594887869427,3.78992145288535,1.6613548607891844,1.354696974779083,0.8424460191235911,0.08834721461577878,0.0692067662606301,0.13013149143580763,0.024571429938077927
206:18:4,147,57,24.94289207458496,train/branched_low_rough_1,1.141793686854783,3.834201281862701,1.7432754907822516,1.0815473556880038,0.8118743388612825,0.13202878207257043,0.05609687906614709,0.1579059680633803,0.13028571009635925
206:18:5,147,42,19.279314041137695,train/branched_low_rough_1,0.7643901095301535,2.5303365681928973,1.427230075942497,0.6733743495762352,0.6729079440361976,0.2540332784730105,0.07305877749079207,0.11742643109367457,0.09557142853736877
206:254:8,147,28,19.972097396850586,train/branched_low_rough_1,0.4483766723274837,1.4521238512857704,0.3838341671565686,0.30130937205958075,0.9405517635502308,0.03942396900916471,0.02002426744060447,0.12328609824435807,0.22871428728103638
206:254:12,147,10,44.66697692871094,train/branched_low_rough_1,0.5054299688849133,1.3976811736207166,0.6607002905255922,0.15945449956353025,0.8124470982176062,0.1766377305280001,0.01091517125439378,0.2759976684337116,0.04085714370012283
206:10:64,148,1852,7.9631500244140625,train/branched_low_rough_1,1.2371748908771223,4.6046311636096755,2.366059163721061,1.6827637001187759,0.7918562716098807,0.14498718638987268,0.06315654200024656,0.048523407273193604,0.10657142847776413
206:10:65,148,2772,6.8265557289123535,train/branched_low_rough_1,1.2674114893560384,4.3674795065056795,2.0932158003647765,1.6027009342817153,0.7888984448068607,0.13180386928672533,0.07929768590641396,0.040603950083383133,0.05342857167124748
206:10:66,148,991,9.395110130310059,train/branched_low_rough_1,1.085443694164505,3.513178836766322,2.125860689656254,1.4335860451955804,0.7666317331989593,0.16419164186023863,0.06917662494080208,0.05893980748767322,0.2208571434020996
206:10:67,148,519,12.856738090515137,train/branched_low_rough_1,1.5112075079250014,4.831641130392228,2.3574578283644283,1.8111890860820972,0.8383334142229584,0.08109574896933812,0.08057083680770354,0.083474470605701,0.1817142814397812
206:10:68,148,14,17.193944931030273,train/branched_low_rough_1,1.2824971481362228,4.047422249630711,1.762882925207879,0.9985516216404229,0.9017699562986784,0.06667038338812718,0.031559660313194474,0.12010153593887297,0.056142859160900116
206:10:76,148,9,35.464080810546875,train/branched_low_rough_1,1.008434864144703,3.1723529573790286,1.8296062681620486,0.6357622228086932,0.720055177671414,0.22474649643924496,0.055198325889341024,0.3524267862910315,0.021714285016059875
206:10:77,148,5,28.675161361694336,train/branched_low_rough_1,0.3135537882167779,0.9372350861441462,0.20386218341006512,0.09866897071311012,0.9414540621454586,0.04361192098163846,0.014934016872902913,0.17616111856979783,0.03514285758137703
206:10:78,148,297,13.628856658935547,train/branched_low_rough_1,1.3596714360066877,4.706322425551796,2.105759148538106,1.8411563612155464,0.8553122705139096,0.07784676257695196,0.06684096690913847,0.08763125046390649,0.10400000214576721
206:10:94,148,70,19.752790451049805,train/branched_low_rough_1,1.2350469155527546,3.7870081162768394,1.72023296224884,1.7714698571119598,0.8069901147535518,0.1011703296648353,0.09183955558161291,0.1257858354511338,0.031285714358091354
206:18:4,148,56,24.363611221313477,train/branched_low_rough_1,1.1461563624417448,3.5986618331201625,1.901278196175916,0.8529216683228116,0.7517221212872458,0.19955285787527008,0.04872502083748412,0.15464988162365295,0.09000000357627869
206:18:5,148,42,19.583602905273438,train/branched_low_rough_1,0.4042350679164414,1.4108486611066444,0.7732453185137376,0.306810090029747,0.7091968264853852,0.26636349059013903,0.024439682924475813,0.12038996002497039,0.1128571480512619
206:254:8,148,17,19.73432159423828,train/branched_low_rough_1,0.2792695444356161,0.7847357335553216,0.35052131828279387,0.10960818965777809,0.7857530654445499,0.1985954523741439,0.015651482181306162,0.12411570504128473,0.2985714375972748
206:254:9,148,29,18.1865234375,train/branched_low_rough_1,0.4945682052238978,1.5672886625699647,0.5352805536541677,0.25499815610886434,0.9259503478293575,0.06414819465778249,0.009901457512860038,0.11576825116296736,0.22657142579555511
206:254:12,148,9,44.326148986816406,train/branched_low_rough_1,0.43597492407755223,1.1038469706974672,0.670583506074479,0.1995158091489303,0.7460194479335931,0.23211746985860446,0.02186308220780245,0.27271335665450963,0.08142857253551483
206:10:64,149,1760,8.154911041259766,train/branched_low_rough_1,1.2341424694727354,4.596188906014763,2.3537777109278055,1.5911719720838036,0.7861749626998252,0.1453804136226703,0.06844462367750442,0.04977364942107499,0.11014285683631897
206:10:65,149,2832,6.748830795288086,train/branched_low_rough_1,1.267825764430145,4.317313232036506,2.1848830412591638,1.6032738170911705,0.7939274974075798,0.12447310370031064,0.08159939889210947,0.04011078248188117,0.053285714238882065
206:10:66,149,1032,9.097453117370605,train/branched_low_rough_1,1.094069419423638,3.511632472043905,2.1139223096399955,1.4105491012653586,0.7800112345906289,0.15746165213866278,0.06252711327070831,0.05682612098646822,0.2849999964237213
206:10:67,149,578,12.51646614074707,train/branched_low_rough_1,1.5146526557084175,4.8455698926168065,2.2808266760553506,1.7060981603096288,0.8463094261110513,0.07558145820915042,0.07810911567979816,0.08089719186393914,0.19528570771217346
206:10:68,149,16,16.909589767456055,train/branched_low_rough_1,0.92530860606067,3.158881319613238,1.3646037444360526,0.4402834320201858,0.9124291752606524,0.06633138373397343,0.021239441005374272,0.1204177694981934,0.016857143491506577
206:10:76,149,14,34.90100860595703,train/branched_low_rough_1,0.7674871688744597,1.8629331565417848,1.2887563074899948,1.0924201356237047,0.5052098698995235,0.2583990018453822,0.23639112825509426,0.23628572055014585,0.025857143104076385
206:10:77,149,7,28.80757713317871,train/branched_low_rough_1,1.2036771133544792,3.420151055516943,1.5458393539220823,0.6288459494853602,0.820728554651683,0.13941677394715077,0.039854671401166206,0.4079516359411891,0.025428570806980133
206:10:78,149,262,13.937816619873047,train/branched_low_rough_1,1.3210441945762887,4.474728591261702,1.965216755562801,1.8013737279331448,0.8383351569513485,0.08875401384848858,0.07291082920016287,0.09002736515259037,0.09600000083446503
206:10:94,149,81,19.33156967163086,train/branched_low_rough_1,1.2131591585975916,3.814155806777471,1.6302974742085405,1.3075825815860171,0.8929990722032447,0.046120561505747386,0.06088036629100795,0.12596088286255638,0.02628571353852749
206:18:4,149,55,24.527658462524414,train/branched_low_rough_1,1.1711838478202345,3.7906599056884294,1.9292065344498037,0.9128590325461652,0.7864793725508181,0.17021856538652122,0.04330206206266073,0.1568426191066402,0.1120000034570694
206:18:5,149,44,19.901206970214844,train/branched_low_rough_1,0.5100999475100486,2.313468950818138,1.5531036379460452,0.7693943348722428,0.40971101758061257,0.2976021836928541,0.29268679872653325,0.12193512015454405,0.09142857044935226
206:254:8,149,5,19.666767120361328,train/branched_low_rough_1,0.17174916601261292,0.484130684930364,0.03460555439655866,0.00830854143605864,0.9956321408730876,0.004013967698296232,0.00035389142861618275,0.12005801825675497,0.2791428565979004
206:254:9,149,36,17.95880889892578,train/branched_low_rough_1,0.49297404647072235,1.7457057167243466,0.40870512397080866,0.18281806343826673,0.9431603274347301,0.04971706972833193,0.0071226028369379265,0.11053584089395063,0.3488571345806122
206:254:12,149,10,44.104007720947266,train/branched_low_rough_1,0.4087447123785354,1.0793656862547711,0.3502332323995143,0.10350563809212099,0.8339252403671203,0.1568282998014414,0.00924645983143823,0.2809911912365939,0.03557142615318298
206:10:64,150,1666,8.353927612304688,train/branched_low_rough_1,1.2553143861686042,4.609192400091464,2.344616839183655,1.8124398603355416,0.8047501059413235,0.1253218142735074,0.0699280797851691,0.05093369676908578,0.10585714131593704
206:10:65,150,2845,6.698842525482178,train/branched_low_rough_1,1.2520327827129076,4.321191221736725,2.1648100754132042,1.685191199597298,0.7826396307319481,0.13174423125847926,0.08561613800957261,0.03991885924409599,0.059142857789993286
206:10:66,150,1158,8.884176254272461,train/branched_low_rough_1,1.1012324710328725,3.5791527061932777,2.084317073232483,1.3916701917241958,0.770397645805247,0.1612608039331664,0.06834155026158652,0.05503668408471755,0.2654285728931427
206:10:67,150,634,12.275375366210938,train/branched_low_rough_1,1.4501595828827452,4.874258087025887,2.256094483471088,1.7791969675726866,0.82967614595095,0.0838327704295158,0.0864910836195342,0.07970386967752338,0.21042856574058533
206:10:68,150,24,16.64059066772461,train/branched_low_rough_1,1.2660578586054574,3.525354938286384,2.22338613282142,0.5476979029117062,0.8777753428532503,0.10949584903671479,0.012728808110034885,0.10576811881126122,0.017999999225139618
206:10:69,150,8,22.450885772705078,train/branched_low_rough_1,0.2707398703697437,0.7672379037718737,0.41152691746797615,0.057326094221987485,0.6218377861836059,0.373195211340099,0.004967002476295201,0.19343491932336887,0.07742857187986374
206:10:76,150,19,34.52444076538086,train/branched_low_rough_1,0.8453725875455123,1.7783371882870669,1.3039591561031345,1.1551020411425044,0.8177086418174297,0.025415369867190247,0.15687598831538002,0.22032828015928685,0.019428571686148643
206:10:77,150,14,28.637615203857422,train/branched_low_rough_1,1.3988945259039476,3.5918068738193614,1.6183814306937387,0.7323453105412253,0.9137169693275684,0.05897949747155982,0.027303533200871772,0.2790242212371707,0.016285713762044907
206:10:78,150,233,14.271583557128906,train/branched_low_rough_1,1.3597615625059318,4.639085383871246,2.0875459256561135,1.612846306345631,0.8564561199600514,0.08647461014719429,0.05706926989275434,0.09276993300053207,0.09571428596973419
206:10:94,150,88,19.065677642822266,train/branched_low_rough_1,1.2097500765070142,3.6816052209324335,1.8540087711681799,1.5737557667142625,0.8800009467062536,0.05050516579886768,0.06949388749487866,0.12141139625046055,0.021000001579523087
206:18:4,150,52,23.981586456298828,train/branched_low_rough_1,1.1768132393975335,3.8675390795673508,1.8556425487488513,0.9099732384664032,0.8000643861917528,0.1546405636253205,0.04529505018292672,0.15605398188904823,0.17599999904632568
206:18:5,150,30,20.208927154541016,train/branched_low_rough_1,0.7862050926130951,2.5431092897323984,1.4418070271217949,0.7010565188468814,0.7477081261797613,0.1835296246130008,0.06876224920723782,0.12475358421532064,0.08257143199443817
206:254:8,150,12,19.334030151367188,train/branched_low_rough_1,0.37434403350310674,1.0984886269910756,0.3743031705964549,0.15456413344174058,0.8740477171688733,0.11525203450763416,0.010700248323492565,0.12614133626017937,0.11314285546541214
206:254:9,150,46,17.738784790039062,train/branched_low_rough_1,0.499770526278967,1.6950255606436184,0.5848690116082547,0.26523750093908416,0.9334861462539864,0.04894246823534119,0.017571385510672458,0.11149267788856218,0.3562857210636139
206:254:12,150,11,43.77264404296875,train/branched_low_rough_1,0.4525965688201423,1.3603103455807033,0.3300837935668404,0.18288452001158723,0.9046959834549638,0.07987884881356692,0.015425167731469283,0.26879452530623965,0.06114285811781883
206:10:64,151,1579,8.519536018371582,train/branched_low_rough_1,1.2672485091975287,4.592647418834666,2.4319037600791686,1.5957687785557657,0.8052304477834586,0.12733291774737399,0.06743663446916741,0.05258273414455709,0.11028571426868439
206:10:65,151,2822,6.670174598693848,train/branched_low_rough_1,1.2363030445461576,4.344355635159035,2.194982916817158,1.5729585067638885,0.7745790183967101,0.1357517651824821,0.08966921642080779,0.03937773087111969,0.05999999865889549
206:10:66,151,1249,8.687621116638184,train/branched_low_rough_1,1.1086798540795395,3.6545240785163347,2.0234013242751416,1.5552397860398934,0.7856870171410747,0.14849872419485782,0.06581425866406747,0.05413204615978514,0.26600000262260437
206:10:67,151,707,12.04784107208252,train/branched_low_rough_1,1.5032596207667153,4.82494932161325,2.227721266489519,2.0865153396910463,0.8511493667196088,0.06265744415770953,0.08619318912268166,0.0787540982577275,0.20171429216861725
206:10:68,151,11,16.327823638916016,train/branched_low_rough_1,0.6015453605843907,1.8311810619670417,1.0007648570669203,0.3609961506503133,0.7799720980614853,0.17826725264500165,0.041760649293513065,0.1404350382363027,0.01971428655087948
206:10:69,151,10,22.132640838623047,train/branched_low_rough_1,0.28261567473145405,0.7887548994042328,0.4858841032718378,0.09039062204927178,0.6946402945865799,0.29653006483570715,0.008829640577712905,0.14032826977440604,0.08942857384681702
206:10:76,151,19,33.288883209228516,train/branched_low_rough_1,0.7960557461315794,1.6907353077050318,1.327952788480765,1.1995421881494512,0.7405541864475917,0.10517509932413384,0.15427071422827435,0.21123401292283991,0.017428571358323097
206:10:77,151,13,27.970651626586914,train/branched_low_rough_1,1.3576849110306457,3.764131904323114,1.6296764729330318,0.7208456278463131,0.8824173755546405,0.08938091051837148,0.02820171392698805,0.21843779184737086,0.023714285343885422
206:10:78,151,209,14.48719596862793,train/branched_low_rough_1,1.2909532254773413,4.367142145545821,2.089939980003411,1.4785229401864772,0.861270050263815,0.0897684793312685,0.04896147040491645,0.09218815262834745,0.09114285558462143
206:10:91,151,5,47.61674499511719,train/branched_low_rough_1,0.6227280411488717,1.2289430579790228,0.8383371474933643,0.2895182727814659,0.6584454811621712,0.311800061822391,0.029754457015437913,0.33264735531254985,0.015714285895228386
206:10:94,151,76,18.79647445678711,train/branched_low_rough_1,1.2722029093936758,3.716974387455295,1.777335146364528,1.407946762652931,0.8709451902060019,0.07383976918607507,0.055215040607923066,0.12550958875173607,0.028428571298718452
206:18:4,151,52,23.990276336669922,train/branched_low_rough_1,1.1483759715899444,3.8570238285400213,1.719889460740917,0.9024272378185474,0.7708378553065721,0.1866082905218218,0.042553854171606155,0.15158347455575244,0.15214285254478455
206:18:5,151,31,20.475900650024414,train/branched_low_rough_1,0.5475180615198835,2.467129783944328,1.3149538997674346,0.6606009032137995,0.6339115397842665,0.18420810624285866,0.18188035397287483,0.12559304319192194,0.06628571450710297
206:254:8,151,18,18.994003295898438,train/branched_low_rough_1,0.3483254457418141,1.165025835708469,0.3048284964118404,0.14423073954555685,0.9404882377843894,0.04665374165248375,0.012858020563126894,0.11640883773297837,0.24285714328289032
206:254:9,151,31,17.546295166015625,train/branched_low_rough_1,0.5234331606209749,1.7329600233246116,0.5617716434114308,0.26826696862654364,0.9393312268247302,0.046520118032755645,0.014148655142514123,0.11042249867164342,0.3191428482532501
206:254:12,151,12,43.45475769042969,train/branched_low_rough_1,0.4487662554663486,1.362208443648726,0.5858774482419373,0.2040868931153404,0.8426567546145134,0.13781525260965674,0.01952799277582986,0.26722716607412067,0.0535714328289032
206:10:64,152,1438,8.73572826385498,train/branched_low_rough_1,1.269728972191608,4.6476570392181,2.3461905939711913,1.770287779856285,0.8070545495239361,0.13218459782009112,0.060760852655972745,0.053893349224901924,0.10000000149011612
