序列,当前帧,范围编码,可见模式,整窗未见,历史异常点数,历史可见扫描数,历史异常占比,联合体素数,当前占据体素数,当前异常体素数,联合异常体素数,历史增加异常体素数,当前异常压缩比,联合异常压缩比,当前异常体素含正常数,当前异常体素含忽略数,历史新增正常体素数,历史新增正常影响当前异常点数,最早至当前平移（米）,最早至当前旋转（弧度）,当前异常体素含正常比例,当前异常体素含忽略比例,历史新增正常比例,当前异常体素均值位移P50（米）,抽样静态点数,静态匹配点数,静态匹配比例,槽0全距离异常点数,槽1全距离异常点数,槽2全距离异常点数,槽3全距离异常点数,槽4全距离异常点数,槽0源坐标范围内异常点数,槽1源坐标范围内异常点数,槽2源坐标范围内异常点数,槽3源坐标范围内异常点数,槽4源坐标范围内异常点数
147,324,complete_windows,00111,0,51,2,0.4358974358974359,223588,79787,51,67,16,1.2941176470588236,1.7462686567164178,1,0,0,0,1.136944971762296,0.02433058269527787,0.0196078431372549,0.0,0.0,0.0,2048,2039,0.99560546875,0,0,12,39,66,0,0,12,39,66
147,325,complete_windows,01111,0,117,3,0.6324324324324324,220865,79563,53,94,41,1.2830188679245282,1.9680851063829787,4,0,4,5,1.162856661929997,0.0232791390654613,0.07547169811320754,0.0,0.07547169811320754,0.004194389097392559,2048,2043,0.99755859375,0,12,39,66,68,0,12,39,66,68
147,326,complete_windows,11111,0,185,4,0.7341269841269841,221639,79336,54,110,56,1.2407407407407407,2.290909090909091,1,0,0,0,1.1562440724892427,0.022064980020031145,0.018518518518518517,0.0,0.0,0.009810853749513626,2048,2037,0.99462890625,12,39,66,68,67,12,39,66,68,67
147,327,complete_windows,11111,0,240,4,0.802675585284281,220554,79401,54,124,70,1.0925925925925926,2.411290322580645,3,0,1,1,1.2067680816560906,0.020606546760714682,0.05555555555555555,0.0,0.018518518518518517,0.013777703046798706,2048,2040,0.99609375,39,66,68,67,59,39,66,68,67,59
147,328,complete_windows,11111,0,260,4,0.8176100628930818,220217,80008,55,124,69,1.0545454545454545,2.564516129032258,5,0,4,4,1.234645231629437,0.0196803520340562,0.09090909090909091,0.0,0.07272727272727272,0.012705912813544273,2048,2038,0.9951171875,66,68,67,59,58,66,68,67,59,58
147,329,complete_windows,11111,0,252,4,0.8456375838926175,219559,79463,45,109,64,1.0222222222222221,2.7339449541284404,0,0,0,0,1.2705036999565522,0.01735428970304287,0.0,0.0,0.0,0.01403949223458767,2048,2039,0.99560546875,68,67,59,58,46,68,67,59,58,46
147,330,complete_windows,11111,0,230,4,0.8333333333333334,219462,79101,43,110,67,1.069767441860465,2.5090909090909093,1,0,1,1,1.313181980243957,0.014765732363455634,0.023255813953488372,0.0,0.023255813953488372,0.010378947481513023,2048,2034,0.9931640625,67,59,58,46,46,67,59,58,46,46
147,331,complete_windows,11111,0,209,4,0.8293650793650794,219539,79035,42,107,65,1.0238095238095237,2.3551401869158877,3,0,1,1,1.320552639632485,0.01174303606960446,0.07142857142857142,0.0,0.023809523809523808,0.014578578062355518,2048,2037,0.99462890625,59,58,46,46,43,59,58,46,46,43
147,332,complete_windows,11111,0,193,4,0.8318965517241379,216073,79285,38,103,65,1.0263157894736843,2.2524271844660193,2,0,2,2,1.3580389848234546,0.010236539113981598,0.05263157894736842,0.0,0.05263157894736842,0.014329943805932999,2048,2042,0.9970703125,58,46,46,43,39,58,46,46,43,39
147,333,complete_windows,11111,0,174,4,0.8446601941747572,214983,79056,32,86,54,1.0,2.395348837209302,2,0,2,2,1.3916776419442372,0.008735965687691687,0.0625,0.0,0.0625,0.010868947021663189,2048,2038,0.9951171875,46,46,43,39,32,46,46,43,39,32
147,334,complete_windows,11111,0,160,4,0.8163265306122449,213331,78703,36,91,55,1.0,2.1538461538461537,4,0,4,4,1.4104506414207543,0.006789092572878814,0.1111111111111111,0.0,0.1111111111111111,0.014580336399376392,2048,2037,0.99462890625,46,43,39,32,36,46,43,39,32,36
147,335,complete_windows,11111,0,150,4,0.819672131147541,212562,78509,33,83,50,1.0,2.2048192771084336,1,0,1,1,1.4514723772718745,0.005815679673391335,0.030303030303030304,0.0,0.030303030303030304,0.018507378175854683,2048,2035,0.99365234375,43,39,32,36,33,43,39,32,36,33
147,336,complete_windows,11111,0,140,4,0.8333333333333334,212664,78086,28,79,51,1.0,2.1265822784810124,1,0,1,1,1.474926726764643,0.0069032315643909525,0.03571428571428571,0.0,0.03571428571428571,0.016615577042102814,2048,2038,0.9951171875,39,32,36,33,28,39,32,36,33,28
147,337,complete_windows,11111,0,129,4,0.832258064516129,210823,77827,26,80,54,1.0,1.9375,0,0,0,0,1.486293623147332,0.006729609006683893,0.0,0.0,0.0,0.016478803008794785,2048,2035,0.99365234375,32,36,33,28,26,32,36,33,28,26
147,338,complete_windows,11111,0,123,4,0.825503355704698,209461,77717,26,87,61,1.0,1.7126436781609196,2,0,2,2,1.518311520712536,0.00759183487778852,0.07692307692307693,0.0,0.07692307692307693,0.010764732025563717,2048,2036,0.994140625,36,33,28,26,26,36,33,28,26,26
147,339,complete_windows,11111,0,113,4,0.8129496402877698,206839,77860,26,78,52,1.0,1.7820512820512822,1,0,1,1,1.5424056397399633,0.009679545329608977,0.038461538461538464,0.0,0.038461538461538464,0.013400120660662651,2048,2036,0.994140625,33,28,26,26,26,33,28,26,26,26
147,340,complete_windows,11111,0,106,4,0.8217054263565892,207017,77866,23,79,56,1.0,1.6329113924050633,1,0,1,1,1.5487404921874461,0.009674690684817132,0.043478260869565216,0.0,0.043478260869565216,0.013453100807964802,2048,2035,0.99365234375,28,26,26,26,23,28,26,26,26,23
147,341,complete_windows,11111,0,101,4,0.8347107438016529,208911,78083,20,75,55,1.0,1.6133333333333333,1,0,1,1,1.5924228313973374,0.00873563817944768,0.05,0.0,0.05,0.01595485955476761,2048,2032,0.9921875,26,26,26,23,20,26,26,26,23,20
147,342,complete_windows,11111,0,95,4,0.8260869565217391,208292,78667,20,72,52,1.0,1.5972222222222223,1,0,1,1,1.5922051796103627,0.006779737277940872,0.05,0.0,0.05,0.009809358976781368,2048,2033,0.99267578125,26,26,23,20,20,26,26,23,20,20
147,343,complete_windows,11111,0,89,4,0.8090909090909091,209217,79187,21,70,49,1.0,1.5714285714285714,2,0,2,2,1.6039103199909808,0.0045979307877272455,0.09523809523809523,0.0,0.09523809523809523,0.012005317956209183,2048,2025,0.98876953125,26,23,20,20,21,26,23,20,20,21
147,344,complete_windows,11111,0,84,4,0.8155339805825242,209932,79549,19,59,40,1.0,1.7457627118644068,0,0,0,0,1.6232171915492937,0.00455953572555364,0.0,0.0,0.0,0.010486114770174026,2048,2028,0.990234375,23,20,20,21,19,23,20,20,21,19
147,345,complete_windows,11111,0,80,4,0.8247422680412371,208075,80384,17,56,39,1.0,1.7321428571428572,0,0,0,0,1.6035472136889584,0.005170474391463873,0.0,0.0,0.0,0.009065989404916763,2048,2028,0.990234375,20,20,21,19,17,20,20,21,19,17
147,346,complete_windows,11111,0,77,4,0.8651685393258427,209199,81555,12,57,45,1.0,1.5614035087719298,0,0,0,0,1.6293811372632307,0.005221256354025215,0.0,0.0,0.0,0.007084810175001621,2048,2032,0.9921875,20,21,19,17,12,20,21,19,17,12
147,347,complete_windows,11111,0,69,4,0.8414634146341463,215473,82274,13,55,42,1.0,1.490909090909091,2,0,2,2,1.615464089275293,0.004672935423133473,0.15384615384615385,0.0,0.15384615384615385,0.00872146338224411,2048,2039,0.99560546875,21,19,17,12,13,21,19,17,12,13
147,348,complete_windows,11111,0,61,4,0.8133333333333334,220415,82876,14,53,39,1.0,1.4150943396226414,0,0,0,0,1.630834845541969,0.006545641350385551,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,19,17,12,13,14,19,17,12,13,14
147,349,complete_windows,11111,0,56,4,0.8115942028985508,223406,83096,13,48,35,1.0,1.4375,1,0,1,1,1.6512970967415805,0.008927269032900424,0.07692307692307693,0.0,0.07692307692307693,0.0,2048,2036,0.994140625,17,12,13,14,13,17,12,13,14,13
147,350,complete_windows,11111,0,52,4,0.8253968253968254,227227,83149,11,48,37,1.0,1.3125,0,0,0,0,1.6234688709712892,0.010079710893365037,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,12,13,14,13,11,12,13,14,13,11
147,351,complete_windows,11111,0,51,4,0.8225806451612904,231555,83258,11,43,32,1.0,1.441860465116279,0,0,0,0,1.6569613374792431,0.011261459497979331,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,13,14,13,11,11,13,14,13,11,11
147,352,complete_windows,11111,0,49,4,0.8166666666666667,229781,83543,11,49,38,1.0,1.2244897959183674,0,0,0,0,1.660236870103847,0.010559650543651449,0.0,0.0,0.0,0.0,2048,2028,0.990234375,14,13,11,11,11,14,13,11,11,11
147,353,complete_windows,11111,0,46,4,0.8070175438596491,231916,83858,11,47,36,1.0,1.2127659574468086,0,0,0,0,1.6417968682907367,0.009797744581411708,0.0,0.0,0.0,0.0,2048,2036,0.994140625,13,11,11,11,11,13,11,11,11,11
147,354,complete_windows,11111,0,44,4,0.8301886792452831,226262,84176,9,45,36,1.0,1.1777777777777778,1,0,1,1,1.6812124356382425,0.009076954537993565,0.1111111111111111,0.0,0.1111111111111111,0.010554470121860504,2048,2029,0.99072265625,11,11,11,11,9,11,11,11,11,9
147,355,complete_windows,11111,0,42,4,0.875,228569,84440,6,39,33,1.0,1.2307692307692308,0,0,0,0,1.6818241373528067,0.009130592790376032,0.0,0.0,0.0,0.006386445835232735,2048,2032,0.9921875,11,11,11,9,6,11,11,11,9,6
147,356,complete_windows,11111,0,37,4,0.8222222222222222,222018,84411,8,39,31,1.0,1.1538461538461537,0,0,0,0,1.6854828996513513,0.010707234446526223,0.0,0.0,0.0,0.0,2048,2028,0.990234375,11,11,9,6,8,11,11,9,6,8
147,357,complete_windows,11111,0,34,4,0.7906976744186046,223343,84282,9,41,32,1.0,1.048780487804878,0,0,0,0,1.7133458415596827,0.010813903955812066,0.0,0.0,0.0,0.0,2048,2032,0.9921875,11,9,6,8,9,11,9,6,8,9
147,358,complete_windows,11111,0,32,4,0.8648648648648649,218397,84338,5,32,27,1.0,1.15625,0,0,0,0,1.6966962168688204,0.010494359719592082,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,9,6,8,9,5,9,6,8,9,5
147,359,complete_windows,11111,0,28,4,0.8235294117647058,217789,84983,6,29,23,1.0,1.1724137931034482,0,0,0,0,1.6830233229801894,0.010078862934340255,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,6,8,9,5,6,6,8,9,5,6
147,360,complete_windows,11111,0,28,4,0.8,221035,85607,7,31,24,1.0,1.1290322580645162,0,0,0,0,1.6831958571010013,0.009613278600413912,0.0,0.0,0.0,0.0,2048,2037,0.99462890625,8,9,5,6,7,8,9,5,6,7
147,361,complete_windows,11111,0,27,4,0.8709677419354839,221482,85837,4,29,25,1.0,1.0689655172413792,0,0,0,0,1.680976031092145,0.00917694279279606,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,9,5,6,7,4,9,5,6,7,4
147,362,complete_windows,11111,0,22,4,0.7333333333333333,220728,85923,8,29,21,1.0,1.0344827586206897,0,0,0,0,1.6871990890991542,0.010437514981368304,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,5,6,7,4,8,5,6,7,4,8
147,363,complete_windows,11111,0,25,4,0.7575757575757576,219987,86093,8,33,25,1.0,1.0,0,0,0,0,1.6845868590010544,0.008529560639938608,0.0,0.0,0.0,0.0,2048,2032,0.9921875,6,7,4,8,8,6,7,4,8,8
147,364,complete_windows,11111,0,27,4,0.84375,219119,85968,5,31,26,1.0,1.032258064516129,0,0,0,0,1.6801708584527382,0.005235138944536524,0.0,0.0,0.0,0.0,2048,2039,0.99560546875,7,4,8,8,5,7,4,8,8,5
147,365,complete_windows,11111,0,25,4,0.78125,224951,85539,7,29,22,1.0,1.103448275862069,0,0,0,0,1.6711379317026325,0.005782930343757195,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,4,8,8,5,7,4,8,8,5,7
147,366,complete_windows,11111,0,28,4,0.8484848484848485,221594,85115,5,30,25,1.0,1.1,0,0,0,0,1.677505878555624,0.003099435868112891,0.0,0.0,0.0,0.0,2048,2032,0.9921875,8,8,5,7,5,8,8,5,7,5
147,367,complete_windows,11111,0,25,4,0.7575757575757576,225784,85008,8,31,23,1.0,1.064516129032258,0,0,0,0,1.6523077299235527,0.00668051205192099,0.0,0.0,0.0,0.0,2048,2036,0.994140625,8,5,7,5,8,8,5,7,5,8
147,368,complete_windows,11111,0,25,4,0.8928571428571429,233270,86268,3,27,24,1.0,1.037037037037037,1,0,1,1,1.6623364841010284,0.014585433865417757,0.3333333333333333,0.0,0.3333333333333333,0.0,2048,2032,0.9921875,5,7,5,8,3,5,7,5,8,3
147,369,complete_windows,11111,0,23,4,0.7419354838709677,234363,85802,8,30,22,1.0,1.0333333333333334,0,0,0,0,1.6793546494983427,0.01575261383478186,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,7,5,8,3,8,7,5,8,3,8
147,370,complete_windows,11111,0,24,4,0.8275862068965517,233066,85922,5,28,23,1.0,1.0357142857142858,0,0,0,0,1.6541042276251532,0.016814601920383018,0.0,0.0,0.0,0.0,2048,2032,0.9921875,5,8,3,8,5,5,8,3,8,5
147,371,complete_windows,11111,0,24,4,0.8275862068965517,234969,85990,5,29,24,1.0,1.0,0,0,0,0,1.668161627905321,0.012455749633195175,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,8,3,8,5,5,8,3,8,5,5
147,372,complete_windows,11111,0,21,4,0.84,229195,85620,4,25,21,1.0,1.0,0,0,0,0,1.6487227068959873,0.007958561227578435,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,3,8,5,5,4,3,8,5,5,4
147,373,complete_windows,11111,0,22,4,0.8461538461538461,227731,85576,4,23,19,1.0,1.1304347826086956,0,0,0,0,1.6315373323595899,0.006660965161623251,0.0,0.0,0.0,0.01000910997390747,2048,2038,0.9951171875,8,5,5,4,4,8,5,5,4,4
147,374,complete_windows,11111,0,18,4,0.782608695652174,224651,86118,5,19,14,1.0,1.2105263157894737,0,0,0,0,1.623882046629616,0.006813999431365913,0.0,0.0,0.0,0.0,2048,2024,0.98828125,5,5,4,4,5,5,5,4,4,5
147,375,complete_windows,11111,0,18,4,0.8571428571428571,228236,87117,3,16,13,1.0,1.3125,0,0,0,0,1.6193190631836905,0.010365602132707994,0.0,0.0,0.0,0.020800786092877388,2048,2028,0.990234375,5,4,4,5,3,5,4,4,5,3
147,376,complete_windows,11111,0,16,4,0.8421052631578947,229381,86848,3,16,13,1.0,1.1875,0,0,0,0,1.6002289967761696,0.013459022520727053,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,4,4,5,3,3,4,4,5,3,3
147,377,complete_windows,11111,0,15,4,0.8333333333333334,231206,86560,3,15,12,1.0,1.2,0,0,0,0,1.5622565494564489,0.012750901725957196,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,4,5,3,3,3,4,5,3,3,3
147,378,complete_windows,11111,0,14,4,0.7777777777777778,233733,86506,4,18,14,1.0,1.0,0,0,0,0,1.5194401572097613,0.00936595601164048,0.0,0.0,0.0,0.0,2048,2028,0.990234375,5,3,3,3,4,5,3,3,3,4
147,379,complete_windows,11111,0,13,4,0.7647058823529411,229303,86691,4,17,13,1.0,1.0,0,0,0,0,1.4659319751865398,0.007679515526505985,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,3,3,3,4,4,3,3,3,4,4
147,380,complete_windows,11111,0,14,4,0.7368421052631579,229768,87281,5,18,13,1.0,1.0555555555555556,0,0,0,0,1.4224565177539215,0.007321949237991852,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,3,3,4,4,5,3,3,4,4,5
147,381,complete_windows,11111,0,16,4,0.8421052631578947,236325,87293,3,19,16,1.0,1.0,0,0,0,0,1.3872255216237137,0.008186958711941833,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,3,4,4,5,3,3,4,4,5,3
147,382,complete_windows,11111,0,16,4,0.8421052631578947,232455,86890,3,19,16,1.0,1.0,0,0,0,0,1.3703975054504816,0.0076560782476687165,0.0,0.0,0.0,0.0,2048,2039,0.99560546875,4,4,5,3,3,4,4,5,3,3
147,383,complete_windows,11111,0,15,4,0.8333333333333334,230935,86575,3,18,15,1.0,1.0,0,0,0,0,1.3272905575897196,0.007013039153716855,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,4,5,3,3,3,4,5,3,3,3
147,384,complete_windows,11111,0,14,4,0.8235294117647058,231488,86777,3,16,13,1.0,1.0625,0,0,0,0,1.2977987008161227,0.006988558241793548,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,5,3,3,3,3,5,3,3,3,3
147,385,complete_windows,11110,0,12,4,1.0,234824,87308,0,11,11,,1.0909090909090908,0,0,0,0,1.2416546222706102,0.007018271527603964,,,,,2048,2036,0.994140625,3,3,3,3,0,3,3,3,3,0
147,386,complete_windows,11101,0,9,3,0.75,236578,87503,3,11,8,1.0,1.0909090909090908,0,0,0,0,1.1890571166901014,0.00771005937624405,0.0,0.0,0.0,0.0,2048,2036,0.994140625,3,3,3,0,3,3,3,3,0,3
147,387,complete_windows,11011,0,9,3,0.6923076923076923,236082,87564,4,13,9,1.0,1.0,0,0,0,0,1.1613053524744577,0.007704608239263983,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,3,3,0,3,4,3,3,0,3,4
147,388,complete_windows,10111,0,10,3,0.625,244008,87930,6,16,10,1.0,1.0,0,0,0,0,1.1008087361496595,0.008506489524427306,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,3,0,3,4,6,3,0,3,4,6
147,389,complete_windows,01111,0,13,3,0.8125,244250,88062,3,15,12,1.0,1.0666666666666667,0,0,0,0,1.0560473512850372,0.009751821209916614,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,0,3,4,6,3,0,3,4,6,3
147,390,complete_windows,11111,0,16,4,0.8421052631578947,245559,88308,3,19,16,1.0,1.0,0,0,0,0,1.0166450205220177,0.010403487925293648,0.0,0.0,0.0,0.0,2048,2033,0.99267578125,3,4,6,3,3,3,4,6,3,3
147,391,complete_windows,11111,0,16,4,0.8421052631578947,249976,88480,3,19,16,1.0,1.0,0,0,0,0,0.9527849692806474,0.012184845047652835,0.0,0.0,0.0,0.0,2048,2036,0.994140625,4,6,3,3,3,4,6,3,3,3
147,392,complete_windows,11111,0,15,4,0.8333333333333334,249935,88854,3,18,15,1.0,1.0,0,0,0,0,0.9162041491968104,0.013883052522552161,0.0,0.0,0.0,0.0,2048,2040,0.99609375,6,3,3,3,3,6,3,3,3,3
147,393,complete_windows,11111,0,12,4,0.8,251068,89318,3,14,11,1.0,1.0714285714285714,0,0,0,0,0.8869062817185173,0.015834751633081786,0.0,0.0,0.0,0.0,2048,2037,0.99462890625,3,3,3,3,3,3,3,3,3,3
147,394,complete_windows,11111,0,12,4,0.8,257289,89800,3,15,12,1.0,1.0,0,0,0,0,0.8650007679464294,0.018098462686587758,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,3,3,3,3,3,3,3,3,3,3
147,395,complete_windows,11111,0,12,4,0.75,259902,90131,4,16,12,1.0,1.0,0,0,0,0,0.8563229803076727,0.018298237191325662,0.0,0.0,0.0,0.0,2048,2041,0.99658203125,3,3,3,3,4,3,3,3,3,4
147,396,complete_windows,11111,0,13,4,0.7222222222222222,258468,90622,5,18,13,1.0,1.0,0,0,0,0,0.8548061164691977,0.01881858533169433,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,3,3,3,4,5,3,3,3,4,5
147,397,complete_windows,11111,0,15,4,0.7894736842105263,258176,91285,4,19,15,1.0,1.0,0,0,0,0,0.8637840794425352,0.0188078734720518,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,3,3,4,5,4,3,3,4,5,4
147,398,complete_windows,11111,0,16,4,0.8421052631578947,261592,91914,3,19,16,1.0,1.0,0,0,0,0,0.8706918337685269,0.017968922721080034,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,3,4,5,4,3,3,4,5,4,3
147,399,complete_windows,11111,0,16,4,0.8888888888888888,262793,92786,2,18,16,1.0,1.0,0,0,0,0,0.8868935139097505,0.017296788083193706,0.0,0.0,0.0,0.0,2048,2039,0.99560546875,4,5,4,3,2,4,5,4,3,2
147,400,complete_windows,11111,0,14,4,0.8235294117647058,267319,93433,3,17,14,1.0,1.0,0,0,0,0,0.9041502332151945,0.016751603485978005,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,5,4,3,2,3,5,4,3,2,3
148,4,complete_windows,00000,1,0,0,,188350,70508,0,0,0,,,0,0,0,0,0.8725493727589454,0.002787992346972668,,,,,2048,2032,0.9921875,0,0,0,0,0,0,0,0,0,0
148,5,complete_windows,00000,1,0,0,,190292,71021,0,0,0,,,0,0,0,0,0.8508660065512206,0.007758073227786136,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
148,6,complete_windows,00000,1,0,0,,186750,71644,0,0,0,,,0,0,0,0,0.8681183153832013,0.007789451864001458,,,,,2048,2030,0.9912109375,0,0,0,0,0,0,0,0,0,0
148,7,complete_windows,00000,1,0,0,,190582,71978,0,0,0,,,0,0,0,0,0.8512219866715514,0.007259606514094422,,,,,2048,2041,0.99658203125,0,0,0,0,0,0,0,0,0,0
148,8,complete_windows,00000,1,0,0,,192549,72651,0,0,0,,,0,0,0,0,0.8464688946464028,0.010586235864126244,,,,,2048,2032,0.9921875,0,0,0,0,0,0,0,0,0,0
148,9,complete_windows,00000,1,0,0,,190421,73208,0,0,0,,,0,0,0,0,0.9303671728961651,0.011487265105793228,,,,,2048,2035,0.99365234375,0,0,0,0,0,0,0,0,0,0
148,10,complete_windows,00000,1,0,0,,188048,73682,0,0,0,,,0,0,0,0,0.9468502533409894,0.011091211234955769,,,,,2048,2039,0.99560546875,0,0,0,0,0,0,0,0,0,0
148,11,complete_windows,00000,1,0,0,,185878,74117,0,0,0,,,0,0,0,0,0.9876940430791842,0.010417415218929965,,,,,2048,2043,0.99755859375,0,0,0,0,0,0,0,0,0,0
148,12,complete_windows,00000,1,0,0,,191736,74491,0,0,0,,,0,0,0,0,1.018786963309302,0.007901798911189981,,,,,2048,2041,0.99658203125,0,0,0,0,0,0,0,0,0,0
148,13,complete_windows,00000,1,0,0,,198093,74552,0,0,0,,,0,0,0,0,1.0288362040727521,0.006775571845879526,,,,,2048,2036,0.994140625,0,0,0,0,0,0,0,0,0,0
148,14,complete_windows,00000,1,0,0,,197849,75042,0,0,0,,,0,0,0,0,1.0402764004955436,0.008101659126594447,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
148,15,complete_windows,00000,1,0,0,,198110,75191,0,0,0,,,0,0,0,0,1.09058999115535,0.008670928202948585,,,,,2048,2028,0.990234375,0,0,0,0,0,0,0,0,0,0
148,16,complete_windows,00000,1,0,0,,192578,75305,0,0,0,,,0,0,0,0,1.1160722627044626,0.008486246739544291,,,,,2048,2028,0.990234375,0,0,0,0,0,0,0,0,0,0
148,17,complete_windows,00000,1,0,0,,194824,74957,0,0,0,,,0,0,0,0,1.151397811646295,0.008394801340872162,,,,,2048,2013,0.98291015625,0,0,0,0,0,0,0,0,0,0
148,18,complete_windows,00000,1,0,0,,194122,74578,0,0,0,,,0,0,0,0,1.178709935582504,0.01191197145346321,,,,,2048,2029,0.99072265625,0,0,0,0,0,0,0,0,0,0
148,19,complete_windows,00000,1,0,0,,193322,74335,0,0,0,,,0,0,0,0,1.1801093664667566,0.011628681955010964,,,,,2048,2038,0.9951171875,0,0,0,0,0,0,0,0,0,0
148,20,complete_windows,00000,1,0,0,,193794,73932,0,0,0,,,0,0,0,0,1.2080133172984326,0.01167312701310865,,,,,2048,2040,0.99609375,0,0,0,0,0,0,0,0,0,0
148,21,complete_windows,00000,1,0,0,,190863,73434,0,0,0,,,0,0,0,0,1.2440606921241537,0.007709642413845598,,,,,2048,2040,0.99609375,0,0,0,0,0,0,0,0,0,0
148,22,complete_windows,00000,1,0,0,,193505,73317,0,0,0,,,0,0,0,0,1.2940395045197854,0.01069311839163783,,,,,2048,2037,0.99462890625,0,0,0,0,0,0,0,0,0,0
148,23,complete_windows,00000,1,0,0,,189940,72837,0,0,0,,,0,0,0,0,1.2998812599140372,0.010963067393824001,,,,,2048,2039,0.99560546875,0,0,0,0,0,0,0,0,0,0
148,24,complete_windows,00000,1,0,0,,191334,72597,0,0,0,,,0,0,0,0,1.3284008392063544,0.01013588903473119,,,,,2048,2034,0.9931640625,0,0,0,0,0,0,0,0,0,0
148,25,complete_windows,00000,1,0,0,,190748,72393,0,0,0,,,0,0,0,0,1.3472978304828453,0.008213335387844627,,,,,2048,2032,0.9921875,0,0,0,0,0,0,0,0,0,0
148,26,complete_windows,00000,1,0,0,,190404,72112,0,0,0,,,0,0,0,0,1.3468622618706347,0.008756682902762169,,,,,2048,2038,0.9951171875,0,0,0,0,0,0,0,0,0,0
148,27,complete_windows,00000,1,0,0,,190780,71934,0,0,0,,,0,0,0,0,1.3858341679007415,0.010320812044628458,,,,,2048,2040,0.99609375,0,0,0,0,0,0,0,0,0,0
148,28,complete_windows,00000,1,0,0,,185688,71708,0,0,0,,,0,0,0,0,1.3933766461859685,0.008958152798353027,,,,,2048,2034,0.9931640625,0,0,0,0,0,0,0,0,0,0
148,29,complete_windows,00001,0,0,0,0.0,184501,71469,1,1,0,1.0,1.0,0,0,0,0,1.3936698633655356,0.007826785900120254,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,0,0,0,0,1,0,0,0,0,0
148,30,complete_windows,00010,0,1,1,1.0,189628,71010,0,1,1,,1.0,0,0,0,0,1.3854012492569021,0.008578183516280561,,,,,2048,2035,0.99365234375,0,0,0,1,0,0,0,0,0,0
148,31,complete_windows,00100,0,1,1,1.0,189016,70733,0,1,1,,1.0,0,0,0,0,1.3782401873954542,0.010447727447232408,,,,,2048,2031,0.99169921875,0,0,1,0,0,0,0,0,0,0
148,32,complete_windows,01001,0,1,1,0.5,185039,70415,1,2,1,1.0,1.0,0,0,0,0,1.3905271259196987,0.014130846466873697,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,0,1,0,0,1,0,0,0,0,0
148,33,complete_windows,10011,0,2,2,0.6666666666666666,182590,69993,1,3,2,1.0,1.0,0,0,0,0,1.3999313699738152,0.01445001669406743,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,1,0,0,1,1,0,0,0,0,0
148,34,complete_windows,00110,0,2,2,1.0,182587,69669,0,2,2,,1.0,0,0,0,0,1.436269663830573,0.00976126376498327,,,,,2048,2033,0.99267578125,0,0,1,1,0,0,0,0,0,0
148,35,complete_windows,01101,0,2,2,0.6666666666666666,180498,69377,1,3,2,1.0,1.0,0,0,0,0,1.4651602185546313,0.008437622743208414,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,0,1,1,0,1,0,0,0,0,0
148,36,complete_windows,11010,0,3,3,1.0,179934,69122,0,3,3,,1.0,0,0,0,0,1.4817220996633476,0.006248745312302968,,,,,2048,2033,0.99267578125,1,1,0,1,0,0,0,0,0,0
148,37,complete_windows,10100,0,2,2,1.0,178614,69168,0,2,2,,1.0,0,0,0,0,1.5120196709974292,0.004364991795484778,,,,,2048,2030,0.9912109375,1,0,1,0,0,0,0,0,0,0
148,38,complete_windows,01000,0,1,1,1.0,181534,69281,0,1,1,,1.0,0,0,0,0,1.5423178076480017,0.003963084819031304,,,,,2048,2032,0.9921875,0,1,0,0,0,0,0,0,0,0
148,39,complete_windows,10001,0,1,1,0.5,180241,68793,1,2,1,1.0,1.0,0,0,0,0,1.560222487658915,0.004392307104107244,0.0,0.0,0.0,0.0,2048,2040,0.99609375,1,0,0,0,1,0,0,0,0,0
