序列,帧号,原始槽,实际回波,零坐标槽,正常点,忽略点,全距离异常点,范围内异常点,范围内正常点,四态编码,全距离异常距离P50（米）,范围内异常距离P50（米）,可见实例数,身份未确认异常点,邻近正常点中道路比例,阶段编码,是否可见段首帧,正常强度P5,正常强度P25,正常强度P50,正常强度P75,正常强度P95,异常强度P5,异常强度P25,异常强度P50,异常强度P75,异常强度P95,忽略强度P5,忽略强度P25,忽略强度P50,忽略强度P75,忽略强度P95
146,276,131072,117593,13479,107264,10327,2,2,104637,2,49.5833740234375,49.5833740234375,1,0,,visible,0,0.029428571462631226,0.1437142789363861,0.2794285714626312,0.4977142810821533,0.7739999890327454,0.03285714238882065,0.03285714238882065,0.03285714238882065,0.03371428698301315,0.03371428698301315,0.01371428556740284,0.03685714304447174,0.0762857124209404,0.162285715341568,0.5325714349746704
146,277,131072,117224,13848,107124,10098,2,2,99619,2,48.80937957763672,48.80937957763672,1,0,,visible,0,0.020571429282426834,0.14057143032550812,0.2774285674095154,0.4802857041358948,0.7988571524620056,0.024571428075432777,0.024571428075432777,0.024571428075432777,0.025142857804894447,0.025142857804894447,0.014571428298950195,0.03742857277393341,0.07599999755620956,0.16257143020629883,0.5391428470611572
146,278,131072,116876,14196,106771,10103,2,2,95670,2,48.204376220703125,48.204376220703125,1,0,,visible,0,0.014571428298950195,0.13742856681346893,0.2759999930858612,0.4779999852180481,0.8125714063644409,0.01657142862677574,0.01657142862677574,0.01657142862677574,0.02199999988079071,0.02199999988079071,0.014285714365541935,0.03799999877810478,0.07857143133878708,0.17028571665287018,0.5422857403755188
146,279,131072,116534,14538,106170,10362,2,2,93888,2,47.478370666503906,47.478370666503906,1,0,,visible,0,0.012000000104308128,0.1340000033378601,0.26914286613464355,0.4880000054836273,0.7860000133514404,0.017428571358323097,0.017428571358323097,0.017428571358323097,0.028857143595814705,0.028857143595814705,0.014285714365541935,0.03885714337229729,0.08142857253551483,0.17885714769363403,0.550000011920929
146,280,131072,116385,14687,106241,10144,0,0,92266,0,,,0,0,,gap,0,0.011142857372760773,0.1348571479320526,0.2694285809993744,0.4845714271068573,0.7442857027053833,,,,,,0.014000000432133675,0.03971428424119949,0.08171428740024567,0.17800000309944153,0.5522857308387756
146,281,131072,116443,14629,106547,9896,0,0,95315,0,,,0,0,,gap,0,0.010571428574621677,0.13514286279678345,0.2737142741680145,0.47371429204940796,0.7265714406967163,,,,,,0.01371428556740284,0.03828571364283562,0.0771428570151329,0.15600000321865082,0.5377143025398254
146,282,131072,116365,14707,106928,9436,1,1,100825,2,45.5456428527832,45.5456428527832,1,0,1.0,visible,1,0.009999999776482582,0.13428571820259094,0.27314284443855286,0.4682857096195221,0.7594285607337952,0.02914285659790039,0.02914285659790039,0.02914285659790039,0.02914285659790039,0.02914285659790039,0.014000000432133675,0.03828571364283562,0.07371428608894348,0.13542857766151428,0.5102857351303101
146,283,131072,116469,14603,107143,9324,2,2,105054,2,44.946144104003906,44.946144104003906,1,0,1.0,visible,0,0.009142857044935226,0.1340000033378601,0.27714285254478455,0.46000000834465027,0.7839999794960022,0.031142856925725937,0.031142856925725937,0.031142856925725937,0.0462857149541378,0.0462857149541378,0.01342857163399458,0.03942857310175896,0.07457143068313599,0.12942856550216675,0.4968571364879608
146,284,131072,116606,14466,106911,9693,2,2,104913,2,44.23164367675781,44.23164367675781,1,0,,visible,0,0.009714285843074322,0.1340000033378601,0.2711428701877594,0.4545714259147644,0.7854285836219788,0.04514285549521446,0.04514285549521446,0.04514285549521446,0.04828571528196335,0.04828571528196335,0.01371428556740284,0.041999999433755875,0.07885714620351791,0.13457143306732178,0.48399999737739563
146,285,131072,116247,14825,106412,9833,2,2,101639,2,43.47764587402344,43.47764587402344,1,0,1.0,visible,0,0.010857142508029938,0.1348571479320526,0.2680000066757202,0.4374285638332367,0.7808571457862854,0.04571428522467613,0.04571428522467613,0.04571428522467613,0.0860000029206276,0.0860000029206276,0.014285714365541935,0.044285714626312256,0.081142857670784,0.1371428519487381,0.4802857041358948
146,286,131072,115634,15438,105315,10317,2,2,94885,2,42.81714630126953,42.81714630126953,1,0,,visible,0,0.012571428902447224,0.1348571479320526,0.2734285593032837,0.42885714769363403,0.7282857298851013,0.03628571331501007,0.03628571331501007,0.03628571331501007,0.04600000008940697,0.04600000008940697,0.01371428556740284,0.04685714468359947,0.08428571373224258,0.14314286410808563,0.5374285578727722
146,287,131072,115423,15649,102839,12582,2,2,87147,2,42.109642028808594,42.109642028808594,1,0,,visible,0,0.013142856769263744,0.1291428506374359,0.2694285809993744,0.42228570580482483,0.7008571624755859,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.026571428403258324,0.026571428403258324,0.015714285895228386,0.05542857199907303,0.10257142782211304,0.20114286243915558,0.6642857193946838
146,288,131072,115139,15933,100157,14979,3,3,85161,2,41.49164581298828,41.49164581298828,1,0,,visible,0,0.014000000432133675,0.12314286082983017,0.25600001215934753,0.415714293718338,0.6934285759925842,0.02800000086426735,0.02800000086426735,0.03971428424119949,0.08657142519950867,0.08657142519950867,0.017142856493592262,0.06400000303983688,0.11885714530944824,0.2985714375972748,0.6568571329116821
146,289,131072,115394,15678,97958,17434,2,2,87863,2,41.023643493652344,41.023643493652344,1,0,1.0,visible,0,0.01600000075995922,0.1177142858505249,0.243428573012352,0.4099999964237213,0.6988571286201477,0.040571428835392,0.040571428835392,0.040571428835392,0.04885714128613472,0.04885714128613472,0.018571428954601288,0.06971428543329239,0.13514286279678345,0.3968571424484253,0.6660000085830688
146,290,131072,115350,15722,96531,18817,2,2,92281,2,40.358642578125,40.358642578125,1,0,1.0,visible,0,0.01971428655087948,0.1168571412563324,0.22914285957813263,0.3902857005596161,0.6997143030166626,0.036571428179740906,0.036571428179740906,0.036571428179740906,0.06514285504817963,0.06514285504817963,0.01914285682141781,0.06857142597436905,0.1379999965429306,0.40314286947250366,0.6991428732872009
146,291,131072,115581,15491,95405,20174,2,2,94986,2,39.573646545410156,39.573646545410156,1,0,,visible,0,0.023428572341799736,0.11599999666213989,0.21457143127918243,0.3720000088214874,0.6902857422828674,0.030857142060995102,0.030857142060995102,0.030857142060995102,0.05828571319580078,0.05828571319580078,0.01971428655087948,0.06457142531871796,0.13657142221927643,0.39742857217788696,0.722000002861023
146,292,131072,115862,15210,94620,21241,1,1,94208,2,38.88864517211914,38.88864517211914,1,0,,visible,0,0.02800000086426735,0.11599999666213989,0.20800000429153442,0.35914286971092224,0.6722857356071472,0.03028571419417858,0.03028571419417858,0.03028571419417858,0.03028571419417858,0.03028571419417858,0.018571428954601288,0.06114285811781883,0.1379999965429306,0.39142856001853943,0.7494285702705383
146,293,131072,116253,14819,93836,22415,2,2,93433,2,38.51094055175781,38.51094055175781,1,0,1.0,visible,0,0.03285714238882065,0.11485714465379715,0.2094285786151886,0.35857143998146057,0.6657142639160156,0.041999999433755875,0.041999999433755875,0.041999999433755875,0.0771428570151329,0.0771428570151329,0.017999999225139618,0.05828571319580078,0.1340000033378601,0.3808571398258209,0.7691428661346436
146,294,131072,116745,14327,93482,23261,2,2,93075,2,37.90093994140625,37.90093994140625,1,0,1.0,visible,0,0.03742857277393341,0.11457142978906631,0.21371428668498993,0.36885714530944824,0.6762857437133789,0.060857143253088,0.060857143253088,0.060857143253088,0.08799999952316284,0.08799999952316284,0.018571428954601288,0.059142857789993286,0.1362857073545456,0.37057143449783325,0.7637143135070801
146,295,131072,116755,14317,93088,23665,2,2,92683,2,37.31843948364258,37.31843948364258,1,0,1.0,visible,0,0.03942857310175896,0.11542857438325882,0.22628571093082428,0.38914287090301514,0.6971428394317627,0.05657142773270607,0.05657142773270607,0.05657142773270607,0.05885714292526245,0.05885714292526245,0.018857141956686974,0.06142857298254967,0.14228571951389313,0.36657142639160156,0.7411428689956665
146,296,131072,116806,14266,93423,23381,2,2,92817,2,36.696937561035156,36.696937561035156,1,0,1.0,visible,0,0.041428569704294205,0.11914286017417908,0.23885715007781982,0.4182857275009155,0.7234285473823547,0.044285714626312256,0.044285714626312256,0.044285714626312256,0.08542857319116592,0.08542857319116592,0.018857141956686974,0.06371428817510605,0.1445714235305786,0.3637142777442932,0.7297142744064331
146,297,131072,116806,14266,94340,22465,1,1,92163,2,35.90644073486328,35.90644073486328,1,0,,visible,0,0.0454285703599453,0.1291428506374359,0.2557142972946167,0.44999998807907104,0.7617142796516418,0.09314285963773727,0.09314285963773727,0.09314285963773727,0.09314285963773727,0.09314285963773727,0.01914285682141781,0.06542856991291046,0.1420000046491623,0.345714271068573,0.7197142839431763
146,298,131072,116836,14236,96214,20620,2,2,89394,2,35.40522003173828,35.40522003173828,1,0,,visible,0,0.0511428564786911,0.14028571546077728,0.27571427822113037,0.4814285635948181,0.7802857160568237,0.0754285678267479,0.0754285678267479,0.0754285678267479,0.12971428036689758,0.12971428036689758,0.018857141956686974,0.06285714358091354,0.12999999523162842,0.31200000643730164,0.6848571300506592
146,299,131072,116738,14334,98711,18025,2,2,86800,2,34.773719787597656,34.773719787597656,1,0,,visible,0,0.055714286863803864,0.15228570997714996,0.30142858624458313,0.5120000243186951,0.7988571524620056,0.049714285880327225,0.049714285880327225,0.049714285880327225,0.0917142853140831,0.0917142853140831,0.017999999225139618,0.056285712867975235,0.11342857033014297,0.25371429324150085,0.6777142882347107
146,300,131072,116314,14758,100857,15455,2,2,83395,2,34.16571807861328,34.16571807861328,1,0,1.0,visible,0,0.06028571352362633,0.16257143020629883,0.3254285752773285,0.5357142686843872,0.8119999766349792,0.016285713762044907,0.016285713762044907,0.016285713762044907,0.03971428424119949,0.03971428424119949,0.017428571358323097,0.05057142674922943,0.10085714608430862,0.2014285773038864,0.6302857398986816
146,301,131072,116054,15018,102022,14028,4,4,78787,2,33.649444580078125,33.649444580078125,1,0,1.0,visible,0,0.06342857331037521,0.1679999977350235,0.3354285657405853,0.5537142753601074,0.8140000104904175,0.028857143595814705,0.028857143595814705,0.03285714238882065,0.041999999433755875,0.0462857149541378,0.016857143491506577,0.04600000008940697,0.0908571407198906,0.18085713684558868,0.5785714387893677
146,302,131072,115483,15589,102053,13429,1,1,77279,2,33.00422286987305,33.00422286987305,1,0,1.0,visible,0,0.06428571790456772,0.17314285039901733,0.335999995470047,0.5508571267127991,0.8214285969734192,0.054571427404880524,0.054571427404880524,0.054571427404880524,0.054571427404880524,0.054571427404880524,0.016285713762044907,0.04342857003211975,0.08914285898208618,0.18028570711612701,0.6188571453094482
146,303,131072,115410,15662,102627,12781,2,2,77679,2,32.436222076416016,32.436222076416016,1,0,1.0,visible,0,0.06457142531871796,0.17514285445213318,0.32828572392463684,0.5405714511871338,0.8240000009536743,0.015714285895228386,0.015714285895228386,0.015714285895228386,0.10199999809265137,0.10199999809265137,0.015714285895228386,0.04114285856485367,0.08371428400278091,0.17571428418159485,0.6997143030166626
146,304,131072,112483,18589,99647,12834,2,2,79939,2,31.923221588134766,31.923221588134766,1,0,1.0,visible,0,0.059714287519454956,0.16914285719394684,0.3068571388721466,0.5071428418159485,0.800000011920929,0.028857143595814705,0.028857143595814705,0.028857143595814705,0.09914285689592361,0.09914285689592361,0.015428571030497551,0.041428569704294205,0.08485714346170425,0.21371428668498993,0.8668571710586548
146,305,131072,116079,14993,102190,13886,3,3,80112,2,31.400224685668945,31.400224685668945,1,0,,visible,0,0.06057142838835716,0.16828571259975433,0.2988571524620056,0.4934285581111908,0.8005714416503906,0.05228571593761444,0.05228571593761444,0.09114285558462143,0.10571428388357162,0.10571428388357162,0.01600000075995922,0.04457142949104309,0.09371428936719894,0.2928571403026581,0.9817143082618713
146,306,131072,116949,14123,102091,14853,5,5,79305,3,30.855945587158203,30.855945587158203,1,0,1.0,visible,0,0.06257142871618271,0.1720000058412552,0.31857141852378845,0.5328571200370789,0.8248571157455444,0.02142857201397419,0.04771428555250168,0.0511428564786911,0.05771428719162941,0.07571428269147873,0.016857143491506577,0.04714285582304001,0.10057143121957779,0.2919999957084656,1.0411428213119507
146,307,131072,117435,13637,101153,16280,2,2,79891,2,30.268447875976562,30.268447875976562,1,0,1.0,visible,0,0.06114285811781883,0.17314285039901733,0.32657143473625183,0.5322856903076172,0.8248571157455444,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.08828571438789368,0.08828571438789368,0.018285714089870453,0.05371428653597832,0.11371428519487381,0.29171428084373474,1.0742857456207275
146,308,131072,117723,13349,99700,18019,4,4,78870,2,29.782703399658203,29.782703399658203,1,0,,visible,0,0.05542857199907303,0.170571431517601,0.32514286041259766,0.5397142767906189,0.8259999752044678,0.0231428574770689,0.0231428574770689,0.024000000208616257,0.11142857372760773,0.12228571623563766,0.019999999552965164,0.059714287519454956,0.13028571009635925,0.3019999861717224,1.0874285697937012
146,309,131072,118015,13057,97479,20534,2,2,79516,2,29.20470428466797,29.20470428466797,1,0,1.0,visible,0,0.05057142674922943,0.16428571939468384,0.3162856996059418,0.5411428809165955,0.819428563117981,0.044285714626312256,0.044285714626312256,0.044285714626312256,0.11800000071525574,0.11800000071525574,0.022857142612338066,0.06714285910129547,0.1468571424484253,0.3317142724990845,1.0971428155899048
146,310,131072,118534,12538,94370,24161,3,3,78174,2,28.71051025390625,28.71051025390625,1,0,1.0,visible,0,0.044285714626312256,0.16171428561210632,0.30885714292526245,0.5322856903076172,0.8091428279876709,0.040571428835392,0.040571428835392,0.04399999976158142,0.13171428442001343,0.13171428442001343,0.024571428075432777,0.0762857124209404,0.164000004529953,0.4048571288585663,1.094857096672058
146,311,131072,119071,12001,90588,28478,5,5,77045,3,28.24827766418457,28.24827766418457,1,0,1.0,visible,0,0.040571428835392,0.1591428518295288,0.2997142970561981,0.5191428661346436,0.800000011920929,0.02142857201397419,0.05657142773270607,0.06257142871618271,0.07885714620351791,0.10400000214576721,0.028857143595814705,0.08742856979370117,0.19057142734527588,0.47514286637306213,1.1031428575515747
146,312,131072,119565,11507,88941,30620,4,4,75594,2,27.629894256591797,27.629894256591797,1,0,1.0,visible,0,0.03828571364283562,0.15714286267757416,0.3025714159011841,0.5180000066757202,0.8042857050895691,0.03400000184774399,0.03400000184774399,0.04171428456902504,0.05942857265472412,0.1420000046491623,0.03228571265935898,0.08828571438789368,0.18114285171031952,0.42800000309944153,1.1174285411834717
146,313,131072,119316,11756,86456,32854,6,6,74327,3,27.20827865600586,27.20827865600586,1,0,1.0,visible,0,0.034285712987184525,0.15485714375972748,0.3005714416503906,0.5171428322792053,0.7997142672538757,0.01342857163399458,0.04657142981886864,0.04771428555250168,0.10342857241630554,0.13771428167819977,0.034285712987184525,0.09342857450246811,0.18285714089870453,0.4374285638332367,1.1191428899765015
146,314,131072,118882,12190,83036,35842,4,4,72998,2,26.634281158447266,26.634281158447266,1,0,,visible,0,0.029428571462631226,0.15285713970661163,0.2919999957084656,0.49942857027053833,0.7842857241630554,0.029999999329447746,0.029999999329447746,0.1062857136130333,0.1631428599357605,0.20114286243915558,0.03400000184774399,0.09828571230173111,0.18857142329216003,0.4399999976158142,1.106857180595398
146,315,131072,118450,12622,77618,40828,4,4,72523,2,26.140281677246094,26.140281677246094,1,0,,visible,0,0.024000000208616257,0.14514285326004028,0.28028571605682373,0.4665714204311371,0.7697142958641052,0.0674285739660263,0.0674285739660263,0.07028571516275406,0.17914286255836487,0.21371428668498993,0.036571428179740906,0.10542856901884079,0.20685714483261108,0.4705714285373688,1.0757142305374146
146,316,131072,117694,13378,74575,43115,4,4,69672,2,25.607282638549805,25.607282638549805,1,0,1.0,visible,0,0.01971428655087948,0.14000000059604645,0.27485713362693787,0.45314285159111023,0.7425714135169983,0.04685714468359947,0.04685714468359947,0.1305714249610901,0.1437142789363861,0.1891428530216217,0.03942857310175896,0.10428571701049805,0.21057142317295074,0.45914286375045776,1.0574285984039307
146,317,131072,116487,14585,71961,44521,5,5,66056,3,25.120283126831055,25.120283126831055,1,0,1.0,visible,0,0.01600000075995922,0.13514286279678345,0.27171429991722107,0.4465714395046234,0.7371428608894348,0.05428571254014969,0.07457143068313599,0.10057143121957779,0.10199999809265137,0.16057142615318298,0.03971428424119949,0.10114285349845886,0.21371428668498993,0.4560000002384186,1.027142882347107
146,318,131072,115500,15572,69820,45675,5,5,62938,3,24.63300323486328,24.63300323486328,1,0,1.0,visible,0,0.012857142835855484,0.1331428587436676,0.2720000147819519,0.4405714273452759,0.7300000190734863,0.0454285703599453,0.09914285689592361,0.15885713696479797,0.1679999977350235,0.1825714260339737,0.03742857277393341,0.10085714608430862,0.20714285969734192,0.4634285569190979,1.0082857608795166
146,319,131072,114967,16105,68530,46433,4,4,61068,2,24.094005584716797,24.094005584716797,1,0,1.0,visible,0,0.011142857372760773,0.13514286279678345,0.2737142741680145,0.4337143003940582,0.7245714068412781,0.11657142639160156,0.11657142639160156,0.12114285677671432,0.19171428680419922,0.20714285969734192,0.035999998450279236,0.10257142782211304,0.2014285773038864,0.4571428596973419,1.0168571472167969
146,320,131072,114893,16179,67555,47333,5,5,60356,3,23.572004318237305,23.572004318237305,1,0,1.0,visible,0,0.010571428574621677,0.1397142857313156,0.27542856335639954,0.4325714409351349,0.7188571691513062,0.030857142060995102,0.07114285975694656,0.1614285707473755,0.22742857038974762,0.23085714876651764,0.03685714304447174,0.10428571701049805,0.20399999618530273,0.44114285707473755,1.0420000553131104
146,321,131072,115134,15938,68404,46726,4,4,62164,2,23.087505340576172,23.087505340576172,1,0,1.0,visible,0,0.010571428574621677,0.13600000739097595,0.272857129573822,0.4320000112056732,0.7177143096923828,0.08971428871154785,0.08971428871154785,0.157428577542305,0.20399999618530273,0.22599999606609344,0.03771428391337395,0.10942856967449188,0.21628572046756744,0.4405714273452759,1.0825713872909546
146,322,131072,115327,15745,69223,46098,6,6,64028,3,22.59750747680664,22.59750747680664,1,0,1.0,visible,0,0.009142857044935226,0.1362857073545456,0.272857129573822,0.44114285707473755,0.7317143082618713,0.0665714293718338,0.0705714300274849,0.14057143032550812,0.21628572046756744,0.24285714328289032,0.03914285823702812,0.10999999940395355,0.2199999988079071,0.4665714204311371,1.1194285154342651
146,323,131072,115057,16015,71003,44047,7,7,66705,3,22.128009796142578,22.128009796142578,1,0,1.0,visible,0,0.008857143111526966,0.13771428167819977,0.2751428484916687,0.46057143807411194,0.7937142848968506,0.052000001072883606,0.06942857056856155,0.10285714268684387,0.2248571366071701,0.2314285784959793,0.03799999877810478,0.11057142913341522,0.21857142448425293,0.4811428487300873,1.1337143182754517
146,324,131072,114710,16362,75307,39397,6,6,69331,3,21.608009338378906,21.608009338378906,1,0,1.0,visible,0,0.009999999776482582,0.1459999978542328,0.2905714213848114,0.4888571500778198,0.8714285492897034,0.1080000028014183,0.12771429121494293,0.1437142789363861,0.22914285957813263,0.2848571538925171,0.03628571331501007,0.10685714334249496,0.20314285159111023,0.4577142894268036,1.149999976158142
146,325,131072,114797,16275,78440,36353,4,4,70848,2,21.137510299682617,21.137510299682617,1,0,1.0,visible,0,0.011428571306169033,0.15000000596046448,0.2997142970561981,0.5174285769462585,0.9411428570747375,0.05314285680651665,0.05314285680651665,0.14028571546077728,0.19742856919765472,0.23571428656578064,0.03457142785191536,0.10685714334249496,0.1997142881155014,0.4480000138282776,1.1517143249511719
146,326,131072,114545,16527,80702,33836,7,7,71027,3,20.70876693725586,20.70876693725586,1,0,1.0,visible,0,0.012000000104308128,0.15285713970661163,0.31114286184310913,0.548285722732544,0.9985714554786682,0.07285714149475098,0.09914285689592361,0.1728571355342865,0.22171428799629211,0.25342857837677,0.03314285725355148,0.1062857136130333,0.19628570973873138,0.4339999854564667,1.1414285898208618
146,327,131072,114565,16507,83560,30999,6,6,73552,3,20.229766845703125,20.229766845703125,1,0,1.0,visible,0,0.013142856769263744,0.15714286267757416,0.32028570771217346,0.5668571591377258,1.0165714025497437,0.05485714226961136,0.12999999523162842,0.13457143306732178,0.26742857694625854,0.28685712814331055,0.03028571419417858,0.10485713928937912,0.19142857193946838,0.4268571436405182,1.1119999885559082
146,328,131072,114397,16675,86389,28001,7,7,77453,3,19.806766510009766,19.806766510009766,1,0,1.0,visible,0,0.014571428298950195,0.16028571128845215,0.3302857279777527,0.584857165813446,1.018571376800537,0.0925714299082756,0.12399999797344208,0.1437142789363861,0.26342856884002686,0.3059999942779541,0.02857142873108387,0.09885714203119278,0.1785714328289032,0.4205714166164398,1.0637142658233643
146,329,131072,114301,16771,89061,25233,7,7,81834,3,19.36732292175293,19.36732292175293,1,0,1.0,visible,0,0.01600000075995922,0.16257143020629883,0.3408571481704712,0.5931428670883179,0.9919999837875366,0.06942857056856155,0.08542857319116592,0.16857142746448517,0.24542857706546783,0.25600001215934753,0.02628571353852749,0.09228571504354477,0.1648571491241455,0.36142855882644653,0.9868571162223816
146,330,131072,114505,16567,91179,23319,7,7,84173,3,18.891572952270508,18.891572952270508,1,0,1.0,visible,0,0.017714286223053932,0.16457143425941467,0.345714271068573,0.5891428589820862,0.952571451663971,0.049714285880327225,0.0762857124209404,0.19542856514453888,0.313142865896225,0.32657143473625183,0.023714285343885422,0.08485714346170425,0.15371428430080414,0.3091428577899933,0.9468571543693542
146,331,131072,114957,16115,93205,21744,8,8,87684,3,18.45369529724121,18.45369529724121,1,0,1.0,visible,0,0.017999999225139618,0.164000004529953,0.3442857265472412,0.576285719871521,0.9100000262260437,0.09914285689592361,0.11114285886287689,0.16514286398887634,0.1842857152223587,0.2677142918109894,0.02142857201397419,0.07971428334712982,0.14485713839530945,0.272857129573822,0.8857142925262451
146,332,131072,115394,15678,94421,20965,8,8,90514,3,18.010196685791016,18.010196685791016,1,0,1.0,visible,0,0.018857141956686974,0.16114285588264465,0.3382857143878937,0.5619999766349792,0.8931428790092468,0.10428571701049805,0.17314285039901733,0.22542856633663177,0.2882857024669647,0.3440000116825104,0.02142857201397419,0.07571428269147873,0.13828571140766144,0.25285714864730835,0.8237142562866211
146,333,131072,115670,15402,95491,20171,8,8,92962,3,17.606443405151367,17.606443405151367,1,0,1.0,visible,0,0.020571429282426834,0.1599999964237213,0.32828572392463684,0.5454285740852356,0.8837142586708069,0.09057142585515976,0.09571428596973419,0.18485714495182037,0.27571427822113037,0.324571430683136,0.020571429282426834,0.0722857117652893,0.13199999928474426,0.2337142825126648,0.8042857050895691
146,334,131072,115843,15229,96524,19311,8,8,95172,3,17.15894317626953,17.15894317626953,1,0,1.0,visible,0,0.022285714745521545,0.15399999916553497,0.3205714225769043,0.5365714430809021,0.8694285750389099,0.17171429097652435,0.2005714327096939,0.2102857083082199,0.32828572392463684,0.36571428179740906,0.020285714417696,0.0705714300274849,0.12885713577270508,0.22742857038974762,0.7842857241630554
146,335,131072,115754,15318,97019,18724,11,11,96384,3,16.769821166992188,16.769821166992188,1,0,1.0,visible,0,0.025714285671710968,0.14514285326004028,0.31485715508461,0.5360000133514404,0.8597142696380615,0.08142857253551483,0.09857142716646194,0.13542857766151428,0.3025714159011841,0.33314284682273865,0.019428571686148643,0.06971428543329239,0.1257142871618271,0.2231428623199463,0.7502856850624084
146,336,131072,115486,15586,97303,18174,9,9,96952,3,16.35082244873047,16.35082244873047,1,0,1.0,visible,0,0.03142857179045677,0.13942857086658478,0.3074285686016083,0.5351428389549255,0.8631428480148315,0.11400000005960464,0.15199999511241913,0.21714285016059875,0.2751428484916687,0.3240000009536743,0.018857141956686974,0.06885714083909988,0.12457142770290375,0.22457142174243927,0.7077142596244812
146,337,131072,115390,15682,97837,17541,12,12,97538,3,15.977502822875977,15.977502822875977,1,0,1.0,visible,0,0.037142857909202576,0.13171428442001343,0.2977142930030823,0.5271428823471069,0.8785714507102966,0.06542856991291046,0.11971428245306015,0.16114285588264465,0.2557142972946167,0.3725714385509491,0.018857141956686974,0.0657142847776413,0.12285714596509933,0.21857142448425293,0.6731428503990173
146,338,131072,115672,15400,98962,16701,9,9,98460,3,15.570375442504883,15.570375442504883,1,0,1.0,visible,0,0.03971428424119949,0.12514285743236542,0.28285714983940125,0.5097143054008484,0.8842856884002686,0.21371428668498993,0.22714285552501678,0.2988571524620056,0.35514286160469055,0.4765714406967163,0.018285714089870453,0.06285714358091354,0.1177142858505249,0.20685714483261108,0.6288571357727051
146,339,131072,115864,15208,99591,16260,13,13,99174,3,15.183377265930176,15.183377265930176,1,0,1.0,visible,0,0.041428569704294205,0.12428571283817291,0.2720000147819519,0.49628570675849915,0.9014285802841187,0.08057142794132233,0.14885714650154114,0.2240000069141388,0.34542858600616455,0.4051428437232971,0.018285714089870453,0.060857143253088,0.11628571152687073,0.20399999618530273,0.6259999871253967
146,340,131072,115927,15145,100053,15864,10,10,99696,3,14.77924919128418,14.77924919128418,1,0,1.0,visible,0,0.04285714402794838,0.12342856824398041,0.2565714418888092,0.4682857096195221,0.8931428790092468,0.14971429109573364,0.23800000548362732,0.2985714375972748,0.40371429920196533,0.5619999766349792,0.018285714089870453,0.06114285811781883,0.11599999666213989,0.19942857325077057,0.6117143034934998
146,341,131072,115999,15073,100350,15636,13,13,99983,3,14.422119140625,14.422119140625,1,0,1.0,visible,0,0.043714284896850586,0.12428571283817291,0.245142862200737,0.4431428611278534,0.8505714535713196,0.13028571009635925,0.17399999499320984,0.25114285945892334,0.39485713839530945,0.5557143092155457,0.017714286223053932,0.059142857789993286,0.11371428519487381,0.1948571354150772,0.5908571481704712
146,342,131072,115877,15195,100241,15626,10,10,99889,3,14.050371170043945,14.050371170043945,1,0,1.0,visible,0,0.04600000008940697,0.12714286148548126,0.24057142436504364,0.42657142877578735,0.8159999847412109,0.11114285886287689,0.23657143115997314,0.33971428871154785,0.3725714385509491,0.4408571422100067,0.017999999225139618,0.059714287519454956,0.1128571406006813,0.1948571354150772,0.5731428861618042
146,343,131072,116232,14840,100983,15233,16,16,100650,3,13.689496994018555,13.689496994018555,1,0,1.0,visible,0,0.04800000041723251,0.1314285695552826,0.23714286088943481,0.41428571939468384,0.7817142605781555,0.12714286148548126,0.13514286279678345,0.18942856788635254,0.3625714182853699,0.5057142972946167,0.017428571358323097,0.05828571319580078,0.11371428519487381,0.19857142865657806,0.5577142834663391
146,344,131072,116794,14278,101438,15342,14,14,101173,3,13.320178985595703,13.320178985595703,1,0,1.0,visible,0,0.049714285880327225,0.13657142221927643,0.23828572034835815,0.40857142210006714,0.7445714473724365,0.08514285832643509,0.1591428518295288,0.2548571527004242,0.3271428644657135,0.40400001406669617,0.017142856493592262,0.05999999865889549,0.11514285951852798,0.2028571367263794,0.5445713996887207
146,345,131072,117330,13742,101956,15364,10,10,101700,3,12.9376802444458,12.9376802444458,1,0,1.0,visible,0,0.050857141613960266,0.14314286410808563,0.24228571355342865,0.40457141399383545,0.7125714421272278,0.18542857468128204,0.2402857095003128,0.32428571581840515,0.40314286947250366,0.47828570008277893,0.017142856493592262,0.05999999865889549,0.11571428924798965,0.2077142894268036,0.5174285769462585
146,346,131072,117714,13358,102302,15397,15,15,102046,3,12.585681915283203,12.585681915283203,1,0,1.0,visible,0,0.05228571593761444,0.1459999978542328,0.24371428787708282,0.4011428654193878,0.6817142963409424,0.1534285694360733,0.170571431517601,0.33885714411735535,0.4065714180469513,0.4374285638332367,0.017428571358323097,0.06057142838835716,0.11742857098579407,0.21400000154972076,0.5120000243186951
146,347,131072,118129,12943,102582,15529,18,18,102267,3,12.243163108825684,12.243163108825684,1,0,1.0,visible,0,0.05371428653597832,0.14714285731315613,0.24457143247127533,0.39714285731315613,0.6637142896652222,0.11485714465379715,0.22057142853736877,0.32028570771217346,0.47371429204940796,0.5717142820358276,0.017142856493592262,0.05885714292526245,0.11828571557998657,0.21314285695552826,0.5074285864830017
