联合条件,格编码,条件说明,206训练_世界或序列数,206训练_合成版本或真实序列数,206训练_原始背景序列数（非独立道路）,206训练_帧数,206训练_该联合表帧分母,206训练_帧比例,206训练_全距离异常点,206训练_范围内异常点,206训练_已观测实例标识数,201合成验证_世界或序列数,201合成验证_合成版本或真实序列数,201合成验证_原始背景序列数（非独立道路）,201合成验证_帧数,201合成验证_该联合表帧分母,201合成验证_帧比例,201合成验证_全距离异常点,201合成验证_范围内异常点,201合成验证_已观测实例标识数,真实开发_世界或序列数,真实开发_合成版本或真实序列数,真实开发_原始背景序列数（非独立道路）,真实开发_帧数,真实开发_该联合表帧分母,真实开发_帧比例,真实开发_全距离异常点,真实开发_范围内异常点,真实开发_已观测实例标识数,差异类型
official_count_distance,0|0,"范围内5至19点；距离中位数[2.5,10)米",0,0,0,0,460,0.0,0,0,0,1,1,1,3,299,0.010033444816053512,44,44,1,11,11,11,56,1956,0.028629856850715747,749,749,12,训练完全缺覆盖
official_count_distance,0|1,"范围内5至19点；距离中位数[10,20)米",3,3,1,114,460,0.24782608695652175,1591,1591,3,2,2,1,53,299,0.17725752508361203,688,688,2,18,18,18,455,1956,0.23261758691206544,5055,5055,28,共同覆盖；比较频率
official_count_distance,0|2,"范围内5至19点；距离中位数[20,35)米",3,3,1,127,460,0.27608695652173915,1282,1282,3,2,2,1,61,299,0.2040133779264214,543,543,2,16,16,16,410,1956,0.20961145194274028,3544,3544,27,共同覆盖；比较频率
official_count_distance,0|3,"范围内5至19点；距离中位数[35,50]米",1,1,1,3,460,0.006521739130434782,17,17,1,1,1,1,2,299,0.006688963210702341,10,10,1,4,4,4,54,1956,0.027607361963190184,357,357,8,共同覆盖；比较频率
official_count_distance,1|0,"范围内20至99点；距离中位数[2.5,10)米",1,1,1,80,460,0.17391304347826086,5581,5581,1,2,2,1,28,299,0.09364548494983277,1814,1814,2,19,19,19,371,1956,0.18967280163599182,19394,19394,30,共同覆盖；比较频率
official_count_distance,1|1,"范围内20至99点；距离中位数[10,20)米",3,3,1,87,460,0.1891304347826087,2605,2605,3,2,2,1,124,299,0.41471571906354515,5537,5537,2,14,14,14,303,1956,0.1549079754601227,10546,10546,24,共同覆盖；比较频率
official_count_distance,1|2,"范围内20至99点；距离中位数[20,35)米",1,1,1,13,460,0.02826086956521739,304,304,1,1,1,1,17,299,0.056856187290969896,378,378,1,1,1,1,55,1956,0.028118609406952964,1261,1261,2,共同覆盖；比较频率
official_count_distance,1|3,"范围内20至99点；距离中位数[35,50]米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,2|0,"范围内100至499点；距离中位数[2.5,10)米",1,1,1,36,460,0.0782608695652174,4955,4955,1,1,1,1,11,299,0.03678929765886288,1328,1328,1,14,14,14,247,1956,0.12627811860940696,45876,45876,25,共同覆盖；比较频率
official_count_distance,2|1,"范围内100至499点；距离中位数[10,20)米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,1,1,1,5,1956,0.002556237218813906,616,616,2,训练完全缺覆盖
official_count_distance,2|2,"范围内100至499点；距离中位数[20,35)米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,2|3,"范围内100至499点；距离中位数[35,50]米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|0,"范围内至少500点；距离中位数[2.5,10)米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|1,"范围内至少500点；距离中位数[10,20)米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|2,"范围内至少500点；距离中位数[20,35)米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
official_count_distance,3|3,"范围内至少500点；距离中位数[35,50]米",0,0,0,0,460,0.0,0,0,0,0,0,0,0,299,0.0,0,0,0,0,0,0,0,1956,0.0,0,0,0,三侧均无观测
stage_count,gap|0,可见间断段；全距离0点,4,4,1,923,1796,0.5139198218262806,0,0,0,2,2,1,522,1364,0.38269794721407624,0,0,0,19,19,19,1179,8659,0.13615890980482734,0,0,0,共同覆盖；比较频率
stage_count,prefix|0,未见回波前缀；全距离0点,4,4,1,159,1796,0.08853006681514476,0,0,0,1,1,1,211,1364,0.15469208211143695,0,0,0,18,18,18,2802,8659,0.3235939484928976,0,0,0,共同覆盖；比较频率
stage_count,tail|0,最终无回波尾段；全距离0点,1,1,1,62,1796,0.034521158129175944,0,0,0,2,2,1,88,1364,0.06451612903225806,0,0,0,12,12,12,1133,8659,0.13084651807368056,0,0,0,共同覆盖；比较频率
stage_count,visible|1,连续可见段；全距离1至4点,4,4,1,191,1796,0.10634743875278396,341,245,4,2,2,1,244,1364,0.17888563049853373,446,343,2,19,19,19,1580,8659,0.1824691072872156,3211,2595,29,共同覆盖；比较频率
stage_count,visible|2,连续可见段；全距离5至19点,4,4,1,245,1796,0.1364142538975501,2896,2890,4,2,2,1,119,1364,0.0872434017595308,1285,1285,2,19,19,19,980,8659,0.11317704122877931,9734,9705,30,共同覆盖；比较频率
stage_count,visible|3,连续可见段；全距离20至99点,3,3,1,180,1796,0.10022271714922049,8490,8490,3,2,2,1,169,1364,0.12390029325513197,7729,7729,2,19,19,19,733,8659,0.08465180736805636,31302,31302,30,共同覆盖；比较频率
stage_count,visible|4,连续可见段；全距离100至499点,1,1,1,36,1796,0.0200445434298441,4955,4955,1,1,1,1,11,1364,0.008064516129032258,1328,1328,1,14,14,14,252,8659,0.02910266774454325,46492,46492,25,共同覆盖；比较频率
