aspect,azimuth_gap,azimuth_span,elevation_span,frame,ground_height_median,ground_height_p05,ground_rmse,ground_status,ground_support,height,instance,length,linearity,planarity,points,scattering,segment,sequence,shape_status,source_frame,source_sequence,unique_points,version,width
,,,,232,,,,fewer_than_20_ground_returns,16,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,232,206,1,synthetic/pilot_v2_r1/train/002,
,,,,233,0.03791642949677376,0.026556854617799264,0.008901565460912496,local_plane_proxy,27,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,233,206,3,synthetic/pilot_v2_r1/train/002,
,,,,234,0.035202079025418165,0.03442323126141107,0.006214130769176195,local_plane_proxy,27,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,234,206,2,synthetic/pilot_v2_r1/train/002,
,,,,235,0.0897698530027955,0.019099268136242166,0.006578249041399527,local_plane_proxy,27,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,235,206,2,synthetic/pilot_v2_r1/train/002,
,,,,236,0.16455746006382133,0.03542849918009052,0.00781114067303463,local_plane_proxy,29,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,236,206,3,synthetic/pilot_v2_r1/train/002,
,,,,237,0.1452426679545058,0.14302357728526255,0.006215136251159304,local_plane_proxy,30,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,237,206,2,synthetic/pilot_v2_r1/train/002,
,,,,238,0.11588115677427813,0.11588115677427813,0.013193039101094066,local_plane_proxy,30,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,238,206,1,synthetic/pilot_v2_r1/train/002,
,,,,239,0.08718816038429655,0.019915485475546203,0.010045590377072063,local_plane_proxy,32,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,239,206,2,synthetic/pilot_v2_r1/train/002,
,,,,240,0.1332008970841323,0.0700483325909966,0.008464010577026747,local_plane_proxy,28,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,240,206,2,synthetic/pilot_v2_r1/train/002,
,,,,241,0.1086229438473083,0.10762961324915554,0.010874696753695895,local_plane_proxy,39,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,241,206,2,synthetic/pilot_v2_r1/train/002,
,,,,242,0.04754405179278631,0.04201516559431626,0.011158716887638285,local_plane_proxy,33,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,242,206,3,synthetic/pilot_v2_r1/train/002,
,,,,243,0.14301042826920662,0.1408489981127618,0.010377723808519534,local_plane_proxy,43,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,243,206,2,synthetic/pilot_v2_r1/train/002,
,,,,244,0.08717859126063043,0.07719692469267517,0.01138381979376929,local_plane_proxy,40,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,244,206,3,synthetic/pilot_v2_r1/train/002,
,,,,245,0.15818522621289866,0.15297036915242107,0.01205994655684267,local_plane_proxy,41,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,245,206,2,synthetic/pilot_v2_r1/train/002,
,,,,246,0.13365372239793305,0.13365372239793305,0.009424623061239753,local_plane_proxy,52,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,246,206,1,synthetic/pilot_v2_r1/train/002,
,,,,247,0.11062470141529457,0.10649151192684095,0.009603250876688093,local_plane_proxy,52,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,247,206,2,synthetic/pilot_v2_r1/train/002,
,,,,248,0.05955598176733701,0.05021836857928186,0.007324830689596636,local_plane_proxy,45,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,248,206,3,synthetic/pilot_v2_r1/train/002,
,,,,249,0.13875390452088032,0.13434311975754848,0.01254029394771547,local_plane_proxy,49,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,249,206,2,synthetic/pilot_v2_r1/train/002,
,,,,250,0.12081914392097048,0.06874245656413121,0.010167231719324439,local_plane_proxy,57,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,250,206,2,synthetic/pilot_v2_r1/train/002,
,,,,251,0.09256815532585738,0.08441769023260491,0.00782064174354137,local_plane_proxy,60,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,251,206,4,synthetic/pilot_v2_r1/train/002,
,,,,252,0.12032917322618109,0.11587350350831191,0.008374148768908955,local_plane_proxy,57,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,252,206,2,synthetic/pilot_v2_r1/train/002,
,,,,253,0.17461854582279557,0.06898220094350785,0.010258246719460528,local_plane_proxy,66,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,253,206,3,synthetic/pilot_v2_r1/train/002,
,,,,254,0.12405069527119372,0.06433127005642668,0.008727656710393937,local_plane_proxy,66,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,254,206,4,synthetic/pilot_v2_r1/train/002,
,,,,255,0.0792579874101993,0.07005375914336831,0.010715228448302664,local_plane_proxy,68,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,255,206,3,synthetic/pilot_v2_r1/train/002,
,,,,256,0.11756214565908762,0.059696270430772046,0.011236574211122098,local_plane_proxy,73,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,256,206,4,synthetic/pilot_v2_r1/train/002,
,,,,257,0.11368362780942365,0.0567833847126083,0.011025395107480393,local_plane_proxy,79,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,257,206,4,synthetic/pilot_v2_r1/train/002,
,,,,258,0.09551131054758666,0.08637242038008083,0.009218378666763054,local_plane_proxy,84,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,258,206,3,synthetic/pilot_v2_r1/train/002,
,,,,259,0.08014605034374622,0.023252242471056405,0.011050349532776494,local_plane_proxy,78,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,259,206,4,synthetic/pilot_v2_r1/train/002,
,,,,260,0.12484297990424431,0.04575584010794276,0.013647507116129484,local_plane_proxy,83,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,260,206,5,synthetic/pilot_v2_r1/train/002,
,,,,261,0.12254750697386618,0.04110608825226088,0.010674610131757141,local_plane_proxy,85,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,261,206,5,synthetic/pilot_v2_r1/train/002,
,,,,262,0.11928373228474642,0.04406410887504468,0.011812437141217075,local_plane_proxy,101,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,262,206,5,synthetic/pilot_v2_r1/train/002,
,,,,263,0.11493959453353997,0.05982167157799878,0.012309699146445335,local_plane_proxy,111,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,263,206,6,synthetic/pilot_v2_r1/train/002,
,,,,264,0.10052717560133528,0.08504171954696868,0.01132118370426586,local_plane_proxy,119,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,264,206,4,synthetic/pilot_v2_r1/train/002,
,,,,265,0.09274663770198455,0.07448134033483789,0.01156383631110776,local_plane_proxy,134,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,265,206,5,synthetic/pilot_v2_r1/train/002,
,,,,266,0.08650234099532661,0.06630552761852482,0.01161901789499133,local_plane_proxy,142,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,266,206,6,synthetic/pilot_v2_r1/train/002,
,,,,267,0.15281104985769334,0.05716314494492338,0.010906169499963909,local_plane_proxy,148,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,267,206,7,synthetic/pilot_v2_r1/train/002,
,,,,268,0.11510716610520288,0.05942899017956221,0.011688258782767717,local_plane_proxy,153,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,268,206,6,synthetic/pilot_v2_r1/train/002,
,,,,269,0.11871837265870833,0.06437350197555064,0.011461666300479486,local_plane_proxy,159,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,269,206,6,synthetic/pilot_v2_r1/train/002,
,,,,270,0.11278784519576868,0.033752213942188566,0.009657920057984964,local_plane_proxy,174,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,270,206,7,synthetic/pilot_v2_r1/train/002,
,,,,271,0.10302925790485684,0.01624320569854525,0.010327395549738211,local_plane_proxy,181,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,271,206,7,synthetic/pilot_v2_r1/train/002,
,,,,272,0.10153856343914058,0.016696370342350997,0.009477562341727131,local_plane_proxy,196,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,272,206,8,synthetic/pilot_v2_r1/train/002,
,,,,273,0.10615486880859337,0.0614874192576217,0.010950247346698338,local_plane_proxy,216,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,273,206,8,synthetic/pilot_v2_r1/train/002,
,,,,274,0.1421001225073255,0.06686535384968548,0.01079491394379914,local_plane_proxy,235,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,274,206,7,synthetic/pilot_v2_r1/train/002,
,,,,275,0.14189326493280618,0.06975302003797541,0.010972692599259001,local_plane_proxy,263,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,275,206,9,synthetic/pilot_v2_r1/train/002,
1.1752650486085667,0.005812110038107582,0.018731586812238632,0.012213075654967862,276,0.12946829531307713,0.03743669597835916,0.010536160734706168,local_plane_proxy,272,0.1519615650177002,60001,0.24320507049560547,0.5887552016397939,0.06865296214240359,10,0.3425918362178026,0,002_00,reliable_visible_extent,276,206,10,synthetic/pilot_v2_r1/train/002,0.20693635940551758
,,,,277,0.10097930827314339,0.03152119414307046,0.009981269484887397,local_plane_proxy,288,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,277,206,9,synthetic/pilot_v2_r1/train/002,
1.1943839583356717,0.005329954630397565,0.019213750148578512,0.011703535384656669,278,0.11448567936329335,0.04354934300575999,0.01040353212191298,local_plane_proxy,311,0.1444028615951538,60001,0.20296335220336914,0.5304491505647243,0.06018421176075181,10,0.4093666376745239,0,002_00,reliable_visible_extent,278,206,10,synthetic/pilot_v2_r1/train/002,0.16993141174316406
1.590315259125842,0.006135923215998734,0.02454367147608405,0.012207090701656001,279,0.10200226984070138,0.02792994999647338,0.010122710972487927,local_plane_proxy,339,0.13894343376159668,60001,0.24924659729003906,0.6766961227254983,0.29615931661275274,10,0.027144560661749004,0,002_00,reliable_visible_extent,279,206,10,synthetic/pilot_v2_r1/train/002,0.15672779083251953
1.0085476992580764,0.00613591315429296,0.0248697658020145,0.012235059765826478,280,0.11693043555844251,0.04455525518073165,0.010240596201552467,local_plane_proxy,376,0.1472245454788208,60001,0.2469632625579834,0.4026729384096526,0.3517133207473547,10,0.24561374084299273,0,002_00,reliable_visible_extent,280,206,10,synthetic/pilot_v2_r1/train/002,0.24487018585205078
1.0940520523975648,0.006135930058572575,0.024869769605924574,0.012234341649383584,281,0.1359359613139084,0.06759891321923707,0.009991522912697743,local_plane_proxy,400,0.1431499719619751,60001,0.2614717483520508,0.5053233484399012,0.2840703285163088,10,0.21060632304379004,0,002_00,reliable_visible_extent,281,206,10,synthetic/pilot_v2_r1/train/002,0.23899388313293457
1.1639869640481886,0.005809879570070037,0.018733799868202006,0.018316686740642657,282,0.12212355272848874,0.0287537509846862,0.010198563066302058,local_plane_proxy,428,0.19573533535003662,60001,0.2048807144165039,0.3152375796833318,0.23562431911388113,13,0.4491381012027871,0,002_00,reliable_visible_extent,282,206,13,synthetic/pilot_v2_r1/train/002,0.17601633071899414
1.194220157789749,0.006115849861085321,0.018427846355453248,0.01240526872421241,283,0.13225820735979144,0.06745993183242124,0.00955549823342293,local_plane_proxy,465,0.13648629188537598,60001,0.2002582550048828,0.326106797450224,0.19601935328889294,10,0.47787384926088305,0,002_00,reliable_visible_extent,283,206,10,synthetic/pilot_v2_r1/train/002,0.16768956184387207
1.2032120392258676,0.005630721239842595,0.024543678754888276,0.01170881326002643,284,0.1270855841067684,0.07371508428177531,0.009992280980794218,local_plane_proxy,507,0.12618625164031982,60001,0.2519264221191406,0.5950668744947513,0.15573016006327098,11,0.24920296544197781,0,002_00,reliable_visible_extent,284,206,11,synthetic/pilot_v2_r1/train/002,0.20937824249267578
1.0387937368906226,0.00613594231818948,0.025361492999812718,0.011885068783465791,285,0.13182404976070083,0.0638102946198134,0.009893233269646848,local_plane_proxy,564,0.12566447257995605,60001,0.2224581241607666,0.45893832958126257,0.20916846559736874,13,0.3318932048213687,0,002_00,reliable_visible_extent,285,206,13,synthetic/pilot_v2_r1/train/002,0.21415042877197266
1.088654797022188,0.005318193811606253,0.03067962556662529,0.01799499300300042,286,0.11189684471012162,0.048254575944074195,0.0102345774974399,local_plane_proxy,596,0.18387532234191895,60001,0.2711820602416992,0.5684266227542913,0.06308854155293737,18,0.3684848356927713,0,002_00,reliable_visible_extent,286,206,18,synthetic/pilot_v2_r1/train/002,0.2490983009338379
1.0769973718631622,0.005646257708836588,0.024873794914290315,0.018338479014604864,287,0.10585775536776665,0.034015287577947306,0.010607135368064135,local_plane_proxy,637,0.18121623992919922,60001,0.2116241455078125,0.47938422232757344,0.24584302956714196,16,0.27477274810528457,0,002_00,reliable_visible_extent,287,206,16,synthetic/pilot_v2_r1/train/002,0.19649457931518555
1.1209494542757232,0.0059763651814963015,0.030839173222447336,0.017456495696788032,288,0.11434071860013817,0.021453958646931337,0.010469769504768509,local_plane_proxy,682,0.1649782657623291,60001,0.2648191452026367,0.5561814317079757,0.0756809324061436,19,0.3681376358858807,0,002_00,reliable_visible_extent,288,206,19,synthetic/pilot_v2_r1/train/002,0.23624539375305176
1.199638103264507,0.005639535367482795,0.030839167816120394,0.017471185319152732,289,0.11033049628026426,0.05841060100044624,0.010771876833368626,local_plane_proxy,751,0.16626131534576416,60001,0.2769298553466797,0.5809966231557957,0.1267194441106773,19,0.29228393273352693,0,002_00,reliable_visible_extent,289,206,19,synthetic/pilot_v2_r1/train/002,0.23084449768066406
1.1773620812856371,0.005639580611683903,0.031016447905024336,0.02372605338383546,290,0.1328234100386465,0.026924782241234135,0.010163847114717503,local_plane_proxy,811,0.21005892753601074,60001,0.23098540306091309,0.5784650202846117,0.23803289338079003,20,0.18350208633459833,0,002_00,reliable_visible_extent,290,206,20,synthetic/pilot_v2_r1/train/002,0.19618892669677734
1.0556731101575607,0.00512654289153458,0.031689019749459924,0.01765856812402214,291,0.12361773036183199,0.05882907629536459,0.010569505581475036,local_plane_proxy,868,0.1643918752670288,60001,0.2388477325439453,0.6776187241940045,0.04504052183667918,20,0.27734075396931634,0,002_00,reliable_visible_extent,291,206,20,synthetic/pilot_v2_r1/train/002,0.22625160217285156
1.3111642481323937,0.005126593531641355,0.03168900616209225,0.01784063837171357,292,0.11166630145961709,0.04684590229852387,0.01030121317731332,local_plane_proxy,920,0.16559529304504395,60001,0.2779397964477539,0.6148772580337323,0.08219986814153549,20,0.30292287382473226,0,002_00,reliable_visible_extent,292,206,20,synthetic/pilot_v2_r1/train/002,0.21197938919067383
1.0617967154248897,0.005286448919462061,0.03681551086449453,0.018341661355885885,293,0.1202326674248726,0.060782794833281806,0.010161301134899605,local_plane_proxy,979,0.15964901447296143,60001,0.2673354148864746,0.5947832301287815,0.14391240511087885,22,0.2613043647603396,0,002_00,reliable_visible_extent,293,206,22,synthetic/pilot_v2_r1/train/002,0.25177645683288574
1.002925547559756,0.005970903496883062,0.03698060341891729,0.01730088041256414,294,0.10532498881764574,0.05924692960992395,0.010534585864607576,local_plane_proxy,1059,0.14952313899993896,60001,0.24389362335205078,0.6893155538175996,0.0977009044897902,23,0.21298354169261027,0,002_00,reliable_visible_extent,294,206,23,synthetic/pilot_v2_r1/train/002,0.24318218231201172
1.0392923441997242,0.0061295573087087885,0.03732466849481675,0.023563348703050185,295,0.12241496403828056,0.038754706303514797,0.010553597810161354,local_plane_proxy,1128,0.19210493564605713,60001,0.2618851661682129,0.568818378942806,0.11200805016472132,26,0.3191735708924728,0,002_00,reliable_visible_extent,295,206,26,synthetic/pilot_v2_r1/train/002,0.2519841194152832
1.0495123620912674,0.005626838532066691,0.03732467434342013,0.023745961484196665,296,0.1218136452849532,0.019962823792226934,0.010302921083866996,local_plane_proxy,1195,0.19191992282867432,60001,0.2580547332763672,0.5483599139014628,0.10333552247328309,27,0.34830456362525425,0,002_00,reliable_visible_extent,296,206,27,synthetic/pilot_v2_r1/train/002,0.2458806037902832
1.0310049556231566,0.005626341533149615,0.037325142809111256,0.02374341897106602,297,0.12683202089936385,0.03577214821885053,0.010787086756346648,local_plane_proxy,1258,0.18878817558288574,60001,0.25485706329345703,0.5596645261182668,0.12559480393524475,27,0.31474066994648847,0,002_00,reliable_visible_extent,297,206,27,synthetic/pilot_v2_r1/train/002,0.2471928596496582
1.1035809328686434,0.006129069235588702,0.042958306484974784,0.02340097924995954,298,0.10421101047798786,0.013181247156161735,0.010437535391896263,local_plane_proxy,1358,0.18319487571716309,60001,0.28356027603149414,0.587636746517803,0.07487391256831229,27,0.3374893409138847,0,002_00,reliable_visible_extent,298,206,27,synthetic/pilot_v2_r1/train/002,0.2569456100463867
1.0604165151404952,0.00561743737230419,0.04295834459888681,0.023420473995588137,299,0.11521068887888641,0.032999167245276885,0.010766700472547451,local_plane_proxy,1419,0.18578040599822998,60001,0.2711329460144043,0.67430273216838,0.04320760777775686,30,0.28248966005386317,0,002_00,reliable_visible_extent,299,206,30,synthetic/pilot_v2_r1/train/002,0.25568532943725586
1.081021029285587,0.00561745011101944,0.042951454838381586,0.023761448966978682,300,0.09557705073472111,0.044669057501193765,0.010839846532828861,local_plane_proxy,1524,0.18333697319030762,60001,0.2547292709350586,0.7061362351669841,0.09552707364401872,27,0.19833669118899716,0,002_00,reliable_visible_extent,300,206,27,synthetic/pilot_v2_r1/train/002,0.23563766479492188
1.007948690154967,0.0061345360332368815,0.042952841898412863,0.02342000368709457,301,0.10333930147393788,0.019119963234022964,0.010925798235382938,local_plane_proxy,1590,0.17980194091796875,60001,0.2483046054840088,0.6520335283524956,0.07680855208333878,29,0.2711579195641657,0,002_00,reliable_visible_extent,301,206,29,synthetic/pilot_v2_r1/train/002,0.24634647369384766
1.0668358679494927,0.005600016033253885,0.043487365846186066,0.02290369024253716,302,0.10352264427565527,0.0178423336042709,0.010681366744148123,local_plane_proxy,1696,0.1755979061126709,60001,0.24914026260375977,0.6676527399402509,0.10390300802296622,32,0.22844425203678292,0,002_00,reliable_visible_extent,302,206,32,synthetic/pilot_v2_r1/train/002,0.23353195190429688
1.0177532384372776,0.0061181116117066114,0.04296933400294556,0.028643333645127333,303,0.11749395516040773,0.026024212080393634,0.010821564418792035,local_plane_proxy,1779,0.2074507474899292,60001,0.24404215812683105,0.6074470512802737,0.16423624665184652,35,0.2283167020678798,0,002_00,reliable_visible_extent,303,206,35,synthetic/pilot_v2_r1/train/002,0.23978519439697266
1.104435902141851,0.006125696609805553,0.043331038282739875,0.029333143287543634,304,0.10646099194615788,0.012341089957960839,0.010828466565972604,local_plane_proxy,1785,0.2079833745956421,60001,0.25968503952026367,0.5523744835066419,0.06345670176032324,33,0.3841688147330349,0,002_00,reliable_visible_extent,304,206,33,synthetic/pilot_v2_r1/train/002,0.23512911796569824
1.033998972646719,0.005756410262415579,0.04946689582723174,0.023255014403246344,305,0.12090172953135592,0.035261646643678056,0.011088314711902258,local_plane_proxy,1808,0.17108500003814697,60001,0.2610774040222168,0.7428588368171462,0.041719817196679436,35,0.21542134598617435,0,002_00,reliable_visible_extent,305,206,35,synthetic/pilot_v2_r1/train/002,0.25249290466308594
1.0504050405040504,0.005756433077023448,0.0494669108444743,0.02326751174028313,306,0.12352111735081539,0.03800083795241177,0.010966812739067392,local_plane_proxy,1846,0.17197418212890625,60001,0.27266979217529297,0.7346381713069242,0.0217627251508895,36,0.24359910354218628,0,002_00,reliable_visible_extent,306,206,36,synthetic/pilot_v2_r1/train/002,0.2595853805541992
1.0599478477465556,0.005756462129564488,0.043330930902748754,0.029326197297312173,307,0.1270766268225092,0.04054518124465576,0.010988530343902599,local_plane_proxy,1909,0.19670486450195312,60001,0.25972652435302734,0.6404671912480077,0.024421832339593063,34,0.3351109764123993,0,002_00,reliable_visible_extent,307,206,34,synthetic/pilot_v2_r1/train/002,0.24503707885742188
1.1895744283278444,0.005756480236991268,0.049466906368927255,0.03453393310201794,308,0.12679485366169674,0.042845289027909225,0.011121022409536593,local_plane_proxy,1952,0.19493067264556885,60001,0.29141950607299805,0.6421295446790033,0.057541533439193646,39,0.30032892188180305,0,002_00,reliable_visible_extent,308,206,39,synthetic/pilot_v2_r1/train/002,0.2449779510498047
1.0606677212323088,0.006125693407286414,0.05522334810307239,0.0293550809337354,309,0.13709554901666643,0.045470193921216984,0.011353192928421678,local_plane_proxy,2033,0.19651734828948975,60001,0.2903156280517578,0.6640155517577606,0.06069714257759588,42,0.27528730566464354,0,002_00,reliable_visible_extent,309,206,42,synthetic/pilot_v2_r1/train/002,0.2737102508544922
1.0690525299946803,0.005756513791047357,0.049466852172060705,0.02935599605199604,310,0.13699566854444345,0.04179865279479323,0.01093645347075905,local_plane_proxy,2113,0.192907452583313,60001,0.25777387619018555,0.6666468253957799,0.0660815643462087,42,0.26727161025801144,0,002_00,reliable_visible_extent,310,206,42,synthetic/pilot_v2_r1/train/002,0.24112367630004883
1.15740480974837,0.0057565374004403536,0.049466784650809004,0.02868651476307646,311,0.10714266914211446,0.023034907180638674,0.010979763201002754,local_plane_proxy,2117,0.19154226779937744,60001,0.27835941314697266,0.603840067364393,0.08306287083556371,43,0.3130970618000433,0,002_00,reliable_visible_extent,311,206,43,synthetic/pilot_v2_r1/train/002,0.24050307273864746
1.003183809854049,0.005937517270598991,0.055421727074616456,0.03355192195759832,312,0.10559439107853441,0.03452739856015077,0.011046856591350997,local_plane_proxy,2052,0.18353736400604248,60001,0.25797271728515625,0.6557694635487566,0.07018068967195085,47,0.27404984677929245,0,002_00,reliable_visible_extent,312,206,47,synthetic/pilot_v2_r1/train/002,0.2571539878845215
1.002974641047103,0.005562201532363753,0.0554141734275575,0.034354636809072636,313,0.1198162071839246,0.04930535552288231,0.010535575813720156,local_plane_proxy,1996,0.18484008312225342,60001,0.2599773406982422,0.6818058566600913,0.03393377665116325,45,0.2842603666887455,0,002_00,reliable_visible_extent,313,206,45,synthetic/pilot_v2_r1/train/002,0.25920629501342773
1.2084048111707824,0.005562253891820745,0.05579700164440382,0.03459491453326041,314,0.11976343933868483,0.02071104832668702,0.010563886589994055,local_plane_proxy,1925,0.20925116539001465,60001,0.29323387145996094,0.5970700636218375,0.08828593278010752,49,0.314644003598055,0,002_00,reliable_visible_extent,314,206,49,synthetic/pilot_v2_r1/train/002,0.2426619529724121
1.1577127448340523,0.005562301822227833,0.05579703039336259,0.03287862649889134,315,0.12194084434238461,0.025135821090891585,0.010487039949502437,local_plane_proxy,1875,0.20015037059783936,60001,0.2849726676940918,0.6036505595953451,0.05358423018927226,53,0.34276521021538253,0,002_00,reliable_visible_extent,315,206,53,synthetic/pilot_v2_r1/train/002,0.24615144729614258
1.0107107405024602,0.0055514547117399005,0.06138023302659601,0.03324828184435158,316,0.1145431354704094,0.02622092871236478,0.010331794780969555,local_plane_proxy,1813,0.20241236686706543,60001,0.2704281806945801,0.6844795590748256,0.06639451345208587,54,0.2491259274730885,0,002_00,reliable_visible_extent,316,206,54,synthetic/pilot_v2_r1/train/002,0.2675623893737793
1.148702907558554,0.005763819094581013,0.06195568918899319,0.03429708675645882,317,0.11940634958807483,0.02746505421140357,0.01047163223330517,local_plane_proxy,1720,0.20503807067871094,60001,0.2892765998840332,0.6672470134584128,0.03279783704213295,57,0.2999551494994542,0,002_00,reliable_visible_extent,317,206,57,synthetic/pilot_v2_r1/train/002,0.2518289089202881
1.0514888519603756,0.005539510081052801,0.05581974022684211,0.03826101058719811,318,0.10644845147304283,0.014103135332283558,0.010270909675019653,local_plane_proxy,1639,0.21084129810333252,60001,0.25615811347961426,0.5291698276361078,0.13968505333181686,59,0.3311451190320754,0,002_00,reliable_visible_extent,318,206,59,synthetic/pilot_v2_r1/train/002,0.24361467361450195
1.1264214482096666,0.005352558396833129,0.062142578450453456,0.038301156990174334,319,0.10333557160120654,0.021349597347567584,0.01052026495408233,local_plane_proxy,1555,0.1920325756072998,60001,0.2806377410888672,0.625192574230549,0.0569559643301851,63,0.3178514614392659,0,002_00,reliable_visible_extent,319,206,63,synthetic/pilot_v2_r1/train/002,0.24914097785949707
1.0095959754473594,0.005335598140079112,0.06804998003520879,0.03886460372434414,320,0.11170797151834178,0.027752161977223723,0.010540462492099757,local_plane_proxy,1465,0.19453632831573486,60001,0.26842498779296875,0.6795735544881485,0.042762314753379396,65,0.2776641307584722,0,002_00,reliable_visible_extent,320,206,65,synthetic/pilot_v2_r1/train/002,0.26587367057800293
1.073459920954939,0.005335660595995995,0.062159626150925185,0.04339808334517953,321,0.13460505360915254,0.053530474694752514,0.01075909012579056,local_plane_proxy,1435,0.20788896083831787,60001,0.2688028812408447,0.5907095827188189,0.09256256711696408,65,0.3167278501642169,0,002_00,reliable_visible_extent,321,206,65,synthetic/pilot_v2_r1/train/002,0.2504079341888428
1.063714029201909,0.005335648697551543,0.06829555450946057,0.04344720781192901,322,0.1324943880157422,0.043647422193542604,0.01121994790627021,local_plane_proxy,1390,0.20093786716461182,60001,0.2683565616607666,0.6227626043915373,0.08755181190594927,70,0.28968558370251335,0,002_00,reliable_visible_extent,322,206,70,synthetic/pilot_v2_r1/train/002,0.25228261947631836
1.0560077795644787,0.005883468739879771,0.06796791564225568,0.04310496002178105,323,0.11660767053384946,0.04495977950996814,0.011544488785354586,local_plane_proxy,1317,0.1998077630996704,60001,0.27728819847106934,0.6121464360565637,0.06419220977192325,73,0.32366135417151315,0,002_00,reliable_visible_extent,323,206,73,synthetic/pilot_v2_r1/train/002,0.26258158683776855
1.0575538855515831,0.005298949746906589,0.06775857055928292,0.04744548399867521,324,0.11025484622196036,0.027481091563710147,0.011525626600807193,local_plane_proxy,1211,0.21254169940948486,60001,0.2799205780029297,0.5127572603155304,0.16081221568427403,76,0.32643052400019557,0,002_00,reliable_visible_extent,324,206,76,synthetic/pilot_v2_r1/train/002,0.26468682289123535
1.1743356547422106,0.005298855657762891,0.06806384198790383,0.0376407240122687,325,0.10788718821015131,0.026689148213357106,0.011273598427377992,local_plane_proxy,1097,0.19549524784088135,60001,0.27756214141845703,0.6599384622293549,0.08860662818427376,73,0.25145490958637123,0,002_00,reliable_visible_extent,325,206,73,synthetic/pilot_v2_r1/train/002,0.2363567352294922
1.1569489322319213,0.005725330842191734,0.06790579181044443,0.026168730856426126,326,,,0.011369783721073702,plane_fit_or_spatial_support_unreliable,998,0.14808142185211182,60001,0.24022245407104492,0.8007538154396756,0.11042098783716807,53,0.08882519672315632,0,002_00,reliable_visible_extent,326,206,53,synthetic/pilot_v2_r1/train/002,0.20763444900512695
1.2811531366827813,0.00572537587159383,0.06749520725713687,0.01588597471454567,327,,,0.012491404734568617,plane_fit_or_spatial_support_unreliable,902,0.1028447151184082,60001,0.2419264316558838,0.8982001102248446,0.06687491376248905,33,0.03492497601266641,0,002_00,reliable_visible_extent,327,206,33,synthetic/pilot_v2_r1/train/002,0.18883490562438965
1.0414429712286706,0.006135926302388239,0.036815524453908566,0.010025662498837518,328,,,0.013679664384071508,plane_fit_or_spatial_support_unreliable,791,0.056928157806396484,60001,0.11668753623962402,0.82614739959115,0.023111405043626063,14,0.1507411953652239,0,002_00,reliable_visible_extent,328,206,14,synthetic/pilot_v2_r1/train/002,0.11204409599304199
,,,,329,,,0.016714159097048934,plane_fit_or_spatial_support_unreliable,682,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,329,206,4,synthetic/pilot_v2_r1/train/002,
,,,,364,,,0.009001816648998955,plane_fit_or_spatial_support_unreliable,487,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,364,206,6,synthetic/pilot_v2_r1/train/002,
