世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,左边界,右边界,原始数量,对应权重比例,来源
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,0.1,0.2,2745,0.008824947757595241,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,0.2,0.4,889,0.002858061404918823,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,0.4,0.6,535,0.0017199807104967047,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,0.6,1,745,0.0023951133258318597,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,1,2,1306,0.004198681883941489,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,统计单位等权,311050,311050,449,449,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r20:observation_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0,0.05,280203,0.8908649625573171,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0.05,0.1,24627,0.08800022325839246,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0.1,0.2,2745,0.010481229050429818,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0.2,0.4,889,0.0029020852944246773,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0.4,0.6,535,0.0016837063786719717,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,0.6,1,745,0.0023148547929693996,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,1,2,1306,0.003752938667795059,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,忽略；大于50米,原始回波点,有适用观测的帧等权,311050,311050,449,449,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r20:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0,0.05,6439,0.06999597786740007,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0.05,0.1,13508,0.14684045178332664,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0.1,0.2,20111,0.21861921274907328,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0.2,0.4,15007,0.1631355241273603,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0.4,0.6,8845,0.09615071039558218,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,0.6,1,24234,0.2634388146666522,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,1,2,3847,0.04181930841060538,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,统计单位等权,91991,91991,449,418,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r3:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0,0.05,6439,0.07390150766613668,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0.05,0.1,13508,0.05664533262601324,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0.1,0.2,20111,0.18583836640070142,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0.2,0.4,15007,0.4126346451934033,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0.4,0.6,8845,0.1723899699727345,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,0.6,1,24234,0.07569867802814541,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,1,2,3847,0.022891500112865396,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[7.5, 10)米",原始回波点,有适用观测的帧等权,91991,91991,449,418,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r3:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0,0.05,3070,0.043315085501439136,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0.05,0.1,6237,0.08799875839494328,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0.1,0.2,10210,0.14405440487612167,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0.2,0.4,12716,0.1794119306958632,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0.4,0.6,7545,0.10645352446526328,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,0.6,1,29820,0.42073480444720357,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,1,2,1278,0.018031491619165868,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,统计单位等权,70876,70876,449,400,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r4:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0,0.05,3070,0.11190775383553891,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0.05,0.1,6237,0.06987321479236991,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0.1,0.2,10210,0.212766477552599,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0.2,0.4,12716,0.40510745173835266,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0.4,0.6,7545,0.10260888067079628,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,0.6,1,29820,0.08295180159486568,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,1,2,1278,0.014784419815477965,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[10, 12.5)米",原始回波点,有适用观测的帧等权,70876,70876,449,400,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r4:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0,0.05,4780,0.11723731972922594,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0.05,0.1,3826,0.09383890905523398,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0.1,0.2,5574,0.13671146865495928,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0.2,0.4,7576,0.18581379378004512,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0.4,0.6,5719,0.14026783086431865,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,0.6,1,13136,0.3221818895320318,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,1,2,161,0.003948788384185225,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,统计单位等权,40772,40772,449,382,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r5:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0,0.05,4780,0.23726043472103442,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0.05,0.1,3826,0.11026579315785968,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0.1,0.2,5574,0.2076888861251164,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0.2,0.4,7576,0.2556343053375381,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0.4,0.6,5719,0.09121222128929415,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,0.6,1,13136,0.08867011929975992,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,1,2,161,0.009268240069397747,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[12.5, 15)米",原始回波点,有适用观测的帧等权,40772,40772,449,382,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r5:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0,0.05,3731,0.20205794746818304,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0.05,0.1,2364,0.1280259951259139,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0.1,0.2,2958,0.1601949634443542,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0.2,0.4,3149,0.17053885729759002,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0.4,0.6,2834,0.15347955591659898,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,0.6,1,3339,0.18082859463850529,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,1,2,90,0.00487408610885459,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,统计单位等权,18465,18465,449,371,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r6:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0,0.05,3731,0.2408190673163204,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0.05,0.1,2364,0.14836176101900794,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0.1,0.2,2958,0.278309380947094,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0.2,0.4,3149,0.23641065444550885,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0.4,0.6,2834,0.049545326951579975,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,0.6,1,3339,0.038264214477640036,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,1,2,90,0.008289594842848682,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[15, 17.5)米",原始回波点,有适用观测的帧等权,18465,18465,449,371,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r6:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0,0.05,1838,0.1528228153321693,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0.05,0.1,1723,0.14326099609212606,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0.1,0.2,2257,0.18766109586763116,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0.2,0.4,2689,0.22358027770848923,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0.4,0.6,1797,0.14941381890745822,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,0.6,1,1411,0.11731936476261745,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,1,2,312,0.025941631329508604,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,统计单位等权,12027,12027,449,310,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r7:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0,0.05,1838,0.21651277681551537,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0.05,0.1,1723,0.15454178187183445,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0.1,0.2,2257,0.2531446506549293,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0.2,0.4,2689,0.19154720882869672,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0.4,0.6,1797,0.054298775889031085,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,0.6,1,1411,0.037776437773364265,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,1,2,312,0.09217836816662879,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[17.5, 20)米",原始回波点,有适用观测的帧等权,12027,12027,449,310,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r7:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0,0.05,1825,0.1885915056319107,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0.05,0.1,1545,0.15965691846646687,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0.1,0.2,1848,0.1909682752919293,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0.2,0.4,3327,0.34380489821225585,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0.4,0.6,1056,0.10912472873824533,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,0.6,1,64,0.006613619923530019,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,1,2,12,0.0012400537356618787,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,统计单位等权,9677,9677,449,349,1,2,inf,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r8:observation_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,-inf,0,0,0.0,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0,0.05,1825,0.3273619922069801,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0.05,0.1,1545,0.20813001570463924,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0.1,0.2,1848,0.22178179299425382,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0.2,0.4,3327,0.20201117469593932,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0.4,0.6,1056,0.03312826097187328,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
000_00,C03,原始逐点强度,全部原始帧,"忽略；[20, 22.5)米",原始回波点,有适用观测的帧等权,9677,9677,449,349,1,0.6,1,64,0.006015772660153951,summary.json:000_00:C03|intensity|all_frames|ignore:r8:frame_equal
