序列,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖序列数,左边界,右边界,原始数量,对应权重比例,来源
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,2,5,17,0.0625,summary.json:142:D02|nearest_normal_distance|all_frames|all:frame_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,5,10,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:frame_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,10,50,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:frame_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,50,inf,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:frame_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0,0.01,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0.01,0.05,455,0.26194588370754174,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0.05,0.1,737,0.42429476108232583,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0.1,0.25,348,0.2003454231433506,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0.25,0.5,113,0.06505469199769717,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0.5,1,35,0.020149683362118594,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,1,2,32,0.018422567645365574,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,2,5,17,0.00978698906160046,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,5,10,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,10,50,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,最近正常点距离,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,50,inf,0,0.0,summary.json:142:D02|nearest_normal_distance|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,0,1,84,0.2391145833333333,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,1,5,51,0.12327353896103892,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,5,20,227,0.24508248104825597,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,20,100,674,0.28840650221615843,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,100,500,701,0.10412289444121317,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,有适用观测的帧等权,1737,1737,537,160,1,500,inf,0,0.0,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:frame_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,0,1,84,0.04835924006908463,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,1,5,51,0.02936096718480138,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,5,20,227,0.13068508923431202,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,20,100,674,0.3880253310305124,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,100,500,701,0.4035693724812896,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,D02,0.5米正常邻居数,全部原始帧,全部,原始异常点,统计单位等权,1737,1737,537,160,1,500,inf,0,0.0,summary.json:142:D02|normal_neighbors_r0.5|all_frames|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0,0.001,6,0.0273972602739726,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.001,0.01,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.01,0.1,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.1,0.25,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.25,0.5,11,0.0502283105022831,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.5,0.75,42,0.1917808219178082,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.75,0.9,80,0.365296803652968,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,有适用观测的帧等权,219,533,533,219,1,0.9,1.000001,80,0.365296803652968,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0,0.001,6,0.0273972602739726,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.001,0.01,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.01,0.1,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.1,0.25,0,0.0,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.25,0.5,11,0.0502283105022831,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.5,0.75,42,0.1917808219178082,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.75,0.9,80,0.365296803652968,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,完整五帧窗口,全部,窗口,统计单位等权,219,533,533,219,1,0.9,1.000001,80,0.365296803652968,summary.json:142:E01|history_anomaly_fraction|complete_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0,0.001,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.001,0.01,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.01,0.1,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.1,0.25,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.25,0.5,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.5,0.75,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.75,0.9,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,有适用观测的帧等权,0,4,4,0,0,0.9,1.000001,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:frame_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0,0.001,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.001,0.01,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.01,0.1,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.1,0.25,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.25,0.5,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.5,0.75,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.75,0.9,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史异常点占五帧异常点比例,启动窗口,全部,窗口,统计单位等权,0,4,4,0,0,0.9,1.000001,0,,summary.json:142:E01|history_anomaly_fraction|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,0,1,320,0.600375234521576,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,1,5,68,0.1275797373358349,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,5,20,63,0.11819887429643527,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,20,100,61,0.11444652908067542,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,100,500,21,0.039399624765478425,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,500,inf,0,0.0,summary.json:142:E01|history_anomaly|complete_windows|all:frame_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,0,1,320,0.600375234521576,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,1,5,68,0.1275797373358349,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,5,20,63,0.11819887429643527,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,20,100,61,0.11444652908067542,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,100,500,21,0.039399624765478425,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,500,inf,0,0.0,summary.json:142:E01|history_anomaly|complete_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,0,1,4,1.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,1,5,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,5,20,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,20,100,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,100,500,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,500,inf,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:frame_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,0,1,4,1.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,1,5,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,5,20,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,20,100,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,100,500,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史四帧异常点数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,500,inf,0,0.0,summary.json:142:E01|history_anomaly|startup_windows|all:observation_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,-0.5,0.5,320,0.600375234521576,summary.json:142:E01|history_visible_scans|complete_windows|all:frame_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,0.5,1.5,42,0.07879924953095685,summary.json:142:E01|history_visible_scans|complete_windows|all:frame_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,1.5,2.5,27,0.05065666041275797,summary.json:142:E01|history_visible_scans|complete_windows|all:frame_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,2.5,3.5,32,0.0600375234521576,summary.json:142:E01|history_visible_scans|complete_windows|all:frame_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,有适用观测的帧等权,533,533,533,533,1,3.5,4.5,112,0.2101313320825516,summary.json:142:E01|history_visible_scans|complete_windows|all:frame_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,-0.5,0.5,320,0.600375234521576,summary.json:142:E01|history_visible_scans|complete_windows|all:observation_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,0.5,1.5,42,0.07879924953095685,summary.json:142:E01|history_visible_scans|complete_windows|all:observation_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,1.5,2.5,27,0.05065666041275797,summary.json:142:E01|history_visible_scans|complete_windows|all:observation_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,2.5,3.5,32,0.0600375234521576,summary.json:142:E01|history_visible_scans|complete_windows|all:observation_equal
142,E01,历史可见扫描数,完整五帧窗口,全部,窗口,统计单位等权,533,533,533,533,1,3.5,4.5,112,0.2101313320825516,summary.json:142:E01|history_visible_scans|complete_windows|all:observation_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,-0.5,0.5,4,1.0,summary.json:142:E01|history_visible_scans|startup_windows|all:frame_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,0.5,1.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:frame_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,1.5,2.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:frame_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,2.5,3.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:frame_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,有适用观测的帧等权,4,4,4,4,1,3.5,4.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:frame_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,-0.5,0.5,4,1.0,summary.json:142:E01|history_visible_scans|startup_windows|all:observation_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,0.5,1.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:observation_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,1.5,2.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:observation_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,2.5,3.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:observation_equal
142,E01,历史可见扫描数,启动窗口,全部,窗口,统计单位等权,4,4,4,4,1,3.5,4.5,0,0.0,summary.json:142:E01|history_visible_scans|startup_windows|all:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,0,1,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,1,2,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,2,5,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,5,10,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,10,20,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,20,50,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,50,100,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,100,200,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,200,500,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,500,1000,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,整条序列均未见回波,观测阶段,统计单位等权,0,0,1,0,0,1000,inf,0,,summary.json:142:E03|stage_length|sequence_runs|entire_unseen:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,0,1,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,1,2,9,0.36,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,2,5,13,0.52,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,5,10,3,0.12,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,10,20,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,20,50,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,50,100,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,100,200,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,200,500,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,500,1000,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,可见间断段,观测阶段,统计单位等权,25,25,1,1,1,1000,inf,0,0.0,summary.json:142:E03|stage_length|sequence_runs|gap:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,0,1,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,1,2,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,2,5,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,5,10,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,10,20,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,20,50,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,50,100,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,100,200,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,200,500,1,1.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,500,1000,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,未见回波前缀,观测阶段,统计单位等权,1,1,1,1,1,1000,inf,0,0.0,summary.json:142:E03|stage_length|sequence_runs|prefix:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,0,1,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,1,2,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,2,5,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,5,10,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,10,20,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,20,50,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,50,100,1,1.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
142,E03,阶段长度,连续观测阶段,最终无回波尾段,观测阶段,统计单位等权,1,1,1,1,1,100,200,0,0.0,summary.json:142:E03|stage_length|sequence_runs|tail:observation_equal
