index,group,frame,scene,world,token,base,points,normal,anomaly,valid,range_median,intensity_median,anomaly_range_median,anomaly_intensity_median
21883,normal_nuscenes,7958,scene-0317,,6a11178996bb4ef9933cde45c0e3eecb,True,34720,25108,0,25108,8.452157020568848,0.0470588244497776,,
21884,normal_nuscenes,7967,scene-0317,,697bc61dcd3548d68d8d705ef918ba10,True,34720,25214,0,25214,8.406684875488281,0.04313725605607033,,
21885,normal_nuscenes,7969,scene-0317,,c787c76982634493a7b0312ca919a5ea,True,34720,25528,0,25528,8.541805267333984,0.03921568766236305,,
21886,normal_nuscenes,7963,scene-0317,,91c504ac06394e15b733ecc443f2b26b,True,34720,25742,0,25742,8.611042022705078,0.04313725605607033,,
21887,normal_nuscenes,7968,scene-0317,,589f6951c1be4da193700988bbc52b93,True,34752,25756,0,25756,8.637176513671875,0.04313725605607033,,
21888,normal_nuscenes,7964,scene-0317,,23aaa8ada9cc4eb99a2327bace8c6952,True,34688,25481,0,25481,8.56013298034668,0.04313725605607033,,
21889,normal_nuscenes,7975,scene-0317,,4d523921dacc4948abb66afa58e899bf,True,34752,25541,0,25541,8.542166709899902,0.04313725605607033,,
21890,normal_nuscenes,7972,scene-0317,,890714f740d447d8a8c9e50ea3f3ab9b,True,34720,25485,0,25485,8.810601234436035,0.0470588244497776,,
21891,anomaly_nuscenes,7939,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,f8e0b448a06348259c01edd1e21c09b4,True,34783,25875,55,25930,8.510940551757812,0.054901961237192154,18.507089614868164,0.06666667014360428
21892,anomaly_nuscenes,7937,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,6040d1730d7c4ec5945ccb3c46eaf95d,True,34751,25757,66,25823,8.620261192321777,0.054901961237192154,15.746298789978027,0.06862745434045792
21893,anomaly_nuscenes,7938,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,ea28b799837f49e48fb26f03d6bcab2c,True,34720,25705,90,25795,8.737039566040039,0.054901961237192154,12.96114730834961,0.052941177040338516
21894,anomaly_nuscenes,7948,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,1200dd0e366d471da19d9f998092844b,True,34718,25517,161,25678,8.693291664123535,0.054901961237192154,9.967098236083984,0.06666667014360428
21895,anomaly_nuscenes,7942,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,4bee9a52980f44589bcfb0fc9a73f254,True,34681,25080,273,25353,8.198796272277832,0.054901961237192154,7.371844291687012,0.03529411926865578
21896,anomaly_nuscenes,7945,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,740c1234a52f45e48254b4eb47cde2cb,True,34692,23958,1025,24983,7.235142707824707,0.05098039284348488,3.124552011489868,0.0313725508749485
21897,anomaly_nuscenes,7940,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,2424eabd83b7469f9e42e37a834fb563,True,34666,22951,43,22994,6.043999671936035,0.05098039284348488,2.7311365604400635,0.0313725508749485
21898,anomaly_nuscenes,7946,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,aa67bed8269a4b5db4c8a7e1c1c6a1a6,True,34709,22947,587,23534,6.385072708129883,0.05098039284348488,3.8375704288482666,0.0313725508749485
21899,anomaly_nuscenes,7955,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,73028c24fc794f6a8c95c4eeb8a50535,True,34740,22655,406,23061,7.0573201179504395,0.05098039284348488,5.839384078979492,0.05098039284348488
21900,anomaly_nuscenes,7947,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,623c0da041d74f16997a382981b0c9b9,True,34744,24277,262,24539,7.248682022094727,0.0470588244497776,7.753743648529053,0.04313725605607033
21901,anomaly_nuscenes,7961,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,3aaa1ed5fe0d4784b0e114e3a1232799,True,34719,24955,165,25120,7.679479598999023,0.05098039284348488,10.167621612548828,0.0470588244497776
21902,anomaly_nuscenes,7949,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,48ab4b3da3664f94aaa3d50285100cd0,True,34752,25089,90,25179,7.85704231262207,0.054901961237192154,5.865581512451172,0.05882352963089943
21903,anomaly_nuscenes,7952,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,a63bc6fa377f4bbca5a15882d8e9bb87,True,34720,24985,128,25113,7.791798114776611,0.054901961237192154,4.95435905456543,0.0470588244497776
21904,anomaly_nuscenes,7951,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,baa6396440114c91b06dc19d14be0a7c,True,34752,24940,51,24991,7.928231239318848,0.054901961237192154,6.9707417488098145,0.05098039284348488
21905,anomaly_nuscenes,7950,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,ab24ec44bd4a4a9d8143c4f0368a1e25,True,34720,24989,23,25012,7.949385166168213,0.054901961237192154,9.416559219360352,0.03921568766236305
21906,anomaly_nuscenes,7953,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,dfa885774a31473cbcf183a44bddcd66,True,34719,25052,21,25073,8.047282218933105,0.05882352963089943,20.69828224182129,0.04313725605607033
21907,anomaly_nuscenes,7959,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,9256097a7fbc40a193066e957cb5303b,True,34719,25143,21,25164,8.305244445800781,0.054901961237192154,17.80150604248047,0.04313725605607033
21908,anomaly_nuscenes,7962,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,4d505e4c908041ad888f18dc64d6b0cd,True,34720,25150,20,25170,8.448684692382812,0.05098039284348488,16.471776962280273,0.0784313753247261
21909,anomaly_nuscenes,7957,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,929489e10df14db784f30bd3503b568f,True,34719,25198,21,25219,8.46277141571045,0.05098039284348488,13.266563415527344,0.08627451211214066
21910,anomaly_nuscenes,7954,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,889d0b70ca4a4d4ab51f7fcbe1fc5d43,True,34719,25336,31,25367,8.553943634033203,0.04313725605607033,10.75047492980957,0.0784313753247261
21911,anomaly_nuscenes,7958,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,6a11178996bb4ef9933cde45c0e3eecb,True,34720,25063,50,25113,8.42469596862793,0.0470588244497776,8.347929954528809,0.09215686470270157
21912,anomaly_nuscenes,7967,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,697bc61dcd3548d68d8d705ef918ba10,True,34717,25126,91,25217,8.403698921203613,0.04313725605607033,6.261440277099609,0.10980392247438431
21913,anomaly_nuscenes,7963,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,91c504ac06394e15b733ecc443f2b26b,True,34720,25643,102,25745,8.610944747924805,0.04313725605607033,5.506234169006348,0.13333334028720856
21914,anomaly_nuscenes,7968,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,589f6951c1be4da193700988bbc52b93,True,34752,25713,45,25758,8.619379043579102,0.04313725605607033,7.118081569671631,0.04313725605607033
21915,anomaly_nuscenes,7965,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,8b6cd96976064c2c84ae5a40da80c930,True,34719,25693,24,25717,8.624135971069336,0.04313725605607033,9.03813362121582,0.045098040252923965
21916,anomaly_nuscenes,7966,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,9763d5acea9444e59ac3946fdb8bb5ce,True,34688,25443,26,25469,8.606964111328125,0.04313725605607033,10.965368270874023,0.0941176488995552
21917,anomaly_nuscenes,7964,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,23aaa8ada9cc4eb99a2327bace8c6952,True,34688,25457,26,25483,8.562050819396973,0.04313725605607033,10.15822696685791,0.17058824002742767
21918,anomaly_nuscenes,7970,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,edfa017ef99f470484e051a654745616,True,34688,25439,19,25458,8.514461517333984,0.04313725605607033,8.699308395385742,0.18039216101169586
21919,anomaly_nuscenes,7973,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,d42e247d1fab43cea129455fd41dfc99,True,34720,25445,22,25467,8.470836639404297,0.04313725605607033,7.908520698547363,0.3117647171020508
21920,anomaly_nuscenes,7975,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,4d523921dacc4948abb66afa58e899bf,True,34750,25507,32,25539,8.542224884033203,0.04313725605607033,7.6222124099731445,0.10784313827753067
21921,anomaly_nuscenes,7971,scene-0317,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0317/world.json,7161fb4f9e844e91b68a4ff994fc134c,True,34720,25362,36,25398,8.60094165802002,0.04313725605607033,6.894927978515625,0.11568627506494522
21922,normal_nuscenes,7976,scene-0318,,7adfa6a9bd5e4b9fa2db9c30d7a5e005,True,34720,25044,0,25044,8.799686431884766,0.062745101749897,,
21923,normal_nuscenes,7978,scene-0318,,b17f671326ec418a81c72ccc65307c1f,True,34720,24937,0,24937,8.722702026367188,0.06666667014360428,,
21924,normal_nuscenes,7979,scene-0318,,49b2761d8f9d47afb1938cc389fd15d6,True,34720,24972,0,24972,8.606998443603516,0.07058823853731155,,
21925,normal_nuscenes,7980,scene-0318,,ac33fac09c4c42ab99f2990646190274,True,34720,24844,0,24844,7.871471405029297,0.07450980693101883,,
21926,normal_nuscenes,7981,scene-0318,,1c2dd8bfad3e458089ee8859a55b667f,True,34752,24821,0,24821,6.898034572601318,0.06666667014360428,,
21927,normal_nuscenes,7977,scene-0318,,4d9b376ba19947509de87e6a1212c9a9,True,34720,24589,0,24589,6.404860496520996,0.06666667014360428,,
21928,normal_nuscenes,7986,scene-0318,,47ec7923c8794c90bf76ebc8d3f374cc,True,34720,24500,0,24500,6.696653366088867,0.06666667014360428,,
21929,normal_nuscenes,7988,scene-0318,,eb8f37cbdffd4c7ea67208c4f7a10da7,True,34752,24718,0,24718,7.463057518005371,0.06666667014360428,,
21930,normal_nuscenes,7982,scene-0318,,c691de1c1e7549a7bd8fabacdcb304d3,True,34720,24794,0,24794,7.376722812652588,0.07058823853731155,,
21931,normal_nuscenes,7985,scene-0318,,a98faa0797324d52ab9699b3097c1898,True,34688,25054,0,25054,7.194540023803711,0.07058823853731155,,
21932,normal_nuscenes,7987,scene-0318,,60469d29ca2b408fa70af55d3af2aa8a,True,34752,25275,0,25275,9.199904441833496,0.062745101749897,,
21933,normal_nuscenes,7990,scene-0318,,ef4ac7c286fc4a1b9d9b1bd59d7fc3d0,True,34752,25529,0,25529,9.219354629516602,0.062745101749897,,
21934,normal_nuscenes,7984,scene-0318,,1db760b06b224ea9a7e8797f906ba2ad,True,34688,25455,0,25455,8.998435020446777,0.062745101749897,,
21935,normal_nuscenes,7997,scene-0318,,7af53a0ac7534ac9ac33c27b91e9a8fe,True,34688,25060,0,25060,8.523983001708984,0.062745101749897,,
21936,normal_nuscenes,7989,scene-0318,,d7e958616572454fa25d90bd5dea32a1,True,34720,24615,0,24615,8.074301719665527,0.062745101749897,,
21937,normal_nuscenes,7993,scene-0318,,48f6b1ce20994b03ad67bfba691688fd,True,34752,24463,0,24463,7.850122451782227,0.062745101749897,,
21938,normal_nuscenes,7996,scene-0318,,7957dc9aaaa44db8991f2bbe1276c0fa,True,34688,23962,0,23962,7.379953384399414,0.062745101749897,,
21939,normal_nuscenes,7991,scene-0318,,efd11b6b382041a089db2eaafe0fad40,True,34752,23564,0,23564,6.43074893951416,0.062745101749897,,
21940,normal_nuscenes,8003,scene-0318,,38bf4d45f61242b1bcfd289c8a25fbc3,True,34720,22989,0,22989,6.423723220825195,0.05882352963089943,,
21941,normal_nuscenes,7998,scene-0318,,e3d85f28f9114d869ed8f8e809c30630,True,34688,23100,0,23100,7.416676044464111,0.05882352963089943,,
21942,normal_nuscenes,8000,scene-0318,,d8b6b9cb57804333b0c86e9ed454d3af,True,34784,23454,0,23454,8.310075759887695,0.05882352963089943,,
21943,normal_nuscenes,8009,scene-0318,,aa2a78b13fa6423992ba8c3d53f7c283,True,34720,23358,0,23358,8.314355850219727,0.05882352963089943,,
21944,normal_nuscenes,8011,scene-0318,,cba3ad0532d340468cf9f5948014dc0a,True,34720,23449,0,23449,8.743508338928223,0.05882352963089943,,
21945,normal_nuscenes,8008,scene-0318,,9a8937b1405a42a1aff15deb3b9f315a,True,34688,23303,0,23303,8.572528839111328,0.054901961237192154,,
21946,normal_nuscenes,8012,scene-0318,,01112fe20ddf4722a489a4dd741090c7,True,34720,23222,0,23222,8.655893325805664,0.05098039284348488,,
21947,normal_nuscenes,8007,scene-0318,,70439579ff0043edb19a45c9554f7dd4,True,34720,23158,0,23158,8.60904312133789,0.05098039284348488,,
21948,normal_nuscenes,8013,scene-0318,,08550cca2f584cf4a12e29a7a16748a4,True,34688,23146,0,23146,8.574755668640137,0.05098039284348488,,
21949,normal_nuscenes,8014,scene-0318,,51509cb68c5a41bbb7edbf754bd6eced,True,34752,22980,0,22980,8.331584930419922,0.054901961237192154,,
21950,anomaly_nuscenes,7983,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,8a7e1f28ea724f6aba78e007534583ce,True,34720,25121,23,25144,8.885030746459961,0.05882352963089943,21.852537155151367,0.05882352963089943
21951,anomaly_nuscenes,7978,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,b17f671326ec418a81c72ccc65307c1f,True,34719,24888,49,24937,8.722702026367188,0.06666667014360428,14.05253791809082,0.13333334028720856
21952,anomaly_nuscenes,7979,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,49b2761d8f9d47afb1938cc389fd15d6,True,34720,24900,75,24975,8.607157707214355,0.07058823853731155,10.49106502532959,0.0470588244497776
21953,anomaly_nuscenes,7980,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,ac33fac09c4c42ab99f2990646190274,True,34719,24704,144,24848,7.795852184295654,0.07450980693101883,7.051048278808594,0.11176470667123795
21954,anomaly_nuscenes,7977,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,4d9b376ba19947509de87e6a1212c9a9,True,34710,23864,720,24584,6.404821395874023,0.07058823853731155,3.1037073135375977,0.08627451211214066
21955,anomaly_nuscenes,7986,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,47ec7923c8794c90bf76ebc8d3f374cc,True,34715,23922,577,24499,6.651075839996338,0.06666667014360428,4.038784027099609,0.09019608050584793
21956,anomaly_nuscenes,7988,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,eb8f37cbdffd4c7ea67208c4f7a10da7,True,34751,24446,274,24720,7.3718767166137695,0.06666667014360428,5.843552589416504,0.1411764770746231
21957,anomaly_nuscenes,7985,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,a98faa0797324d52ab9699b3097c1898,True,34686,24930,129,25059,7.196112632751465,0.07058823853731155,9.670615196228027,0.12156862765550613
21958,anomaly_nuscenes,7994,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,78dc7742e36d4702877af27212075a54,True,34687,25101,60,25161,8.444795608520508,0.05882352963089943,9.408592224121094,0.0117647061124444
21959,anomaly_nuscenes,7990,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,ef4ac7c286fc4a1b9d9b1bd59d7fc3d0,True,34750,25377,152,25529,9.222461700439453,0.062745101749897,5.852107524871826,0.03529411926865578
21960,anomaly_nuscenes,7984,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,1db760b06b224ea9a7e8797f906ba2ad,True,34685,25226,230,25456,8.9990234375,0.062745101749897,4.76945161819458,0.0117647061124444
21961,anomaly_nuscenes,7995,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,f63eb220c22f40b7beee4f7b1298a814,True,34719,25211,243,25454,8.680778503417969,0.062745101749897,4.668270111083984,0.007843137718737125
21962,anomaly_nuscenes,7989,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,d7e958616572454fa25d90bd5dea32a1,True,34720,24530,86,24616,8.04196548461914,0.062745101749897,7.488286018371582,0.01568627543747425
21963,anomaly_nuscenes,7993,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,48f6b1ce20994b03ad67bfba691688fd,True,34751,24411,51,24462,7.849930763244629,0.062745101749897,10.188067436218262,0.01568627543747425
21964,anomaly_nuscenes,7996,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,7957dc9aaaa44db8991f2bbe1276c0fa,True,34688,23922,41,23963,7.380354881286621,0.062745101749897,12.892080307006836,0.07450980693101883
21965,anomaly_nuscenes,7991,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,efd11b6b382041a089db2eaafe0fad40,True,34750,23544,21,23565,6.430924415588379,0.062745101749897,15.683870315551758,0.007843137718737125
21966,anomaly_nuscenes,7999,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,d89d1fa56f8842bcab344beebd6985d3,True,34719,23085,34,23119,6.0015177726745605,0.062745101749897,18.186277389526367,0.052941177040338516
21967,anomaly_nuscenes,7992,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,02d7cc05dfcc4fffa4573193870169d8,True,34720,22993,35,23028,6.0292158126831055,0.062745101749897,20.720605850219727,0.0313725508749485
21968,anomaly_nuscenes,8003,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,38bf4d45f61242b1bcfd289c8a25fbc3,True,34719,22961,28,22989,6.423723220825195,0.05882352963089943,9.117474555969238,0.03921568766236305
21969,anomaly_nuscenes,8005,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,b1c7492faf5e4e41a4bead8acf2fd8ae,True,34720,22852,48,22900,7.17411994934082,0.062745101749897,7.288932800292969,0.03921568766236305
21970,anomaly_nuscenes,7998,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,e3d85f28f9114d869ed8f8e809c30630,True,34688,23026,74,23100,7.416676044464111,0.05882352963089943,5.08472204208374,0.05098039284348488
21971,anomaly_nuscenes,8002,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,8b5768aa19bc4c41baa7bc1f0dd6799b,True,34718,23115,148,23263,7.678943634033203,0.062745101749897,4.199869155883789,0.0313725508749485
21972,anomaly_nuscenes,8000,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,d8b6b9cb57804333b0c86e9ed454d3af,True,34783,23357,102,23459,8.313413619995117,0.05882352963089943,5.362069129943848,0.0470588244497776
21973,anomaly_nuscenes,8009,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,aa2a78b13fa6423992ba8c3d53f7c283,True,34720,23302,57,23359,8.314714431762695,0.05882352963089943,6.546820640563965,0.0470588244497776
21974,anomaly_nuscenes,8001,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,8f285c4776e84adb942cacf0b2c761c8,True,34720,23293,42,23335,8.382593154907227,0.05882352963089943,8.074724197387695,0.04313725605607033
21975,anomaly_nuscenes,8010,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,defcff967a2b4029b558f4558d1a6199,True,34720,23282,31,23313,8.541878700256348,0.05882352963089943,9.397808074951172,0.03921568766236305
21976,anomaly_nuscenes,8006,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,4e3c5730a0be49f4abe02250ed417374,True,34687,23414,11,23425,8.665913581848145,0.054901961237192154,13.097173690795898,0.09803921729326248
21977,anomaly_nuscenes,8008,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,9a8937b1405a42a1aff15deb3b9f315a,True,34687,23290,14,23304,8.572840690612793,0.054901961237192154,15.410820007324219,0.08431372791528702
21978,anomaly_nuscenes,8012,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,01112fe20ddf4722a489a4dd741090c7,True,34720,23217,6,23223,8.656011581420898,0.05098039284348488,12.14411449432373,0.037254903465509415
21979,anomaly_nuscenes,8007,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,70439579ff0043edb19a45c9554f7dd4,True,34719,23152,5,23157,8.608342170715332,0.05098039284348488,20.485702514648438,0.054901961237192154
21980,anomaly_nuscenes,8013,scene-0318,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0318/world.json,08550cca2f584cf4a12e29a7a16748a4,True,34687,23136,9,23145,8.57476806640625,0.05098039284348488,7.263812065124512,0.027450980618596077
21981,normal_nuscenes,8023,scene-0321,,0b66adfa463e4591aca41b5f4da3ca5b,True,34720,20124,0,20124,5.8021931648254395,0.03529411926865578,,
21982,normal_nuscenes,8031,scene-0321,,3b206ea6f2a942408e6ced85c9121391,True,34720,19869,0,19869,6.214573860168457,0.03529411926865578,,
21983,normal_nuscenes,8025,scene-0321,,70275d768c1d43438874e2e0e8697b17,True,34720,20175,0,20175,6.318575382232666,0.03921568766236305,,
21984,normal_nuscenes,8034,scene-0321,,3acbb516de5644a88aa30cd9dd09038b,True,34688,20125,0,20125,6.38751745223999,0.04313725605607033,,
21985,normal_nuscenes,8029,scene-0321,,91e46787520e4b6b9c1c39741ea7ac94,True,34720,20117,0,20117,6.4193220138549805,0.04313725605607033,,
21986,normal_nuscenes,8037,scene-0321,,6a312c9396ad4240a3c607091bdb400d,True,34688,20024,0,20024,6.460996627807617,0.05098039284348488,,
21987,normal_nuscenes,8035,scene-0321,,6c65115759c748888cf750e1ae4eb8ba,True,34720,19903,0,19903,6.418395519256592,0.054901961237192154,,
21988,normal_nuscenes,8033,scene-0321,,7c287f1aa13948529440124d951cab79,True,34752,20104,0,20104,6.804755210876465,0.05098039284348488,,
21989,normal_nuscenes,8036,scene-0321,,cea12631d30749adb636026a1cb1073b,True,34720,20086,0,20086,6.881080627441406,0.054901961237192154,,
21990,normal_nuscenes,8032,scene-0321,,d7c043e97c7341219b3923abcd31e39a,True,34752,20318,0,20318,7.479172706604004,0.054901961237192154,,
21991,normal_nuscenes,8042,scene-0321,,4b48548b591644ed900eb9fe16e3f7bb,True,34720,20279,0,20279,7.47683572769165,0.054901961237192154,,
21992,normal_nuscenes,8038,scene-0321,,aa25450bf7f742239a33acaa4a312995,True,34752,20357,0,20357,7.364020824432373,0.054901961237192154,,
21993,normal_nuscenes,8046,scene-0321,,3287e1e7b64f42919c22d46f5be1e4fd,True,34720,20323,0,20323,7.070102214813232,0.05882352963089943,,
21994,normal_nuscenes,8044,scene-0321,,671f493fbffb47dbac5c6539b127b2ed,True,34720,20313,0,20313,6.955184459686279,0.05882352963089943,,
21995,normal_nuscenes,8043,scene-0321,,1780e77fa95f4b60acae0e73ed5d14a0,True,34720,19949,0,19949,7.010059833526611,0.05098039284348488,,
21996,normal_nuscenes,8040,scene-0321,,e2c88cfdfdeb4a88b02f1b37ec52d7dd,True,34720,19565,0,19565,7.123523712158203,0.0470588244497776,,
21997,normal_nuscenes,8041,scene-0321,,07f40d75f9a3463b9f375c1a1b8654e2,True,34720,19264,0,19264,7.164607048034668,0.04313725605607033,,
21998,normal_nuscenes,8047,scene-0321,,df12f236fd1948ecb1b30d2eaa7c1b2b,True,34720,19261,0,19261,7.149712085723877,0.04313725605607033,,
21999,normal_nuscenes,8049,scene-0321,,5f73444ff45d4a34a7a268095931c331,True,34720,19579,0,19579,7.084405899047852,0.04313725605607033,,
22000,normal_nuscenes,8050,scene-0321,,ef2e4bd644044546b3e1fb734cd0270c,True,34688,18809,0,18809,6.978368759155273,0.0470588244497776,,
22001,normal_nuscenes,8051,scene-0321,,d62d99bfe50c476e9daa6e94239f6897,True,34720,18620,0,18620,6.442490577697754,0.0470588244497776,,
22002,normal_nuscenes,8052,scene-0321,,e8d619f7636d4880ac4e0ad968b934c3,True,34752,18863,0,18863,5.812300682067871,0.03921568766236305,,
22003,normal_nuscenes,8048,scene-0321,,129257b657984921a44c0f0ccb58a53b,True,34720,19359,0,19359,4.88267183303833,0.03921568766236305,,
22004,normal_nuscenes,8054,scene-0321,,b12cfc90fa374ce28019c05d064e91a3,True,34720,19575,0,19575,4.9550557136535645,0.0470588244497776,,
22005,normal_nuscenes,8053,scene-0321,,d7a5556ec61e43c8a19fd4134ca4c2c3,True,34752,17262,0,17262,5.983953475952148,0.0470588244497776,,
22006,anomaly_nuscenes,8024,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,16a9ece228434948b4e7d1fd11b37b1c,True,34752,20130,37,20167,5.801948070526123,0.03529411926865578,5.554190635681152,0.0235294122248888
22007,anomaly_nuscenes,8028,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,0b76bb19276c4586b326ba2dd877db4e,True,34720,19942,30,19972,5.8301801681518555,0.03529411926865578,5.512081146240234,0.0235294122248888
22008,anomaly_nuscenes,8026,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,7cb83148c0d34a63b848f27ae3dbf2e4,True,34688,19893,40,19933,6.000716686248779,0.03529411926865578,5.172869682312012,0.03529411926865578
22009,anomaly_nuscenes,8031,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,3b206ea6f2a942408e6ced85c9121391,True,34720,19821,70,19891,6.211729049682617,0.03529411926865578,4.448397636413574,0.019607843831181526
22010,anomaly_nuscenes,8037,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,6a312c9396ad4240a3c607091bdb400d,True,34687,19990,33,20023,6.460163593292236,0.05098039284348488,8.179916381835938,0.06666667014360428
22011,anomaly_nuscenes,8035,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,6c65115759c748888cf750e1ae4eb8ba,True,34720,19869,34,19903,6.418395519256592,0.054901961237192154,10.331073760986328,0.03921568766236305
22012,anomaly_nuscenes,8033,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,7c287f1aa13948529440124d951cab79,True,34752,20089,17,20106,6.805100440979004,0.05098039284348488,10.341485977172852,0.019607843831181526
22013,anomaly_nuscenes,8032,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,d7c043e97c7341219b3923abcd31e39a,True,34752,20318,5,20323,7.480372905731201,0.054901961237192154,24.84579849243164,0.05882352963089943
22014,anomaly_nuscenes,8042,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,4b48548b591644ed900eb9fe16e3f7bb,True,34719,20263,22,20285,7.478921890258789,0.054901961237192154,21.04263687133789,0.08431372791528702
22015,anomaly_nuscenes,8038,scene-0321,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0321/world.json,aa25450bf7f742239a33acaa4a312995,True,34752,20350,12,20362,7.366313457489014,0.054901961237192154,16.590303421020508,0.250980406999588
