anomaly,anomaly_distance_median,anomaly_fraction,anomaly_in_range,anomaly_in_range_distance_median,anomaly_intensity,first_in_visible_run,frame,ignore,ignore_fraction,ignore_intensity,instance_count,neighbor_road_fraction,normal,normal_fraction,normal_in_range,normal_intensity,segment,sequence,slots,source_frame,source_sequence,stage,state,unknown_instance_points,version,visible,visible_fraction,zero_slot_fraction,zero_slots
2010,6.6815690994262695,0.016269507220099722,2010,6.6815690994262695,"{""n"": 2010, ""mean"": 0.1363252079605463, ""minimum"": 0.02371993102133274, ""maximum"": 0.23106956481933594, ""quantiles"": {""0.05"": 0.0769551619887352, ""0.25"": 0.11737578362226486, ""0.5"": 0.1390562355518341, ""0.75"": 0.15835992991924286, ""0.95"": 0.18896709382534027}}",0,5,1151,0.00931651881111183,"{""n"": 1151, ""mean"": 0.20969368185286452, ""minimum"": 0.0037142857909202576, ""maximum"": 1.5662857294082642, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.01971428655087948, ""0.5"": 0.04942857101559639, ""0.75"": 0.4028571546077728, ""0.95"": 0.5822857022285461}}",1,0.5732647814910026,120383,0.9744139739687885,119713,"{""n"": 120383, ""mean"": 0.2372139065709982, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6262856721878052, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0908571407198906, ""0.5"": 0.18314285576343536, ""0.75"": 0.3354285657405853, ""0.95"": 0.6159999966621399}}",15,004_15,131072,425,206,visible,3,0,synthetic/train/004,123544,0.94256591796875,0.05743408203125,7528
2019,6.676356792449951,0.016346192770108892,2019,6.676356792449951,"{""n"": 2019, ""mean"": 0.13621406268776792, ""minimum"": 0.02219044603407383, ""maximum"": 0.2291242778301239, ""quantiles"": {""0.05"": 0.07597947120666504, ""0.25"": 0.11680690199136734, ""0.5"": 0.14057476818561554, ""0.75"": 0.1580473631620407, ""0.95"": 0.18613536655902863}}",0,6,1144,0.009262032951463385,"{""n"": 1144, ""mean"": 0.20255344651087506, ""minimum"": 0.0025714286603033543, ""maximum"": 1.563428521156311, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.019428571686148643, ""0.5"": 0.049714285880327225, ""0.75"": 0.40142858028411865, ""0.95"": 0.5697143077850342}}",1,0.5891472868217055,120352,0.9743917742784277,119701,"{""n"": 120352, ""mean"": 0.2372157528938554, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6231428384780884, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09114285558462143, ""0.5"": 0.1834285706281662, ""0.75"": 0.33485713601112366, ""0.95"": 0.6159999966621399}}",15,004_15,131072,426,206,visible,3,0,synthetic/train/004,123515,0.9423446655273438,0.05765533447265625,7557
2014,6.677703857421875,0.01629779486142019,2014,6.677703857421875,"{""n"": 2014, ""mean"": 0.13668757773262505, ""minimum"": 0.02172989398241043, ""maximum"": 0.23172730207443237, ""quantiles"": {""0.05"": 0.07400412112474442, ""0.25"": 0.11744246631860733, ""0.5"": 0.14036138355731964, ""0.75"": 0.1589549332857132, ""0.95"": 0.18853452801704407}}",0,7,1158,0.009370827432733158,"{""n"": 1158, ""mean"": 0.2070567478413335, ""minimum"": 0.0025714286603033543, ""maximum"": 1.5759999752044678, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.019999999552965164, ""0.5"": 0.049142856150865555, ""0.75"": 0.4020000100135803, ""0.95"": 0.5742856860160828}}",1,0.5921052631578947,120403,0.9743313777058467,119747,"{""n"": 120403, ""mean"": 0.23721943807078974, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6202857494354248, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09114285558462143, ""0.5"": 0.18371428549289703, ""0.75"": 0.3354285657405853, ""0.95"": 0.6157143115997314}}",15,004_15,131072,427,206,visible,3,0,synthetic/train/004,123575,0.9428024291992188,0.05719757080078125,7497
2018,6.675708770751953,0.016326068313835897,2018,6.675708770751953,"{""n"": 2018, ""mean"": 0.13622666055814717, ""minimum"": 0.02419339120388031, ""maximum"": 0.23174993693828583, ""quantiles"": {""0.05"": 0.07511341571807861, ""0.25"": 0.1171962320804596, ""0.5"": 0.1389870047569275, ""0.75"": 0.15827676653862, ""0.95"": 0.1893586963415146}}",0,8,1126,0.0091095901493455,"{""n"": 1126, ""mean"": 0.20743770590945285, ""minimum"": 0.0037142857909202576, ""maximum"": 1.5577143430709839, ""quantiles"": {""0.05"": 0.011428571306169033, ""0.25"": 0.020285714417696, ""0.5"": 0.050857141613960266, ""0.75"": 0.4059999883174896, ""0.95"": 0.5708571672439575}}",1,0.5736040609137056,120462,0.9745643415368186,119800,"{""n"": 120462, ""mean"": 0.23713144635025815, ""minimum"": 0.001714285695925355, ""maximum"": 1.6239999532699585, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.0908571407198906, ""0.5"": 0.1834285706281662, ""0.75"": 0.3345714211463928, ""0.95"": 0.6159999966621399}}",15,004_15,131072,428,206,visible,3,0,synthetic/train/004,123606,0.9430389404296875,0.0569610595703125,7466
2017,6.6765336990356445,0.016324053091615408,2017,6.6765336990356445,"{""n"": 2017, ""mean"": 0.13636010879143726, ""minimum"": 0.0234221238642931, ""maximum"": 0.22513103485107422, ""quantiles"": {""0.05"": 0.0735776275396347, ""0.25"": 0.11750572174787521, ""0.5"": 0.1395951807498932, ""0.75"": 0.1588727980852127, ""0.95"": 0.18717540800571442}}",0,9,1149,0.009299125930721916,"{""n"": 1149, ""mean"": 0.20376501286550674, ""minimum"": 0.0020000000949949026, ""maximum"": 1.5765714645385742, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.01971428655087948, ""0.5"": 0.04771428555250168, ""0.75"": 0.4017142951488495, ""0.95"": 0.5688571333885193}}",1,0.5879265091863517,120394,0.9743768209776626,119716,"{""n"": 120394, ""mean"": 0.23722646119226268, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6217142343521118, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0908571407198906, ""0.5"": 0.1834285706281662, ""0.75"": 0.3354285657405853, ""0.95"": 0.6165714263916016}}",15,004_15,131072,429,206,visible,3,0,synthetic/train/004,123560,0.94268798828125,0.05731201171875,7512
2016,6.680000305175781,0.016316488070186798,2016,6.680000305175781,"{""n"": 2016, ""mean"": 0.13611303003586178, ""minimum"": 0.023516355082392693, ""maximum"": 0.22665174305438995, ""quantiles"": {""0.05"": 0.07483270019292831, ""0.25"": 0.11703174561262131, ""0.5"": 0.1396346241235733, ""0.75"": 0.15777981281280518, ""0.95"": 0.18713660538196564}}",0,10,1145,0.009267052996212244,"{""n"": 1145, ""mean"": 0.20355857774212663, ""minimum"": 0.0028571428265422583, ""maximum"": 1.5608571767807007, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.019999999552965164, ""0.5"": 0.04942857101559639, ""0.75"": 0.39657142758369446, ""0.95"": 0.5702857375144958}}",1,0.5922077922077922,120395,0.974416458933601,119731,"{""n"": 120395, ""mean"": 0.23719723290957803, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6299999952316284, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.0908571407198906, ""0.5"": 0.1834285706281662, ""0.75"": 0.3354285657405853, ""0.95"": 0.6162857413291931}}",15,004_15,131072,430,206,visible,3,0,synthetic/train/004,123556,0.942657470703125,0.057342529296875,7516
2016,6.681546688079834,0.016313451314543734,2016,6.681546688079834,"{""n"": 2016, ""mean"": 0.13666527656956562, ""minimum"": 0.019213441759347916, ""maximum"": 0.23126372694969177, ""quantiles"": {""0.05"": 0.07699361443519592, ""0.25"": 0.11755630373954773, ""0.5"": 0.13991960883140564, ""0.75"": 0.15877750515937805, ""0.95"": 0.18679910898208618}}",0,11,1166,0.009435260036090274,"{""n"": 1166, ""mean"": 0.20877480973596613, ""minimum"": 0.0025714286603033543, ""maximum"": 1.5611428022384644, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.019428571686148643, ""0.5"": 0.050285715609788895, ""0.75"": 0.4065714180469513, ""0.95"": 0.5914285778999329}}",1,0.5947368421052631,120397,0.9742512886493659,119725,"{""n"": 120397, ""mean"": 0.23711796094513893, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6260000467300415, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.0908571407198906, ""0.5"": 0.1834285706281662, ""0.75"": 0.3351428508758545, ""0.95"": 0.6168571710586548}}",15,004_15,131072,431,206,visible,3,0,synthetic/train/004,123579,0.9428329467773438,0.05716705322265625,7493
2016,6.680045127868652,0.016316884252102336,2016,6.680045127868652,"{""n"": 2016, ""mean"": 0.13599754317242296, ""minimum"": 0.024469368159770966, ""maximum"": 0.23190531134605408, ""quantiles"": {""0.05"": 0.07487278431653976, ""0.25"": 0.11680851876735687, ""0.5"": 0.13928037881851196, ""0.75"": 0.15815240144729614, ""0.95"": 0.1868933141231537}}",0,12,1155,0.009348214936100297,"{""n"": 1155, ""mean"": 0.2120700060778995, ""minimum"": 0.0028571428265422583, ""maximum"": 1.5820000171661377, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.01971428655087948, ""0.5"": 0.049142856150865555, ""0.75"": 0.40771427750587463, ""0.95"": 0.5928571224212646}}",1,0.5963060686015831,120382,0.9743349008117974,119715,"{""n"": 120382, ""mean"": 0.23727652925257028, ""minimum"": 0.001714285695925355, ""maximum"": 1.6234285831451416, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09114285558462143, ""0.5"": 0.1834285706281662, ""0.75"": 0.33571428060531616, ""0.95"": 0.6157143115997314}}",15,004_15,131072,432,206,visible,3,0,synthetic/train/004,123553,0.9426345825195312,0.05736541748046875,7519
2014,6.676530838012695,0.016298058637404612,2014,6.676530838012695,"{""n"": 2014, ""mean"": 0.1359694237028209, ""minimum"": 0.02131316438317299, ""maximum"": 0.23060229420661926, ""quantiles"": {""0.05"": 0.0728641152381897, ""0.25"": 0.11666461825370789, ""0.5"": 0.13965049386024475, ""0.75"": 0.15801915526390076, ""0.95"": 0.18674060702323914}}",0,13,1157,0.00936288671473542,"{""n"": 1157, ""mean"": 0.20056994672314898, ""minimum"": 0.003142857225611806, ""maximum"": 1.5854285955429077, ""quantiles"": {""0.05"": 0.011428571306169033, ""0.25"": 0.01971428655087948, ""0.5"": 0.04685714468359947, ""0.75"": 0.4002857208251953, ""0.95"": 0.5685714483261108}}",1,0.6065573770491803,120402,0.97433905464786,119738,"{""n"": 120402, ""mean"": 0.23733840443855025, ""minimum"": 0.001714285695925355, ""maximum"": 1.6231428384780884, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09114285558462143, ""0.5"": 0.1834285706281662, ""0.75"": 0.3354285657405853, ""0.95"": 0.6159999966621399}}",15,004_15,131072,433,206,visible,3,0,synthetic/train/004,123573,0.9427871704101562,0.05721282958984375,7499
2018,6.667951583862305,0.01633531925916332,2018,6.667951583862305,"{""n"": 2018, ""mean"": 0.13585776637139388, ""minimum"": 0.024132469668984413, ""maximum"": 0.22866187989711761, ""quantiles"": {""0.05"": 0.07564835250377655, ""0.25"": 0.11706474423408508, ""0.5"": 0.13967090845108032, ""0.75"": 0.15783077478408813, ""0.95"": 0.18607288599014282}}",0,14,1159,0.009381880585416396,"{""n"": 1159, ""mean"": 0.19838629391428478, ""minimum"": 0.004285714123398066, ""maximum"": 1.5700000524520874, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.019428571686148643, ""0.5"": 0.04685714468359947, ""0.75"": 0.3951428532600403, ""0.95"": 0.5557143092155457}}",1,0.6215469613259669,120359,0.9742828001554202,119696,"{""n"": 120359, ""mean"": 0.23724031321515188, ""minimum"": 0.001714285695925355, ""maximum"": 1.625428557395935, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0908571407198906, ""0.5"": 0.18314285576343536, ""0.75"": 0.33571428060531616, ""0.95"": 0.6157143115997314}}",15,004_15,131072,434,206,visible,3,0,synthetic/train/004,123536,0.9425048828125,0.0574951171875,7536
2019,6.6628899574279785,0.016350561215399816,2019,6.6628899574279785,"{""n"": 2019, ""mean"": 0.13600914279915072, ""minimum"": 0.020190952345728874, ""maximum"": 0.22858865559101105, ""quantiles"": {""0.05"": 0.07474155724048615, ""0.25"": 0.11640150845050812, ""0.5"": 0.13927604258060455, ""0.75"": 0.15822024643421173, ""0.95"": 0.1878950595855713}}",0,15,1159,0.009385983382193356,"{""n"": 1159, ""mean"": 0.1968527053238951, ""minimum"": 0.0022857142612338066, ""maximum"": 1.5454285144805908, ""quantiles"": {""0.05"": 0.010857142508029938, ""0.25"": 0.01971428655087948, ""0.5"": 0.0462857149541378, ""0.75"": 0.3857142925262451, ""0.95"": 0.5614285469055176}}",1,0.6306818181818182,120304,0.9742634554024068,119650,"{""n"": 120304, ""mean"": 0.23739692786655942, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6274285316467285, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09142857044935226, ""0.5"": 0.18371428549289703, ""0.75"": 0.3351428508758545, ""0.95"": 0.6154285669326782}}",15,004_15,131072,435,206,visible,3,0,synthetic/train/004,123482,0.9420928955078125,0.0579071044921875,7590
2030,6.652003765106201,0.01642766969863723,2030,6.652003765106201,"{""n"": 2030, ""mean"": 0.13593929742687735, ""minimum"": 0.02176709473133087, ""maximum"": 0.2313338667154312, ""quantiles"": {""0.05"": 0.07332336902618408, ""0.25"": 0.11659029871225357, ""0.5"": 0.13971492648124695, ""0.75"": 0.1571660190820694, ""0.95"": 0.18738864362239838}}",0,16,1141,0.009233483313371961,"{""n"": 1141, ""mean"": 0.19470113946866052, ""minimum"": 0.0028571428265422583, ""maximum"": 1.5148571729660034, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.019428571686148643, ""0.5"": 0.0454285703599453, ""0.75"": 0.3942857086658478, ""0.95"": 0.5528571605682373}}",1,0.581453634085213,120401,0.9743388469879908,119751,"{""n"": 120401, ""mean"": 0.23722684317099, ""minimum"": 0.001714285695925355, ""maximum"": 1.6305714845657349, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09142857044935226, ""0.5"": 0.18285714089870453, ""0.75"": 0.3351428508758545, ""0.95"": 0.6145714521408081}}",15,004_15,131072,436,206,visible,3,0,synthetic/train/004,123572,0.942779541015625,0.057220458984375,7500
2043,6.641110897064209,0.01654398367465928,2043,6.641110897064209,"{""n"": 2043, ""mean"": 0.13490259282042946, ""minimum"": 0.022066783159971237, ""maximum"": 0.2310011088848114, ""quantiles"": {""0.05"": 0.07111875712871552, ""0.25"": 0.11550844460725784, ""0.5"": 0.13878962397575378, ""0.75"": 0.15724538266658783, ""0.95"": 0.184628427028656}}",0,17,1125,0.009110123168865242,"{""n"": 1125, ""mean"": 0.2011839997348272, ""minimum"": 0.003142857225611806, ""maximum"": 1.5368571281433105, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.020571429282426834, ""0.5"": 0.04685714468359947, ""0.75"": 0.3928571343421936, ""0.95"": 0.5785714387893677}}",1,0.5609137055837563,120321,0.9743458931564755,119663,"{""n"": 120321, ""mean"": 0.23701200244666543, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6317143440246582, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09142857044935226, ""0.5"": 0.18371428549289703, ""0.75"": 0.33485713601112366, ""0.95"": 0.6122857332229614}}",15,004_15,131072,437,206,visible,3,0,synthetic/train/004,123489,0.9421463012695312,0.05785369873046875,7583
2046,6.625180244445801,0.016568009004704797,2046,6.625180244445801,"{""n"": 2046, ""mean"": 0.1358440831150652, ""minimum"": 0.021547218784689903, ""maximum"": 0.23087406158447266, ""quantiles"": {""0.05"": 0.07431533187627792, ""0.25"": 0.11659955978393555, ""0.5"": 0.13975200057029724, ""0.75"": 0.15774276852607727, ""0.95"": 0.18526871502399445}}",0,18,1093,0.008850847430177097,"{""n"": 1093, ""mean"": 0.1940169910513025, ""minimum"": 0.0020000000949949026, ""maximum"": 1.5825713872909546, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.018857141956686974, ""0.5"": 0.04342857003211975, ""0.75"": 0.38114285469055176, ""0.95"": 0.578000009059906}}",1,0.5763546798029556,120352,0.9745811435651182,119707,"{""n"": 120352, ""mean"": 0.23709318142314523, ""minimum"": 0.0014285714132711291, ""maximum"": 1.624571442604065, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09142857044935226, ""0.5"": 0.1834285706281662, ""0.75"": 0.3345714211463928, ""0.95"": 0.6154285669326782}}",15,004_15,131072,438,206,visible,3,0,synthetic/train/004,123491,0.9421615600585938,0.05783843994140625,7581
2059,6.60108757019043,0.016676385784170796,2059,6.60108757019043,"{""n"": 2059, ""mean"": 0.1356394093695371, ""minimum"": 0.02006169781088829, ""maximum"": 0.23135963082313538, ""quantiles"": {""0.05"": 0.06898637115955353, ""0.25"": 0.11646106839179993, ""0.5"": 0.13926976919174194, ""0.75"": 0.15824836492538452, ""0.95"": 0.18645702302455902}}",0,19,1049,0.008496128551527522,"{""n"": 1049, ""mean"": 0.18395778334950824, ""minimum"": 0.0025714286603033543, ""maximum"": 1.5682857036590576, ""quantiles"": {""0.05"": 0.011142857372760773, ""0.25"": 0.018857141956686974, ""0.5"": 0.04114285856485367, ""0.75"": 0.35600000619888306, ""0.95"": 0.6060000061988831}}",1,0.6078947368421053,120360,0.9748274856643017,119701,"{""n"": 120360, ""mean"": 0.2367372952573166, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09142857044935226, ""0.5"": 0.18314285576343536, ""0.75"": 0.33399999141693115, ""0.95"": 0.6117143034934998}}",15,004_15,131072,439,206,visible,3,0,synthetic/train/004,123468,0.941986083984375,0.058013916015625,7604
2079,6.567288875579834,0.016852702998467937,2079,6.567288875579834,"{""n"": 2079, ""mean"": 0.13507748002517017, ""minimum"": 0.02254883013665676, ""maximum"": 0.23176409304141998, ""quantiles"": {""0.05"": 0.06861516088247299, ""0.25"": 0.11636451631784439, ""0.5"": 0.13932928442955017, ""0.75"": 0.15862561762332916, ""0.95"": 0.18604828417301178}}",0,20,970,0.007862973500968685,"{""n"": 970, ""mean"": 0.17447717224593398, ""minimum"": 0.0022857142612338066, ""maximum"": 1.5779999494552612, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.018571428954601288, ""0.5"": 0.03828571364283562, ""0.75"": 0.3179999887943268, ""0.95"": 0.682285726070404}}",1,0.5779376498800959,120314,0.9752843235005634,119657,"{""n"": 120314, ""mean"": 0.23669453502770826, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6271429061889648, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09142857044935226, ""0.5"": 0.1834285706281662, ""0.75"": 0.3337142765522003, ""0.95"": 0.6108571290969849}}",15,004_15,131072,440,206,visible,3,0,synthetic/train/004,123363,0.9411849975585938,0.05881500244140625,7709
2097,6.53663969039917,0.01699516970856161,2097,6.53663969039917,"{""n"": 2097, ""mean"": 0.1350874108309881, ""minimum"": 0.023570315912365913, ""maximum"": 0.22691841423511505, ""quantiles"": {""0.05"": 0.0726216658949852, ""0.25"": 0.11624104529619217, ""0.5"": 0.13911525905132294, ""0.75"": 0.1574653685092926, ""0.95"": 0.18490949273109436}}",0,21,884,0.0071643919992219664,"{""n"": 884, ""mean"": 0.1483248223401016, ""minimum"": 0.00342857139185071, ""maximum"": 1.566857099533081, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.017714286223053932, ""0.5"": 0.031142856925725937, ""0.75"": 0.18885713815689087, ""0.95"": 0.6585714221000671}}",1,0.6010362694300518,120407,0.9758404382922164,119750,"{""n"": 120407, ""mean"": 0.23635177830865306, ""minimum"": 0.0022857142612338066, ""maximum"": 1.628000020980835, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.09142857044935226, ""0.5"": 0.1834285706281662, ""0.75"": 0.33314284682273865, ""0.95"": 0.6105714440345764}}",15,004_15,131072,441,206,visible,3,0,synthetic/train/004,123388,0.941375732421875,0.058624267578125,7684
2117,6.507045269012451,0.017161432578349196,2117,6.507045269012451,"{""n"": 2117, ""mean"": 0.1345208176034672, ""minimum"": 0.020262576639652252, ""maximum"": 0.2325252741575241, ""quantiles"": {""0.05"": 0.06800533086061478, ""0.25"": 0.11522490531206131, ""0.5"": 0.13866247236728668, ""0.75"": 0.15714187920093536, ""0.95"": 0.18410782516002655}}",0,22,837,0.006785129460594367,"{""n"": 837, ""mean"": 0.1491599250214871, ""minimum"": 0.0020000000949949026, ""maximum"": 1.5720000267028809, ""quantiles"": {""0.05"": 0.010571428574621677, ""0.25"": 0.017999999225139618, ""0.5"": 0.030857142060995102, ""0.75"": 0.13199999928474426, ""0.95"": 0.7231428623199463}}",1,0.5895691609977324,120404,0.9760534379610565,119760,"{""n"": 120404, ""mean"": 0.2360480833995065, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6265714168548584, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0908571407198906, ""0.5"": 0.1834285706281662, ""0.75"": 0.332571417093277, ""0.95"": 0.6108571290969849}}",15,004_15,131072,442,206,visible,3,0,synthetic/train/004,123358,0.9411468505859375,0.0588531494140625,7714
2136,6.456083297729492,0.017308019544449035,2136,6.456083297729492,"{""n"": 2136, ""mean"": 0.13520258161316065, ""minimum"": 0.02265515923500061, ""maximum"": 0.22662478685379028, ""quantiles"": {""0.05"": 0.07459614425897598, ""0.25"": 0.11677810549736023, ""0.5"": 0.1386922001838684, ""0.75"": 0.1564832329750061, ""0.95"": 0.1857404112815857}}",0,23,796,0.006449992302144865,"{""n"": 796, ""mean"": 0.12830976320514878, ""minimum"": 0.00342857139185071, ""maximum"": 1.5240000486373901, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.016857143491506577, ""0.5"": 0.027714285999536514, ""0.75"": 0.05828571319580078, ""0.95"": 0.6600000262260437}}",1,0.5875299760191847,120479,0.9762419881534061,119824,"{""n"": 120479, ""mean"": 0.2355975493383873, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6339999437332153, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09114285558462143, ""0.5"": 0.18314285576343536, ""0.75"": 0.3319999873638153, ""0.95"": 0.6097142696380615}}",15,004_15,131072,443,206,visible,3,0,synthetic/train/004,123411,0.9415512084960938,0.05844879150390625,7661
2176,6.408742427825928,0.017629568415850408,2176,6.408742427825928,"{""n"": 2176, ""mean"": 0.1347819760977633, ""minimum"": 0.02229967713356018, ""maximum"": 0.23209495842456818, ""quantiles"": {""0.05"": 0.06654884666204453, ""0.25"": 0.1151236966252327, ""0.5"": 0.13899004459381104, ""0.75"": 0.15771692991256714, ""0.95"": 0.18589185178279877}}",0,24,774,0.006270811559682085,"{""n"": 774, ""mean"": 0.1168682172416784, ""minimum"": 0.00342857139185071, ""maximum"": 1.5859999656677246, ""quantiles"": {""0.05"": 0.009999999776482582, ""0.25"": 0.017714286223053932, ""0.5"": 0.02628571353852749, ""0.75"": 0.0511428564786911, ""0.95"": 0.6994285583496094}}",1,0.5857142857142857,120479,0.9760996200244675,119817,"{""n"": 120479, ""mean"": 0.23541696065107298, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6231428384780884, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09114285558462143, ""0.5"": 0.18314285576343536, ""0.75"": 0.33085715770721436, ""0.95"": 0.6105714440345764}}",15,004_15,131072,444,206,visible,3,0,synthetic/train/004,123429,0.9416885375976562,0.05831146240234375,7643
2216,6.347620010375977,0.017959315989950562,2216,6.347620010375977,"{""n"": 2216, ""mean"": 0.1342961092308056, ""minimum"": 0.022206783294677734, ""maximum"": 0.2250831574201584, ""quantiles"": {""0.05"": 0.06893622130155563, ""0.25"": 0.11461328715085983, ""0.5"": 0.13869161903858185, ""0.75"": 0.1578860878944397, ""0.95"": 0.18599559366703033}}",0,25,733,0.005940513817975525,"{""n"": 733, ""mean"": 0.08487858081244105, ""minimum"": 0.0022857142612338066, ""maximum"": 1.5782856941223145, ""quantiles"": {""0.05"": 0.009714285843074322, ""0.25"": 0.016857143491506577, ""0.5"": 0.024571428075432777, ""0.75"": 0.04657142981886864, ""0.95"": 0.5608571171760559}}",1,0.5944055944055944,120441,0.976100170192074,119781,"{""n"": 120441, ""mean"": 0.23537706074865605, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6268571615219116, ""quantiles"": {""0.05"": 0.02857142873108387, ""0.25"": 0.09142857044935226, ""0.5"": 0.18371428549289703, ""0.75"": 0.3302857279777527, ""0.95"": 0.6111428737640381}}",15,004_15,131072,445,206,visible,3,0,synthetic/train/004,123390,0.9413909912109375,0.0586090087890625,7682
2249,6.298097133636475,0.01823740248787687,2249,6.298097133636475,"{""n"": 2249, ""mean"": 0.13448962079681598, ""minimum"": 0.02269071154296398, ""maximum"": 0.2322368323802948, ""quantiles"": {""0.05"": 0.06446857750415802, ""0.25"": 0.11509772390127182, ""0.5"": 0.13932548463344574, ""0.75"": 0.15763723850250244, ""0.95"": 0.18590812385082245}}",0,26,729,0.005911545759743103,"{""n"": 729, ""mean"": 0.08582049785296858, ""minimum"": 0.004000000189989805, ""maximum"": 1.569428563117981, ""quantiles"": {""0.05"": 0.010285714641213417, ""0.25"": 0.017142856493592262, ""0.5"": 0.025714285671710968, ""0.75"": 0.0454285703599453, ""0.95"": 0.5725714564323425}}",1,0.6042654028436019,120340,0.9758510517523801,119677,"{""n"": 120340, ""mean"": 0.2348825779528578, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6308571100234985, ""quantiles"": {""0.05"": 0.028857143595814705, ""0.25"": 0.0917142853140831, ""0.5"": 0.18285714089870453, ""0.75"": 0.3294285833835602, ""0.95"": 0.6094285845756531}}",15,004_15,131072,446,206,visible,3,0,synthetic/train/004,123318,0.9408416748046875,0.0591583251953125,7754
2293,6.238622665405273,0.01859390204346416,2293,6.238622665405273,"{""n"": 2293, ""mean"": 0.13420984642787293, ""minimum"": 0.021412460133433342, ""maximum"": 0.2321675717830658, ""quantiles"": {""0.05"": 0.06789498776197433, ""0.25"": 0.11399286240339279, ""0.5"": 0.13799016177654266, ""0.75"": 0.15678159892559052, ""0.95"": 0.18762077391147614}}",0,27,744,0.0060330846578008435,"{""n"": 744, ""mean"": 0.09679915501657242, ""minimum"": 0.0020000000949949026, ""maximum"": 1.5771428346633911, ""quantiles"": {""0.05"": 0.009428570978343487, ""0.25"": 0.016857143491506577, ""0.5"": 0.025428570806980133, ""0.75"": 0.04857143014669418, ""0.95"": 0.5899999737739563}}",1,0.6018306636155606,120283,0.975373013298735,119621,"{""n"": 120283, ""mean"": 0.23472573129513347, ""minimum"": 0.0020000000949949026, ""maximum"": 1.621999979019165, ""quantiles"": {""0.05"": 0.02914285659790039, ""0.25"": 0.0917142853140831, ""0.5"": 0.1825714260339737, ""0.75"": 0.3285714387893677, ""0.95"": 0.6091428399085999}}",15,004_15,131072,447,206,visible,3,0,synthetic/train/004,123320,0.94085693359375,0.05914306640625,7752
