scene,log_token,object_id,geometry,anchor_index,views,views_1_to_4_points,points,view_angle_span_deg,return_range_min_m,return_range_max_m,frames,counts,return_ranges_m
scene-0463,69271ec7af1f446ca16820ac46d2047a,4,73c3efa756f9dfe8baff6d5bf1a971b3a0d13bdc0bdb0b2f78ecd5ef3803a1c4,7,3,0,80,41.898979471429065,4.659139156341553,5.080056190490723,12705;12713;12730,29;26;25,4.659139156341553;5.072671890258789;5.080056190490723
scene-0464,69271ec7af1f446ca16820ac46d2047a,1,753785c7b2265e5fe0c0ca06e11f1b1eadb4537cfca2a6a4b123bf6f3420a82c,1,4,0,243,0.017854705012981885,4.438425540924072,4.440359592437744,12737;12746;12761;12768,60;61;61;61,4.4403533935546875;4.439789772033691;4.440359592437744;4.438425540924072
scene-0464,69271ec7af1f446ca16820ac46d2047a,2,75be70892c56e4675e10e85bd291cef1af086c736038c8165a8731de6c27e9a8,3,4,0,821,0.01771109154241451,4.057563781738281,4.063155651092529,12737;12746;12761;12768,205;205;207;204,4.062897205352783;4.061404228210449;4.063155651092529;4.057563781738281
scene-0464,69271ec7af1f446ca16820ac46d2047a,3,773e5d84a87cc8c9997c39bcc141f3dc1dcf2cb814206f3921753d7ff1c6a99b,5,4,0,477,0.007610732669198253,6.549236297607422,6.596746921539307,12737;12746;12761;12768,118;120;119;120,6.557606220245361;6.596746921539307;6.587276458740234;6.549236297607422
scene-0464,69271ec7af1f446ca16820ac46d2047a,4,78f799562586468e04526cfd96ca6b6e502fd03fabac4959120e5b1f24fba3e1,7,4,0,91,0.004734388808797922,5.100164413452148,5.171778202056885,12737;12746;12761;12768,22;23;22;24,5.171778202056885;5.1204962730407715;5.158158302307129;5.100164413452148
scene-0465,69271ec7af1f446ca16820ac46d2047a,1,7bc192b30edddfa4563c736c22653c57da2c9bdc36321a38d3270c2a945f069e,1,2,1,122,50.670651658218894,5.473905563354492,37.32838439941406,12785;12784,120;2,5.473905563354492;37.32838439941406
scene-0465,69271ec7af1f446ca16820ac46d2047a,2,7c79ffedc2f499f4b4441d1643413f881d6a70d9405eaf6e48036665fddd9f2e,3,1,0,195,0.0,4.825273513793945,4.825273513793945,12784,195,4.825273513793945
scene-0465,69271ec7af1f446ca16820ac46d2047a,3,7d5be310c7312355b926ea7f791ed688aeca7616cb3f81d7d0ff9110bc36487f,5,3,2,431,168.6778955833551,4.174592018127441,46.59510803222656,12784;12803;12811,3;424;4,46.59510803222656;4.174592018127441;38.08192825317383
scene-0465,69271ec7af1f446ca16820ac46d2047a,4,7dce9a3a6cded3f96d937bb2ecc6a034dfa5fe22f326175dd1c23078d4e50414,7,1,0,34,0.0,6.778847694396973,6.778847694396973,12811,34,6.778847694396973
scene-0467,69271ec7af1f446ca16820ac46d2047a,1,7e619a9d37a4e32a0c4e419b70d2a209e4be55b4f2cf8848ea6fc95e4f706666,1,4,0,265,0.039219979984852486,5.5704145431518555,5.592176914215088,12825;12827;12842;12847,64;67;66;68,5.588047981262207;5.592176914215088;5.585040092468262;5.5704145431518555
scene-0467,69271ec7af1f446ca16820ac46d2047a,2,7f5d0e2fd5d44ddd51cd04446636b590d04d5dc672b47bfa3daeca2df9e32cc6,3,4,0,91,0.03467549245902498,6.30810546875,6.330775260925293,12825;12827;12842;12847,23;22;23;23,6.316218376159668;6.30810546875;6.325017929077148;6.330775260925293
scene-0467,69271ec7af1f446ca16820ac46d2047a,3,806258943c00a58c2c79150ab461e807cda2b2202d050f6dee1074e1fa063191,5,4,0,338,0.03228397139212511,6.060265064239502,6.076210975646973,12825;12827;12842;12847,86;85;85;82,6.060265064239502;6.064277648925781;6.066514492034912;6.076210975646973
scene-0467,69271ec7af1f446ca16820ac46d2047a,4,8188cdd5dcd7f90a3e5295d5e4b89f8c769b12116b2138e16b250e8a2652f3fa,7,4,0,653,0.024068986540448235,4.232569694519043,4.236956596374512,12825;12827;12842;12847,160;162;166;165,4.236956596374512;4.23332405090332;4.235464096069336;4.232569694519043
scene-0468,69271ec7af1f446ca16820ac46d2047a,1,81bd12e0650d6bf6d2eea029fbbe47feb8cf84f88b8445158d5ccac381c58dd3,1,3,0,165,0.007144697626310895,6.28469181060791,6.30515193939209,12858;12870;12879,54;55;56,6.28469181060791;6.291406631469727;6.30515193939209
scene-0468,69271ec7af1f446ca16820ac46d2047a,2,8230caa105a910e1780a2b7705215d37df1d84a0b2bcf5baec4ab4d8f7bdbb8a,3,3,0,142,0.0028697402471970085,5.1467390060424805,5.174844264984131,12858;12870;12879,48;47;47,5.147740364074707;5.1467390060424805;5.174844264984131
scene-0468,69271ec7af1f446ca16820ac46d2047a,3,823f1849008d6427606e57cb2af002dce97fa9458fc7c3d19c7cd7afbf2f8d7b,5,4,0,96,43.60924545469993,5.384854316711426,10.22782039642334,12858;12870;12879;12894,22;30;38;6,5.6549177169799805;5.397313594818115;5.384854316711426;10.22782039642334
scene-0468,69271ec7af1f446ca16820ac46d2047a,4,8261706707791275299a9437e481d601f139f604de0415d81c83e3ae34e3fb26,7,4,0,633,8.720488039618848,5.619366645812988,13.083593368530273,12858;12870;12879;12894,80;80;79;394,13.079967498779297;13.076181411743164;13.083593368530273;5.619366645812988
scene-0469,69271ec7af1f446ca16820ac46d2047a,1,8474018041d56ba7bc14854f1dc82bfbe1f5a7daf9c385586e70589f4abd134e,1,1,0,176,0.0,5.137550354003906,5.137550354003906,12899,176,5.137550354003906
scene-0469,69271ec7af1f446ca16820ac46d2047a,2,84bc37e7e4161f81f6e64c76426b65f9af58f8012db0499bfa916005951f7497,3,2,1,25,155.10631914076325,6.82835054397583,46.116668701171875,12908;12924,23;2,6.82835054397583;46.116668701171875
scene-0469,69271ec7af1f446ca16820ac46d2047a,3,856d3d2ad40252e69ad3d341b82ffef6ae6a7b5d0526beeda63174d3176ad594,5,1,0,34,0.0,5.727091312408447,5.727091312408447,12924,34,5.727091312408447
scene-0469,69271ec7af1f446ca16820ac46d2047a,4,86a98651a3fd385a8be0e1983ce53189b3f5de17784c0499917ed5c9e7f4ca08,7,1,0,26,0.0,4.476428508758545,4.476428508758545,12934,26,4.476428508758545
scene-0471,69271ec7af1f446ca16820ac46d2047a,1,8706d7de12229b1a44328cf1b3e874b2986f6e8aa41912e7e9e9b41d46216ae9,1,2,1,24,156.05559509803717,5.018398284912109,39.42640686035156,12938;12955,22;2,5.018398284912109;39.42640686035156
scene-0471,69271ec7af1f446ca16820ac46d2047a,2,87514bbf090c0a4873553dd07a45f2789cd4008461420ac567ef561c65db4a6d,3,2,1,29,135.55853257297028,5.970633506774902,26.26648712158203,12955;12963,25;4,5.970633506774902;26.26648712158203
scene-0471,69271ec7af1f446ca16820ac46d2047a,3,8796fd357408636bccd9fa4c3ee5fca42f91112b68c4a1c939bf4e3df3b1182c,5,1,0,137,0.0,4.256211757659912,4.256211757659912,12963,137,4.256211757659912
scene-0471,69271ec7af1f446ca16820ac46d2047a,4,8925edf915c365cd484c82ebe0377e03524979d333de6e58d5bb59968bfa8e9e,7,2,0,718,83.43846407097566,4.084502696990967,29.022586822509766,12963;12973,10;708,29.022586822509766;4.084502696990967
scene-0472,69271ec7af1f446ca16820ac46d2047a,1,896c5650e7fe85f5340951a7409627322a0dfe8a5c22aaf1aa17baf201571304,1,2,0,394,145.50830527237878,5.470175266265869,28.420379638671875,12991;12993,380;14,5.470175266265869;28.420379638671875
scene-0472,69271ec7af1f446ca16820ac46d2047a,2,8c0a8a26e5489ad1887756420885d34681a4bcb6a1fd96c29227f796b1bdddac,3,3,0,330,170.84104449450655,5.933970928192139,38.78511047363281,12991;12993;13002,7;305;18,38.78511047363281;5.933970928192139;25.566465377807617
scene-0472,69271ec7af1f446ca16820ac46d2047a,3,8cb6dc963c603b6e7ca460c4364552f7b8d67444ef70800db286e790a89fff37,5,3,0,324,172.6152807741735,5.228717803955078,36.80619812011719,12993;13002;13014,7;307;10,36.80619812011719;5.228717803955078;28.530838012695312
scene-0472,69271ec7af1f446ca16820ac46d2047a,4,8e5bae4fcb0fccf588ed34dd633de276d6037dedea9b1ae64cead2c583947779,7,2,1,74,117.27411936705334,5.684022426605225,30.337989807128906,13002;13014,1;73,30.337989807128906;5.684022426605225
scene-0474,69271ec7af1f446ca16820ac46d2047a,1,8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34,1,1,0,21,0.0,7.7168707847595215,7.7168707847595215,13016,21,7.7168707847595215
scene-0474,69271ec7af1f446ca16820ac46d2047a,2,8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131,3,3,1,319,176.42315120259354,5.604684829711914,42.96647644042969,13016;13033;13046,1;309;9,42.96647644042969;5.604684829711914;39.03609848022461
scene-0474,69271ec7af1f446ca16820ac46d2047a,3,900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3,5,1,0,58,0.0,5.372114658355713,5.372114658355713,13046,58,5.372114658355713
scene-0474,69271ec7af1f446ca16820ac46d2047a,4,91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68,7,2,1,327,84.94412927623483,4.831047534942627,43.01679229736328,13046;13045,2;325,43.01679229736328;4.831047534942627
scene-0475,69271ec7af1f446ca16820ac46d2047a,1,92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4,1,2,0,114,130.34825347269305,6.494162559509277,23.20075225830078,13060;13063,102;12,6.494162559509277;23.20075225830078
scene-0475,69271ec7af1f446ca16820ac46d2047a,2,93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92,3,1,0,73,0.0,4.950789451599121,4.950789451599121,13063,73,4.950789451599121
scene-0475,69271ec7af1f446ca16820ac46d2047a,3,939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58,5,3,0,70,157.29873659699848,7.0831193923950195,31.362916946411133,13063;13084;13092,5;59;6,31.362916946411133;7.0831193923950195;28.552263259887695
scene-0475,69271ec7af1f446ca16820ac46d2047a,4,957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed,7,1,0,61,0.0,5.270808696746826,5.270808696746826,13092,61,5.270808696746826
scene-0476,69271ec7af1f446ca16820ac46d2047a,1,9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34,1,1,0,18,0.0,6.059130668640137,6.059130668640137,13106,18,6.059130668640137
scene-0476,69271ec7af1f446ca16820ac46d2047a,2,98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb,3,2,1,179,81.45881128347159,4.917904853820801,32.490745544433594,13123;13132,176;3,4.917904853820801;32.490745544433594
scene-0476,69271ec7af1f446ca16820ac46d2047a,3,9a270afd74c1a919ae7a84df1695e46f70545a97280e94bd8d4563e9e4ff234c,5,1,0,25,0.0,6.375620365142822,6.375620365142822,13132,25,6.375620365142822
scene-0476,69271ec7af1f446ca16820ac46d2047a,4,9b000fd1f1ad39256b065bf0005b30ce4fe701c180a0d6a68a152db84e779d80,7,1,0,92,0.0,6.750070095062256,6.750070095062256,13135,92,6.750070095062256
scene-0477,69271ec7af1f446ca16820ac46d2047a,1,9bc43e7314021cc52826176e2d90ff9cc440bc948d674272dcdd365b1fa6fef8,1,1,0,109,0.0,5.663702964782715,5.663702964782715,13150,109,5.663702964782715
scene-0477,69271ec7af1f446ca16820ac46d2047a,2,9ddcd548e80a35a5680f6f049e082221c1cb5511594520e8432fbabf2e967e21,3,3,2,83,160.70994156997196,4.957825660705566,39.441917419433594,13150;13147;13173,1;81;1,39.441917419433594;4.957825660705566;24.20549201965332
scene-0477,69271ec7af1f446ca16820ac46d2047a,3,9f32734b95acb4ce737cac1bb94e5f2e0383c578d72a43506926b1a9e7a90d3b,5,3,1,198,89.97083499759351,6.6582722663879395,27.63085174560547,13147;13173;13176,2;63;133,27.63085174560547;6.951727390289307;6.6582722663879395
scene-0477,69271ec7af1f446ca16820ac46d2047a,4,9fd3a3b57d37342ad74190185f5e044ca4cbe68b7e0e927af85dd768af6a652e,7,3,1,660,105.50930820954113,4.524165630340576,26.485286712646484,13147;13173;13176,4;321;335,26.485286712646484;4.725527286529541;4.524165630340576
scene-0478,69271ec7af1f446ca16820ac46d2047a,1,9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922,1,3,0,449,52.29321513895884,5.988317966461182,21.469039916992188,13196;13194;13199,220;223;6,5.988317966461182;5.9927144050598145;21.469039916992188
scene-0478,69271ec7af1f446ca16820ac46d2047a,2,a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e,3,3,1,29,148.3779450233769,5.759631633758545,12.93100643157959,13196;13194;13199,13;15;1,5.771205425262451;5.759631633758545;12.93100643157959
scene-0478,69271ec7af1f446ca16820ac46d2047a,3,a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f,5,2,1,36,117.17004202868314,5.504081726074219,36.606605529785156,13199;13217,34;2,5.504081726074219;36.606605529785156
scene-0478,69271ec7af1f446ca16820ac46d2047a,4,a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe,7,1,0,124,0.0,4.712308883666992,4.712308883666992,13217,124,4.712308883666992
scene-0479,69271ec7af1f446ca16820ac46d2047a,1,a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b,1,2,1,200,140.459751224703,4.73978328704834,39.02046203613281,13223;13237,197;3,4.73978328704834;39.02046203613281
scene-0479,69271ec7af1f446ca16820ac46d2047a,2,a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75,3,3,2,228,168.8356055999318,4.534049987792969,42.63578414916992,13223;13237;13245,3;222;3,42.390350341796875;4.534049987792969;42.63578414916992
scene-0479,69271ec7af1f446ca16820ac46d2047a,3,a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2,5,3,2,117,162.17039845749258,4.43454647064209,40.66502380371094,13237;13245;13250,4;109;4,40.66502380371094;4.43454647064209;23.213525772094727
scene-0479,69271ec7af1f446ca16820ac46d2047a,4,a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d,7,2,0,135,94.54316471047204,6.0745768547058105,18.992656707763672,13245;13250,15;120,18.992656707763672;6.0745768547058105
scene-0480,69271ec7af1f446ca16820ac46d2047a,1,a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78,1,1,0,111,0.0,5.887838363647461,5.887838363647461,13261,111,5.887838363647461
scene-0480,69271ec7af1f446ca16820ac46d2047a,2,a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317,3,1,0,76,0.0,6.013566970825195,6.013566970825195,13271,76,6.013566970825195
scene-0480,69271ec7af1f446ca16820ac46d2047a,4,aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8,7,1,0,473,0.0,5.126620769500732,5.126620769500732,13297,473,5.126620769500732
scene-0499,20db5722b62c4c17bbff2d7b265a3c51,1,ad8aaf472d16c5c4881dbad9f72d43a9b12aba41a0c657b2bc259e8a8f2fcc3b,1,1,0,74,0.0,4.360352516174316,4.360352516174316,13305,74,4.360352516174316
scene-0499,20db5722b62c4c17bbff2d7b265a3c51,2,ae47f389037d4b73c6889d1e82ee923991e8572283439c46d88c4f390cc8a0a3,3,2,1,27,131.08204031271512,6.8656792640686035,32.25540542602539,13305;13318,4;23,32.25540542602539;6.8656792640686035
scene-0499,20db5722b62c4c17bbff2d7b265a3c51,3,af7c8038e4f4af1d05db99c0457cfa1cd655d3faeb787f98de5f75b0017807ae,5,1,0,89,0.0,5.813374996185303,5.813374996185303,13325,89,5.813374996185303
scene-0499,20db5722b62c4c17bbff2d7b265a3c51,4,afc0979a9a1317bc66293922a54dde1fd7dd0873fba3c954fcb0b520c8e50e2e,7,1,0,118,0.0,5.279509544372559,5.279509544372559,13332,118,5.279509544372559
scene-0500,20db5722b62c4c17bbff2d7b265a3c51,1,b2667a7bdaace20b0247fabd351906c52f962f0c7625c8435bc16c939d029e57,1,1,0,60,0.0,5.255573749542236,5.255573749542236,13349,60,5.255573749542236
scene-0500,20db5722b62c4c17bbff2d7b265a3c51,2,b26bc6599c82d92fb3edf9c30fd103ff4e27e01dbe7d016d7d3ca23ffb286308,3,2,0,103,149.58867493418433,5.280322074890137,17.3801212310791,13352;13364,98;5,5.280322074890137;17.3801212310791
scene-0500,20db5722b62c4c17bbff2d7b265a3c51,3,b2f3ed857e2dd6785f3223c8b17bdcf2f49e9a89e27a8ac2df5ec4155cf172cc,5,1,0,13,0.0,5.262027263641357,5.262027263641357,13364,13,5.262027263641357
scene-0500,20db5722b62c4c17bbff2d7b265a3c51,4,b3b9aa5ac38e1dca3c273ac0b4d96a426bbb787dc91d5ced5ef22857608a46b0,7,3,0,418,125.18263132817141,4.44758939743042,46.5531005859375,13352;13364;13374,6;9;403,46.5531005859375;33.77524185180664;4.44758939743042
scene-0501,20db5722b62c4c17bbff2d7b265a3c51,1,b41020986809d30bcbe7d098d763a5a8a99f56a8a325952e9680a55a49aca935,1,1,0,50,0.0,4.737408638000488,4.737408638000488,13382,50,4.737408638000488
scene-0501,20db5722b62c4c17bbff2d7b265a3c51,2,b411422ce83c26f4f37dcdf814a917172c04151bd86a3aa42134c8f35c30a496,3,1,0,25,0.0,8.733735084533691,8.733735084533691,13399,25,8.733735084533691
scene-0501,20db5722b62c4c17bbff2d7b265a3c51,3,b5bfcb56b65cbf2c44f1a1e50173992e39803d22519dc5b05fd9ff5362359ef9,5,4,1,247,165.07581839133212,3.7688703536987305,37.103031158447266,13382;13399;13396;13408,1;6;231;9,37.103031158447266;24.942977905273438;3.7688703536987305;17.118730545043945
scene-0501,20db5722b62c4c17bbff2d7b265a3c51,4,b77ade2ba2431de0374d251ed15be17e8d2d705dcdf5c3ab18ba453ea186b588,7,3,2,279,65.96978798338492,4.6565046310424805,43.75870895385742,13399;13396;13408,1;4;274,43.75870895385742;19.714218139648438;4.6565046310424805
scene-0502,20db5722b62c4c17bbff2d7b265a3c51,1,b9a883f4a78929127febf6732aac7fafe899c17497f17ce46554a801a1af1297,1,1,0,102,0.0,6.162701606750488,6.162701606750488,13428,102,6.162701606750488
scene-0502,20db5722b62c4c17bbff2d7b265a3c51,2,bb7bf59d678bb3cff3a156ab4ae46b4b91db3ff3acd026c60119ee2c0f014e8b,3,3,2,114,132.9496410358934,4.0804123878479,30.222549438476562,13428;13431;13450,4;107;3,18.168842315673828;4.0804123878479;30.222549438476562
scene-0502,20db5722b62c4c17bbff2d7b265a3c51,3,bcfddb89233d59f1ea1c88a9602b8b69fb890979a3ab4b2b8c1d1d6c2bc9645d,5,2,1,102,62.86864521281518,5.781149864196777,13.645691871643066,13450;13457,98;4,5.781149864196777;13.645691871643066
scene-0502,20db5722b62c4c17bbff2d7b265a3c51,4,be6e85807efddc0cf10289862dc0f11e23ac0bcd5999b52cfef855c3de909e9a,7,2,1,24,42.091523581816745,4.987178802490234,15.36939811706543,13450;13457,4;20,15.36939811706543;4.987178802490234
scene-0504,20db5722b62c4c17bbff2d7b265a3c51,1,bfb3858433e6170f7f1c3d66e80f936fb05506ee3d0a9978b481aabbf563a2fd,1,2,1,13,154.47742932658028,6.71359395980835,32.12320327758789,13465;13479,11;2,6.71359395980835;32.12320327758789
scene-0504,20db5722b62c4c17bbff2d7b265a3c51,2,c1ba56faaa521c7556ba9cbf9a87b7a9a44d03200824e572cc4f6939e4c1cfee,3,2,1,76,110.20258316831973,4.831299304962158,36.221073150634766,13465;13479,1;75,36.221073150634766;4.831299304962158
scene-0504,20db5722b62c4c17bbff2d7b265a3c51,3,c219fe85f4e5a8a02410735d790eb3b8194d53c872cd9b6e819e472f01df13a9,5,3,0,341,154.27634214266507,5.519445419311523,37.41163635253906,13479;13488;13495,8;318;15,37.41163635253906;5.519445419311523;14.127071380615234
scene-0504,20db5722b62c4c17bbff2d7b265a3c51,4,c242d17c36d7c40ed563a50f37d6fc1e67d1051184d8f45b66b374ec2d17542d,7,2,1,37,28.030126868255852,7.127593040466309,23.21993637084961,13488;13495,1;36,23.21993637084961;7.127593040466309
scene-0505,20db5722b62c4c17bbff2d7b265a3c51,1,c269383f3a96fec455c6a7b8a6d2468713e78e7deadc9b4971e1219235fed77d,1,1,0,104,0.0,4.650681495666504,4.650681495666504,13504,104,4.650681495666504
scene-0505,20db5722b62c4c17bbff2d7b265a3c51,2,c37e695605ce7b662b6cd50dc87ad4538d7a317b8ffcf595ca4f3b8c267337a9,3,1,0,82,0.0,6.367955684661865,6.367955684661865,13515,82,6.367955684661865
scene-0505,20db5722b62c4c17bbff2d7b265a3c51,3,c6465aa0786d82a04512fb0e8cc348b5b7c3dde045b0accf5793b8f62c2d2826,5,1,0,88,0.0,6.719018936157227,6.719018936157227,13532,88,6.719018936157227
scene-0505,20db5722b62c4c17bbff2d7b265a3c51,4,c6e03cd327c83bae3e796543db76e43cd8b9a566f1ce0848cf51bcebc8276870,7,1,0,54,0.0,5.813547134399414,5.813547134399414,13537,54,5.813547134399414
scene-0506,20db5722b62c4c17bbff2d7b265a3c51,1,c79451af524442e37df52d9704ba1392ab5799e71361d57de5b470f2de2eb541,1,1,0,77,0.0,5.908728122711182,5.908728122711182,13544,77,5.908728122711182
scene-0506,20db5722b62c4c17bbff2d7b265a3c51,2,c849bae4ea6038eeaf624c18482ce8570047eda214ab94d113990aff8e1e3339,3,2,0,815,90.38330358303439,4.917026519775391,47.85401153564453,13544;13557,5;810,47.85401153564453;4.917026519775391
scene-0506,20db5722b62c4c17bbff2d7b265a3c51,3,c9274e2a0760df0b48c2f68293490952b7297964d37e1dc5bfd1c7f02552695b,5,1,0,318,0.0,6.134698390960693,6.134698390960693,13567,318,6.134698390960693
scene-0506,20db5722b62c4c17bbff2d7b265a3c51,4,cc66bdcd9b27fe3643bc83ec85db7e05bfc44be9f004dabe816c1eb3aacd75c8,7,1,0,180,0.0,4.236335277557373,4.236335277557373,13577,180,4.236335277557373
scene-0507,20db5722b62c4c17bbff2d7b265a3c51,1,cce2ea2d951898a284c12422065a17822b4d9c6ed5d4253565397733207f1dfb,1,1,0,61,0.0,4.7156171798706055,4.7156171798706055,13582,61,4.7156171798706055
scene-0507,20db5722b62c4c17bbff2d7b265a3c51,2,cf52d78a8f494179d8c6fbdff9742ab140ee4e7998463de0564c9011a2f63205,3,3,2,57,159.77459496791158,6.0971574783325195,40.484710693359375,13582;13597;13601,1;53;3,40.484710693359375;6.0971574783325195;26.152193069458008
scene-0507,20db5722b62c4c17bbff2d7b265a3c51,3,d2e1e40b0b1f12f2dd547d9d7a1369c97c4b5608c54b83be67d54d9afc87651c,5,1,0,22,0.0,5.04698371887207,5.04698371887207,13601,22,5.04698371887207
scene-0507,20db5722b62c4c17bbff2d7b265a3c51,4,d44e9b3736f47273c118c6d7f74cff9c863ea7b8d835b2a8faf868841044b0f2,7,3,0,193,14.306514169942664,5.258026123046875,43.35138702392578,13597;13601;13618,6;12;175,43.35138702392578;21.003231048583984;5.258026123046875
scene-0508,20db5722b62c4c17bbff2d7b265a3c51,1,d4d4b0014803ed84257af1ced065edaf4eeb4c26205ec6c9e32d9cb7ab1472da,1,2,0,122,76.3479811295988,5.817088603973389,36.2418212890625,13619;13634,117;5,5.817088603973389;36.2418212890625
scene-0508,20db5722b62c4c17bbff2d7b265a3c51,2,d63db273ecd80aaaf9ab89345b49ab55736c40aa4153500eb6d0d5f6969c72b3,3,1,0,69,0.0,4.656282424926758,4.656282424926758,13634,69,4.656282424926758
scene-0508,20db5722b62c4c17bbff2d7b265a3c51,3,d735420a644c162fab968edc43a59021baaca9530c041d9345f33e71807e680a,5,1,0,21,0.0,6.0011305809021,6.0011305809021,13643,21,6.0011305809021
scene-0508,20db5722b62c4c17bbff2d7b265a3c51,4,d756bbd8fb9da5e166e195b3f2903f21dc8b93e74601dea11397c9f784260d51,7,2,0,206,22.192159685448278,5.658398151397705,36.073631286621094,13643;13655,6;200,36.073631286621094;5.658398151397705
scene-0509,20db5722b62c4c17bbff2d7b265a3c51,1,d79b68ff9ed4cb0ff2dd45b6d4abc0e6c3576dbcd52c0a46790fc78d210d70ff,1,1,0,29,0.0,8.588639259338379,8.588639259338379,13666,29,8.588639259338379
scene-0509,20db5722b62c4c17bbff2d7b265a3c51,2,d7eaeeaed85f8aca3590979cceb6707f80ddc185ab69c86f93229a6f64fd6cfa,3,1,0,127,0.0,4.9100661277771,4.9100661277771,13676,127,4.9100661277771
scene-0509,20db5722b62c4c17bbff2d7b265a3c51,3,d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96,5,1,0,76,0.0,4.3062896728515625,4.3062896728515625,13687,76,4.3062896728515625
scene-0509,20db5722b62c4c17bbff2d7b265a3c51,4,d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21,7,1,0,11,0.0,6.473890781402588,6.473890781402588,13695,11,6.473890781402588
scene-0510,20db5722b62c4c17bbff2d7b265a3c51,1,dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11,1,2,0,80,125.32792904276474,5.653948783874512,12.127826690673828,13702;13716,70;10,5.653948783874512;12.127826690673828
scene-0510,20db5722b62c4c17bbff2d7b265a3c51,2,dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260,3,3,1,137,167.94027650884945,6.7543487548828125,38.951053619384766,13702;13716;13730,18;118;1,19.945064544677734;6.7543487548828125;38.951053619384766
scene-0510,20db5722b62c4c17bbff2d7b265a3c51,3,ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d,5,1,0,23,0.0,7.100326061248779,7.100326061248779,13730,23,7.100326061248779
scene-0510,20db5722b62c4c17bbff2d7b265a3c51,4,ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d,7,1,0,202,0.0,4.643494606018066,4.643494606018066,13738,202,4.643494606018066
scene-0511,20db5722b62c4c17bbff2d7b265a3c51,1,de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781,1,2,0,248,102.2561615625243,5.704113483428955,38.938575744628906,13746;13762,240;8,5.704113483428955;38.938575744628906
scene-0511,20db5722b62c4c17bbff2d7b265a3c51,2,dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44,3,1,0,87,0.0,4.949013710021973,4.949013710021973,13762,87,4.949013710021973
scene-0511,20db5722b62c4c17bbff2d7b265a3c51,3,e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986,5,1,0,26,0.0,4.640371322631836,4.640371322631836,13769,26,4.640371322631836
scene-0511,20db5722b62c4c17bbff2d7b265a3c51,4,e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe,7,1,0,41,0.0,6.298338413238525,6.298338413238525,13778,41,6.298338413238525
scene-0512,20db5722b62c4c17bbff2d7b265a3c51,1,e16d6c32b00616c9a194b18877a8b17268872295f291209382255e7816e4db3d,1,1,0,88,0.0,5.931015968322754,5.931015968322754,13792,88,5.931015968322754
scene-0512,20db5722b62c4c17bbff2d7b265a3c51,2,e254db769de85df29b7fc2a636674854a22e177eda5ac1f54a67f66d464ec814,3,1,0,61,0.0,4.734743118286133,4.734743118286133,13801,61,4.734743118286133
scene-0512,20db5722b62c4c17bbff2d7b265a3c51,3,e438f057dcad9c3c17b075e09c252c8b5f4d2b961e79e43eb9a7ceee505a336f,5,3,2,78,150.8621973729268,4.523440361022949,35.315635681152344,13801;13811;13820,2;74;2,35.315635681152344;4.523440361022949;24.503597259521484
